source_system,strategy_id,ticker,timeframe,signal_time,side,entry_type,entry_price_ref,stop_price,target_price,raw_score,normalized_score,confidence,risk_unit,reason_codes,metadata
A,unknown,CCSI1,1D,2024-09-16,long,next_open,100.9707,92.893,111.0678,0.94,0.9399999999999998,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CGNX,1D,2024-09-16,long,next_open,37.0,34.04,40.7,0.709,0.709,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CLDX,1D,2024-09-16,long,next_open,42.86,39.4312,47.146,0.823,0.823,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CLVT,1D,2024-09-16,long,next_open,6.68,6.1456,7.348,0.866,0.8659999999999999,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CNC,1D,2024-09-16,long,next_open,76.57,70.4444,84.227,0.668,0.668,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CNCE,1D,2024-09-16,long,next_open,76.57,70.4444,84.227,0.668,0.668,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CNX,1D,2024-09-16,long,next_open,28.04,25.7968,30.844,0.743,0.743,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,COLD,1D,2024-09-16,long,next_open,22.8348,21.008,25.1183,0.963,0.963,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CPNG,1D,2024-09-16,long,next_open,23.95,22.034,26.345,0.68,0.68,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CVNA,1D,2024-09-16,long,next_open,152.9,140.668,168.19,0.969,0.9689999999999999,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,DASH,1D,2024-09-16,long,next_open,130.87,120.4004,143.957,0.791,0.791,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,DOL-TO,1D,2024-09-16,long,next_open,135.9834,125.1047,149.5817,0.592,0.592,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,EVR,1D,2024-09-16,long,next_open,237.9664,218.9291,261.763,0.833,0.8329999999999999,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,EXEL,1D,2024-09-16,long,next_open,27.47,25.2724,30.217,0.917,0.9170000000000001,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,EXR,1D,2024-09-16,long,next_open,168.0157,154.5745,184.8173,0.666,0.666,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,FLUT,1D,2024-09-16,long,next_open,224.34,206.3928,246.774,0.77,0.77,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,FTAI,1D,2024-09-16,long,next_open,125.2738,115.2519,137.8012,0.964,0.964,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,GLNCY,1D,2024-09-16,long,next_open,31.2005,28.7045,34.3206,0.647,0.647,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,GLNG,1D,2024-09-16,long,next_open,31.2005,28.7045,34.3206,0.647,0.647,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,HEI-A,1D,2024-09-16,long,next_open,203.7097,187.4129,224.0806,0.688,0.688,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,HLNE,1D,2024-09-16,long,next_open,150.495,138.4554,165.5445,0.943,0.943,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,HOLX,1D,2024-09-16,long,next_open,76.57,70.4444,84.227,0.668,0.668,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,HP,1D,2024-09-16,long,next_open,76.57,70.4444,84.227,0.668,0.668,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,KGC,1D,2024-09-16,long,next_open,9.3921,8.6407,10.3313,0.886,0.886,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,KKR,1D,2024-09-16,long,next_open,125.665,115.6118,138.2315,0.705,0.705,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,LBTYA,1D,2024-09-16,long,next_open,10.51,9.6692,11.5611,0.789,0.7890000000000001,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,MANH,1D,2024-09-16,long,next_open,270.4,248.768,297.44,0.729,0.729,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,MTB,1D,2024-09-16,long,next_open,166.9559,153.5995,183.6515,0.774,0.774,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,NOW,1D,2024-09-16,long,next_open,178.492,164.2126,196.3412,0.854,0.8539999999999999,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,PLD,1D,2024-09-16,long,next_open,123.7547,113.8543,136.1302,0.802,0.8020000000000002,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,PNW,1D,2024-09-16,long,next_open,57.7965,53.1727,63.5761,0.945,0.9450000000000001,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,PODD,1D,2024-09-16,long,next_open,57.7965,53.1727,63.5761,0.945,0.9450000000000001,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,POOL,1D,2024-09-16,long,next_open,57.7965,53.1727,63.5761,0.945,0.9450000000000001,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,PPG,1D,2024-09-16,long,next_open,57.7965,53.1727,63.5761,0.945,0.9450000000000001,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,PPL,1D,2024-09-16,long,next_open,57.7965,53.1727,63.5761,0.945,0.9450000000000001,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,RARE,1D,2024-09-16,long,next_open,59.36,54.6112,65.296,0.99,0.9899999999999999,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,RBLX,1D,2024-09-16,long,next_open,46.24,42.5408,50.864,0.938,0.938,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,RCL,1D,2024-09-16,long,next_open,166.8088,153.4641,183.4897,0.654,0.654,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,RGLD,1D,2024-09-16,long,next_open,138.8351,127.7283,152.7186,0.67,0.67,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,RMD,1D,2024-09-16,long,next_open,248.4328,228.5581,273.276,0.783,0.783,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,RVMD,1D,2024-09-16,long,next_open,44.54,40.9768,48.994,0.788,0.788,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,SFM,1D,2024-09-16,long,next_open,106.61,98.0812,117.271,0.966,0.966,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,SSB,1D,2024-09-16,long,next_open,94.3142,86.7691,103.7457,0.961,0.9610000000000001,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,STT,1D,2024-09-16,long,next_open,81.6262,75.0961,89.7888,0.798,0.798,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,SWKS,1D,2024-09-16,long,next_open,176.9074,162.7548,194.5981,0.911,0.911,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,SYF,1D,2024-09-16,long,next_open,176.9074,162.7548,194.5981,0.911,0.911,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,SYMC,1D,2024-09-16,long,next_open,176.9074,162.7548,194.5981,0.911,0.911,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,VIRT,1D,2024-09-16,long,next_open,31.2415,28.7422,34.3657,0.974,0.9740000000000001,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,WAL,1D,2024-09-16,long,next_open,80.1067,73.6982,88.1174,0.968,0.968,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,XBI,1D,2024-09-16,long,next_open,100.8849,92.8142,110.9734,0.65,0.65,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,AAON,1D,2024-09-17,long,next_open,95.6865,88.0316,105.2552,0.855,0.855,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,ALSN,1D,2024-09-17,long,next_open,87.034,80.0713,95.7375,0.814,0.814,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,AMFIQ,1D,2024-09-17,long,next_open,175.8096,161.7448,193.3906,0.632,0.632,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,AMG,1D,2024-09-17,long,next_open,175.8096,161.7448,193.3906,0.632,0.632,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,ARES,1D,2024-09-17,long,next_open,147.9393,136.1042,162.7333,0.751,0.751,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,ARMK,1D,2024-09-17,long,next_open,37.9518,34.9157,41.747,0.687,0.687,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,AVTR,1D,2024-09-17,long,next_open,26.87,24.7204,29.557,0.856,0.856,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,AX,1D,2024-09-17,long,next_open,65.71,60.4532,72.281,0.874,0.874,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,BANC,1D,2024-09-17,long,next_open,14.2286,13.0903,15.6514,0.747,0.747,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,BC,1D,2024-09-17,long,next_open,78.8753,72.5653,86.7629,0.609,0.609,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,BDCC,1D,2024-09-17,long,next_open,106.0633,97.5782,116.6696,0.625,0.625,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CGNX,1D,2024-09-17,long,next_open,37.75,34.73,41.525,0.829,0.8289999999999998,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CLDX,1D,2024-09-17,long,next_open,41.24,37.9408,45.364,0.762,0.762,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CPRI,1D,2024-09-17,long,next_open,333.66,306.9672,367.026,0.727,0.727,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CPT,1D,2024-09-17,long,next_open,333.66,306.9672,367.026,0.727,0.727,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CRL,1D,2024-09-17,long,next_open,333.66,306.9672,367.026,0.727,0.727,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CSGP,1D,2024-09-17,long,next_open,333.66,306.9672,367.026,0.727,0.727,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CTL,1D,2024-09-17,long,next_open,333.66,306.9672,367.026,0.727,0.727,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CVNA,1D,2024-09-17,long,next_open,156.58,144.0536,172.238,0.971,0.971,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CW,1D,2024-09-17,long,next_open,314.4263,289.2722,345.869,0.705,0.705,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,DVA,1D,2024-09-17,long,next_open,164.22,151.0824,180.642,0.736,0.736,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,ENPH,1D,2024-09-17,long,next_open,118.53,109.0476,130.383,0.608,0.608,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,EXEL,1D,2024-09-17,long,next_open,27.6,25.392,30.36,0.9,0.9000000000000001,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,EXR,1D,2024-09-17,long,next_open,169.1035,155.5752,186.0139,0.676,0.676,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,FICO,1D,2024-09-17,long,next_open,1884.45,1733.694,2072.8949,0.945,0.9450000000000001,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,FMC,1D,2024-09-17,long,next_open,58.9691,54.2516,64.866,0.675,0.675,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,GLNCY,1D,2024-09-17,long,next_open,32.2014,29.6253,35.4215,0.753,0.753,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,GLNG,1D,2024-09-17,long,next_open,32.2014,29.6253,35.4215,0.753,0.753,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,GVA,1D,2024-09-17,long,next_open,77.0089,70.8482,84.7098,0.902,0.902,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,HALL,1D,2024-09-17,long,next_open,61.93,56.9756,68.123,0.83,0.83,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,HALO,1D,2024-09-17,long,next_open,61.93,56.9756,68.123,0.83,0.83,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,HLI,1D,2024-09-17,long,next_open,156.1666,143.6732,171.7832,0.882,0.882,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,HLNE,1D,2024-09-17,long,next_open,154.5611,142.1962,170.0172,0.958,0.958,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,IEX,1D,2024-09-17,long,next_open,164.22,151.0824,180.642,0.736,0.736,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,INSP,1D,2024-09-17,long,next_open,206.7,190.164,227.37,0.925,0.9250000000000002,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,INTE,1D,2024-09-17,long,next_open,206.7,190.164,227.37,0.925,0.9250000000000002,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,KGC,1D,2024-09-17,long,next_open,9.303,8.5587,10.2332,0.891,0.8909999999999999,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,LAZ,1D,2024-09-17,long,next_open,46.8484,43.1006,51.5333,0.971,0.971,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,LITE,1D,2024-09-17,long,next_open,58.37,53.7004,64.207,0.823,0.823,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,LPX,1D,2024-09-17,long,next_open,98.9644,91.0472,108.8608,0.776,0.776,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,LYV,1D,2024-09-17,long,next_open,102.92,94.6864,113.212,0.591,0.591,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,MANH,1D,2024-09-17,long,next_open,272.54,250.7368,299.794,0.675,0.675,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,MICU,1D,2024-09-17,long,next_open,139.19,128.0548,153.109,0.586,0.586,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,MIDD,1D,2024-09-17,long,next_open,139.19,128.0548,153.109,0.586,0.586,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,MLI,1D,2024-09-17,long,next_open,70.0244,64.4224,77.0268,0.933,0.9329999999999999,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,MLIN,1D,2024-09-17,long,next_open,70.2462,64.6265,77.2708,0.933,0.9329999999999999,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,MSFT,1D,2024-09-17,long,next_open,431.1006,396.6126,474.2107,0.581,0.581,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,MTB,1D,2024-09-17,long,next_open,167.6698,154.2562,184.4367,0.804,0.804,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,NOW,1D,2024-09-17,long,next_open,177.166,162.9927,194.8826,0.792,0.792,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,PNC,1D,2024-09-17,long,next_open,172.2343,158.4555,189.4577,0.818,0.818,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,PNFP,1D,2024-09-17,long,next_open,94.503,86.9427,103.9533,0.91,0.91,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,PNW,1D,2024-09-17,long,next_open,58.92,54.2064,64.812,0.955,0.955,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,PODD,1D,2024-09-17,long,next_open,58.92,54.2064,64.812,0.955,0.955,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,POOL,1D,2024-09-17,long,next_open,58.92,54.2064,64.812,0.955,0.955,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,PPG,1D,2024-09-17,long,next_open,58.92,54.2064,64.812,0.955,0.955,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,PPL,1D,2024-09-17,long,next_open,58.92,54.2064,64.812,0.955,0.955,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,PSN,1D,2024-09-17,long,next_open,98.1,90.252,107.91,0.907,0.907,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,RARE,1D,2024-09-17,long,next_open,58.49,53.8108,64.339,0.984,0.984,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,RMD,1D,2024-09-17,long,next_open,247.5546,227.7502,272.31,0.873,0.873,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,RRX,1D,2024-09-17,long,next_open,161.3759,148.4658,177.5135,0.74,0.74,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,RVMD,1D,2024-09-17,long,next_open,43.77,40.2684,48.147,0.699,0.699,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,S,1D,2024-09-17,long,next_open,24.93,22.9356,27.423,0.961,0.9610000000000001,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,SAIC,1D,2024-09-17,long,next_open,131.4786,120.9603,144.6265,0.701,0.701,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,SF,1D,2024-09-17,long,next_open,58.2376,53.5786,64.0614,0.636,0.636,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,SFM,1D,2024-09-17,long,next_open,106.83,98.2836,117.513,0.97,0.97,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,SHOP,1D,2024-09-17,long,next_open,74.45,68.494,81.895,0.698,0.698,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,SSB,1D,2024-09-17,long,next_open,95.3086,87.684,104.8395,0.961,0.9610000000000001,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,THO,1D,2024-09-17,long,next_open,101.8799,93.7295,112.0679,0.741,0.741,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,TT,1D,2024-09-17,long,next_open,371.1537,341.4614,408.2691,0.646,0.646,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,TW,1D,2024-09-17,long,next_open,117.85,108.422,129.635,0.638,0.638,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,WAL,1D,2024-09-17,long,next_open,80.953,74.4768,89.0483,0.975,0.975,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,WBS,1D,2024-09-17,long,next_open,44.0768,40.5506,48.4844,0.673,0.673,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,WTFC,1D,2024-09-17,long,next_open,105.609,97.1603,116.1699,0.722,0.722,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,AEM,1D,2024-09-18,long,next_open,79.8815,73.4909,87.8696,0.905,0.905,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,AGI,1D,2024-09-18,long,next_open,20.1351,18.5243,22.1486,0.936,0.936,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,AMFIQ,1D,2024-09-18,long,next_open,175.7096,161.6528,193.2806,0.609,0.609,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,AMG,1D,2024-09-18,long,next_open,175.7096,161.6529,193.2806,0.61,0.61,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,ATGFF,1D,2024-09-18,long,next_open,73.57,67.6844,80.927,0.669,0.669,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,AVTR,1D,2024-09-18,long,next_open,27.06,24.8952,29.766,0.854,0.8539999999999999,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,AX,1D,2024-09-18,long,next_open,66.34,61.0328,72.974,0.855,0.855,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,AYI,1D,2024-09-18,long,next_open,266.988,245.629,293.6868,0.626,0.626,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,AYRO,1D,2024-09-18,long,next_open,267.1608,245.788,293.8769,0.627,0.627,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,AZA.A,1D,2024-09-18,long,next_open,267.1608,245.788,293.8769,0.627,0.627,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,AZEK,1D,2024-09-18,long,next_open,267.1608,245.788,293.8769,0.627,0.627,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,BANC,1D,2024-09-18,long,next_open,14.2576,13.117,15.6834,0.758,0.758,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,BAP,1D,2024-09-18,long,next_open,168.0386,154.5955,184.8424,0.634,0.634,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,BDCC,1D,2024-09-18,long,next_open,106.4824,97.9638,117.1306,0.696,0.696,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,BF-B,1D,2024-09-18,long,next_open,45.6233,41.9734,50.1856,0.599,0.599,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,BFAC,1D,2024-09-18,long,next_open,46.0444,42.3608,50.6488,0.6,0.6,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,BMI,1D,2024-09-18,long,next_open,209.3534,192.6052,230.2888,0.7,0.7,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CALM,1D,2024-09-18,long,next_open,64.0471,58.9233,70.4518,0.814,0.814,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CBRE,1D,2024-09-18,long,next_open,120.35,110.722,132.385,0.959,0.959,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CBSH,1D,2024-09-18,long,next_open,55.0582,50.6536,60.5641,0.755,0.755,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CFR,1D,2024-09-18,long,next_open,106.962,98.405,117.6582,0.701,0.701,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CGNX,1D,2024-09-18,long,next_open,37.06,34.0952,40.766,0.767,0.767,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CLDX,1D,2024-09-18,long,next_open,41.85,38.502,46.035,0.753,0.753,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CMA,1D,2024-09-18,long,next_open,56.5742,52.0483,62.2316,0.907,0.907,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,COHR,1D,2024-09-18,long,next_open,80.98,74.5016,89.078,0.68,0.68,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,COHR1,1D,2024-09-18,long,next_open,80.98,74.5016,89.078,0.68,0.68,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,COLD,1D,2024-09-18,long,next_open,23.3153,21.4501,25.6469,0.958,0.958,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CPNG,1D,2024-09-18,long,next_open,24.18,22.2456,26.598,0.726,0.726,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CPRI,1D,2024-09-18,long,next_open,340.45,313.214,374.495,0.845,0.845,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CPT,1D,2024-09-18,long,next_open,340.45,313.214,374.495,0.845,0.845,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CRL,1D,2024-09-18,long,next_open,340.45,313.214,374.495,0.845,0.845,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CRS,1D,2024-09-18,long,next_open,146.166,134.4727,160.7826,0.984,0.984,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CRSR,1D,2024-09-18,long,next_open,146.166,134.4727,160.7826,0.985,0.985,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CSGP,1D,2024-09-18,long,next_open,340.45,313.214,374.495,0.845,0.845,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CTL,1D,2024-09-18,long,next_open,340.45,313.214,374.495,0.845,0.845,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,DASH,1D,2024-09-18,long,next_open,132.48,121.8816,145.728,0.835,0.835,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,DAY,1D,2024-09-18,long,next_open,59.18,54.4456,65.098,0.802,0.8020000000000002,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,DBA,1D,2024-09-18,long,next_open,59.18,54.4456,65.098,0.802,0.8020000000000002,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,DEI,1D,2024-09-18,long,next_open,15.7804,14.518,17.3584,0.929,0.9289999999999999,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,DHI,1D,2024-09-18,long,next_open,190.9055,175.633,209.996,0.959,0.959,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,DVA,1D,2024-09-18,long,next_open,163.16,150.1072,179.476,0.698,0.698,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,EBAY,1D,2024-09-18,long,next_open,61.9577,57.0011,68.1535,0.791,0.791,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,ENPH,1D,2024-09-18,long,next_open,119.74,110.1608,131.714,0.624,0.624,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,EVR,1D,2024-09-18,long,next_open,242.3595,222.9707,266.5954,0.922,0.922,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,EXEL,1D,2024-09-18,long,next_open,26.82,24.6744,29.502,0.852,0.852,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,EXR,1D,2024-09-18,long,next_open,171.8182,158.0727,189.0,0.74,0.74,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,FBIN,1D,2024-09-18,long,next_open,82.6705,76.0568,90.9375,0.927,0.927,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,FITB,1D,2024-09-18,long,next_open,40.4124,37.1794,44.4537,0.79,0.79,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,GEHC,1D,2024-09-18,long,next_open,88.3029,81.2387,97.1332,0.665,0.665,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,GVA,1D,2024-09-18,long,next_open,76.8404,70.6931,84.5244,0.914,0.914,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,HAYW,1D,2024-09-18,long,next_open,14.72,13.5424,16.192,0.59,0.59,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,HBANL,1D,2024-09-18,long,next_open,14.72,13.5424,16.192,0.59,0.59,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,HBCO,1D,2024-09-18,long,next_open,14.72,13.5424,16.192,0.59,0.59,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,HEI-A,1D,2024-09-18,long,next_open,200.9139,184.8408,221.0053,0.672,0.672,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,HES,1D,2024-09-18,long,next_open,56.5742,52.0483,62.2316,0.908,0.9079999999999999,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,HLI,1D,2024-09-18,long,next_open,151.7354,139.5966,166.909,0.828,0.828,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,HLNE,1D,2024-09-18,long,next_open,155.7888,143.3257,171.3676,0.961,0.9610000000000001,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,HST,1D,2024-09-18,long,next_open,59.18,54.4456,65.098,0.802,0.8020000000000002,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,IAC,1D,2024-09-18,long,next_open,44.3396,40.7925,48.7736,0.747,0.747,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,IAG,1D,2024-09-18,long,next_open,5.29,4.8668,5.819,0.976,0.976,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,IEX,1D,2024-09-18,long,next_open,163.16,150.1072,179.476,0.698,0.698,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,INSP,1D,2024-09-18,long,next_open,208.39,191.7188,229.229,0.988,0.988,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,INTE,1D,2024-09-18,long,next_open,208.39,191.7188,229.229,0.988,0.988,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,JLL,1D,2024-09-18,long,next_open,257.27,236.6884,282.997,0.916,0.9159999999999999,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,JLMI,1D,2024-09-18,long,next_open,257.27,236.6884,282.997,0.916,0.9159999999999999,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,KGC,1D,2024-09-18,long,next_open,9.1246,8.3946,10.0371,0.868,0.868,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,KIM,1D,2024-09-18,long,next_open,37.1024,34.1342,40.8127,0.691,0.691,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,KKR,1D,2024-09-18,long,next_open,128.3562,118.0877,141.1918,0.86,0.86,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,KMX,1D,2024-09-18,long,next_open,37.1024,34.1342,40.8127,0.691,0.691,0.5,,,{'origin': 'combo_pipeline'}
