day_idx,col_idx,exit_type_code,exit_price,shares,pnl,entry_day_idx,initial_risk,context_rvol,context_adr,context_volume,exit_date,entry_date,symbol,exit_phase,monetary_risk,adjusted_risk_dollars,base_risk_dollars,context_vol,return_pct,entry_price,context_dollar_vol,signal_type,dist_sma20_pct
406.0,6.0,3.0,501.9599914550781,3.0,397.4100036621094,371.0,200.0,1.612350583076477,3.154816150665283,781200.0,2019-04-16,2019-02-26,MELI,RUNNER,200.0,200.0,200.0,781200.0,35.85212176835284,369.489990234375,288645580.37109375,MOMENTUM,1.8483397960662842
406.0,21.0,1.0,19.357919692993164,83.0,119.01535224914551,402.0,200.0,1.6381281614303589,2.7904744148254395,13900500.0,2019-04-16,2019-04-10,FTNT,TP1,200.0,200.0,200.0,13900500.0,7.999999574347544,17.923999786376953,249152559.03053284,MOMENTUM,5.216813564300537
412.0,30.0,3.0,4.638648986816406,250.0,159.887433052063,380.0,200.0,1.5332638025283813,3.2371907234191895,859728000.0,2019-04-25,2019-03-11,NVDA,RUNNER,200.0,200.0,200.0,859728000.0,15.992344562873754,3.9990992546081543,3438137603.9657593,MOMENTUM,3.9981296062469482
418.0,21.0,0.0,17.191999435424805,195.0,-142.74006843566895,402.0,200.0,1.6381281614303589,2.7904744148254395,13900500.0,2019-05-03,2019-04-10,FTNT,STOP,200.0,200.0,200.0,13900500.0,-4.0839118482276575,17.923999786376953,249152559.03053284,MOMENTUM,5.216813564300537
419.0,13.0,0.0,27.158401489257812,176.0,-199.1614990234375,417.0,200.0,1.6775310039520264,3.5857388973236084,100514800.0,2019-05-06,2019-05-02,AMD,STOP,200.0,200.0,200.0,100514800.0,-3.9999978425184066,28.290000915527344,2843563784.024048,MOMENTUM,1.3415520191192627
455.0,35.0,0.0,303.3973083496094,15.0,-229.72640991210938,451.0,200.0,2.0862441062927246,2.815702438354492,1617100.0,2019-06-26,2019-06-20,REGN,STOP,200.0,200.0,200.0,1617100.0,-4.805302172590823,318.71240234375,515389825.8300781,MOMENTUM,4.3166422843933105
56.0,7.0,0.0,170.9951934814453,28.0,-199.49444580078125,53.0,200.0,1.5494976043701172,2.648956775665283,1719400.0,2019-09-25,2019-09-20,VRTX,STOP,200.0,200.0,200.0,1719400.0,-4.00000102798941,178.1199951171875,306259519.6044922,MOMENTUM,0.5821908712387085
65.0,30.0,0.0,4.400999069213867,1090.0,-199.8786211013794,64.0,200.0,1.5540176630020142,2.822195053100586,480984000.0,2019-10-08,2019-10-07,NVDA,STOP,200.0,200.0,200.0,480984000.0,-3.99999833578268,4.584373950958252,2205010520.427704,MOMENTUM,3.323120355606079
104.0,30.0,0.0,5.068323612213135,947.0,-199.98765897750854,94.0,200.0,1.6667847633361816,2.538736343383789,574588032.0,2019-12-03,2019-11-18,NVDA,STOP,200.0,200.0,200.0,574588032.0,-4.0000010838226645,5.27950382232666,3033539711.2071533,MOMENTUM,3.4276058673858643
140.0,13.0,0.0,48.33599853515625,99.0,-199.38599395751953,139.0,200.0,1.537825107574463,2.862835168838501,80004896.0,2020-01-27,2020-01-24,AMD,STOP,200.0,200.0,200.0,80004896.0,-4.0,50.349998474121094,4028246391.522217,MOMENTUM,3.3615574836730957
151.0,28.0,1.0,37.756797790527344,42.0,117.46554565429688,138.0,200.0,2.640179395675659,2.632439613342285,182003008.0,2020-02-11,2020-01-23,NFLX,TP1,200.0,200.0,200.0,182003008.0,7.999996508286164,34.959999084472656,6362824993.05127,MOMENTUM,4.7217631340026855
155.0,27.0,0.0,55.51636505126953,86.0,-198.93372344970703,152.0,200.0,1.9419234991073608,2.925079822540283,47180800.0,2020-02-18,2020-02-12,MU,STOP,200.0,200.0,200.0,47180800.0,-4.0000015831480225,57.82954788208008,2728444332.7148438,MOMENTUM,4.222893238067627
158.0,21.0,0.0,22.895999908447266,209.0,-207.74589157104492,155.0,200.0,2.1393606662750244,2.5923855304718018,14138500.0,2020-02-21,2020-02-18,FTNT,STOP,200.0,200.0,200.0,14138500.0,-4.160734644605613,23.889999389648438,337768756.37054443,MOMENTUM,1.1687954664230347
172.0,28.0,0.0,31.524999618530273,101.0,-346.93494606018066,138.0,200.0,2.640179395675659,2.632439613342285,182003008.0,2020-03-12,2020-01-23,NFLX,STOP,200.0,200.0,200.0,182003008.0,-9.82551360382622,34.959999084472656,6362824993.05127,MOMENTUM,4.7217631340026855
205.0,23.0,1.0,66.60575103759766,24.0,130.52188110351562,204.0,200.0,1.574247121810913,3.149024486541748,80700000.0,2020-04-29,2020-04-28,GOOGL,TP1,200.0,200.0,200.0,80700000.0,8.891038538974126,61.16733932495117,4936204283.52356,MOMENTUM,1.4251611232757568
208.0,1.0,0.0,50.428977966308594,95.0,-199.6147346496582,202.0,200.0,1.6255520582199097,4.433962821960449,50187000.0,2020-05-04,2020-04-24,INTC,STOP,200.0,200.0,200.0,50187000.0,-4.0000005809531745,52.53018569946289,2636332429.698944,MOMENTUM,3.18558406829834
213.0,8.0,1.0,76.39203643798828,21.0,136.0773468017578,207.0,200.0,1.5210795402526855,2.9053590297698975,240616800.0,2020-05-11,2020-05-01,AAPL,TP1,200.0,200.0,200.0,240616800.0,9.268592759098107,69.91216278076172,16822040889.385986,MOMENTUM,4.672176837921143
213.0,23.0,2.0,69.73076629638672,40.0,342.5370788574219,204.0,200.0,1.574247121810913,3.149024486541748,80700000.0,2020-05-11,2020-04-28,GOOGL,TP2,200.0,200.0,200.0,80700000.0,13.99999912689088,61.16733932495117,4936204283.52356,MOMENTUM,1.4251611232757568
215.0,15.0,0.0,1344.077392578125,3.0,-191.15185546875,212.0,200.0,1.6823737621307373,3.768230676651001,877400.0,2020-05-13,2020-05-08,BKNG,STOP,200.0,200.0,200.0,877400.0,-4.526035377459516,1407.794677734375,1235199050.2441406,MOMENTUM,0.9144640564918518
216.0,24.0,1.0,165.47161865234375,9.0,110.31440734863281,210.0,200.0,1.723881483078003,4.544700622558594,2422700.0,2020-05-14,2020-05-06,KLAC,TP1,200.0,200.0,200.0,2422700.0,7.999999601635803,153.21446228027344,371192677.76641846,MOMENTUM,3.3713221549987793
219.0,12.0,1.0,53.273658752441406,30.0,118.38592529296875,217.0,200.0,2.155848979949951,4.417758941650391,20755900.0,2020-05-19,2020-05-15,AMAT,TP1,200.0,200.0,200.0,20755900.0,8.000001237346394,49.32746124267578,1023835852.8068542,MOMENTUM,1.8036772012710571
222.0,34.0,1.0,171.4283905029297,9.0,114.28555297851562,217.0,200.0,1.638029932975769,2.9361603260040283,1563000.0,2020-05-22,2020-05-15,SNPS,TP1,200.0,200.0,200.0,1563000.0,7.999996923824966,158.72999572753906,248094983.32214355,MOMENTUM,2.5221996307373047
223.0,7.0,0.0,265.9200134277344,18.0,-199.43975830078125,216.0,200.0,1.5136685371398926,3.872310161590576,3076100.0,2020-05-26,2020-05-14,VRTX,STOP,200.0,200.0,200.0,3076100.0,-3.999995152442464,277.0,852079700.0,MOMENTUM,3.3431708812713623
224.0,35.0,0.0,528.4292602539062,9.0,-198.16094970703125,210.0,200.0,1.7211039066314697,3.81992506980896,1906200.0,2020-05-27,2020-05-06,REGN,STOP,200.0,200.0,200.0,1906200.0,-3.9999995564685404,550.4471435546875,1049262345.0439453,MOMENTUM,2.4699199199676514
226.0,19.0,1.0,40.349796295166016,40.0,133.99276733398438,216.0,200.0,2.17281436920166,2.5435211658477783,50417700.0,2020-05-29,2020-05-14,CSCO,TP1,200.0,200.0,200.0,50417700.0,9.053570960939332,36.999977111816406,1865453746.030426,MOMENTUM,3.8705883026123047
226.0,34.0,2.0,180.9521942138672,15.0,333.3329772949219,217.0,200.0,1.638029932975769,2.9361603260040283,1563000.0,2020-05-29,2020-05-15,SNPS,TP2,200.0,200.0,200.0,1563000.0,13.99999942321718,158.72999572753906,248094983.32214355,MOMENTUM,2.5221996307373047
229.0,24.0,2.0,174.8568572998047,16.0,346.2783203125,210.0,200.0,1.723881483078003,4.544700622558594,2422700.0,2020-06-03,2020-05-06,KLAC,TP2,200.0,200.0,200.0,2422700.0,14.125556228459079,153.21446228027344,371192677.76641846,MOMENTUM,3.3713221549987793
230.0,12.0,2.0,56.233306884765625,50.0,345.2922821044922,217.0,200.0,2.155848979949951,4.417758941650391,20755900.0,2020-06-04,2020-05-15,AMAT,TP2,200.0,200.0,200.0,20755900.0,14.000002165356188,49.32746124267578,1023835852.8068542,MOMENTUM,1.8036772012710571
231.0,7.0,0.0,265.69000244140625,17.0,-217.94012451171875,224.0,200.0,1.615097165107727,4.124258995056152,3189300.0,2020-06-05,2020-05-27,VRTX,STOP,200.0,200.0,200.0,3189300.0,-4.603068785573342,278.510009765625,888251974.1455078,MOMENTUM,1.7207945585250854
231.0,8.0,2.0,80.3909683227539,35.0,366.75819396972656,207.0,200.0,1.5210795402526855,2.9053590297698975,240616800.0,2020-06-05,2020-05-01,AAPL,TP2,200.0,200.0,200.0,240616800.0,14.988530071445197,69.91216278076172,16822040889.385986,MOMENTUM,4.672176837921143
235.0,1.0,0.0,53.219146728515625,89.0,-256.26407623291016,226.0,200.0,1.6319420337677002,2.927417516708374,33393900.0,2020-06-11,2020-05-29,INTC,STOP,200.0,200.0,200.0,33393900.0,-5.132705330993228,56.09851837158203,1873348312.6487732,MOMENTUM,4.626009464263916
235.0,12.0,3.0,52.73094177246094,21.0,71.47309112548828,217.0,200.0,2.155848979949951,4.417758941650391,20755900.0,2020-06-11,2020-05-15,AMAT,RUNNER,200.0,200.0,200.0,20755900.0,6.89976829142106,49.32746124267578,1023835852.8068542,MOMENTUM,1.8036772012710571
235.0,23.0,3.0,69.56934356689453,17.0,142.8340721130371,204.0,200.0,1.574247121810913,3.149024486541748,80700000.0,2020-06-11,2020-04-28,GOOGL,RUNNER,200.0,200.0,200.0,80700000.0,13.736095659331781,61.16733932495117,4936204283.52356,MOMENTUM,1.4251611232757568
240.0,9.0,1.0,420.4599914550781,3.0,101.5799560546875,226.0,200.0,2.1233694553375244,2.6564364433288574,5892000.0,2020-06-18,2020-05-29,ADBE,TP1,200.0,200.0,200.0,5892000.0,8.758402694514231,386.6000061035156,2277847235.961914,MOMENTUM,4.895864486694336
243.0,9.0,2.0,440.7239990234375,6.0,324.74395751953125,226.0,200.0,2.1233694553375244,2.6564364433288574,5892000.0,2020-06-23,2020-05-29,ADBE,TP2,200.0,200.0,200.0,5892000.0,13.999997947602125,386.6000061035156,2277847235.961914,MOMENTUM,4.895864486694336
254.0,16.0,1.0,101.52999877929688,15.0,115.35003662109375,246.0,200.0,1.8080713748931885,2.802046298980713,3763600.0,2020-07-09,2020-06-26,CDNS,TP1,200.0,200.0,200.0,3763600.0,8.194802580465563,93.83999633789062,353176210.21728516,MOMENTUM,1.7505967617034912
257.0,9.0,3.0,433.7799987792969,3.0,141.53997802734375,226.0,200.0,2.1233694553375244,2.6564364433288574,5892000.0,2020-07-14,2020-05-29,ADBE,RUNNER,200.0,200.0,200.0,5892000.0,12.203826159058151,386.6000061035156,2277847235.961914,MOMENTUM,4.895864486694336
258.0,24.0,3.0,184.245849609375,7.0,217.21971130371094,210.0,200.0,1.723881483078003,4.544700622558594,2422700.0,2020-07-15,2020-05-06,KLAC,RUNNER,200.0,200.0,200.0,2422700.0,20.253562795094503,153.21446228027344,371192677.76641846,MOMENTUM,3.3713221549987793
259.0,34.0,3.0,193.22000122070312,7.0,241.43003845214844,217.0,200.0,1.638029932975769,2.9361603260040283,1563000.0,2020-07-16,2020-05-15,SNPS,RUNNER,200.0,200.0,200.0,1563000.0,21.728725774280466,158.72999572753906,248094983.32214355,MOMENTUM,2.5221996307373047
264.0,8.0,3.0,90.06214904785156,15.0,302.24979400634766,207.0,200.0,1.5210795402526855,2.9053590297698975,240616800.0,2020-07-23,2020-05-01,AAPL,RUNNER,200.0,200.0,200.0,240616800.0,28.821860840263795,69.91216278076172,16822040889.385986,MOMENTUM,4.672176837921143
265.0,26.0,0.0,226.46607971191406,21.0,-198.15769958496094,249.0,200.0,1.6166157722473145,3.433471202850342,43399700.0,2020-07-24,2020-07-01,META,STOP,200.0,200.0,200.0,43399700.0,-3.9999976714227428,235.90216064453125,10238083001.324463,MOMENTUM,2.2208499908447266
265.0,27.0,0.0,48.80435562133789,97.0,-247.96379852294922,264.0,200.0,1.6657527685165405,3.099276065826416,33399900.0,2020-07-24,2020-07-23,MU,STOP,200.0,200.0,200.0,33399900.0,-4.9772075614077504,51.36068344116211,1715441690.8664703,MOMENTUM,4.8031511306762695
268.0,16.0,2.0,106.97759246826172,27.0,354.71509552001953,246.0,200.0,1.8080713748931885,2.802046298980713,3763600.0,2020-07-29,2020-06-26,CDNS,TP2,200.0,200.0,200.0,3763600.0,13.999996422704896,93.83999633789062,353176210.21728516,MOMENTUM,1.7505967617034912
271.0,4.0,1.0,198.90817260742188,8.0,117.8714599609375,268.0,200.0,2.0940864086151123,3.240898370742798,15436600.0,2020-08-03,2020-07-29,PYPL,TP1,200.0,200.0,200.0,15436600.0,7.999996354611164,184.1742401123047,2843024074.9176025,MOMENTUM,4.619170188903809
275.0,26.0,1.0,272.0631408691406,5.0,100.76408386230469,270.0,200.0,2.38995099067688,3.0338165760040283,53005100.0,2020-08-07,2020-07-31,META,TP1,200.0,200.0,200.0,53005100.0,7.999996365661681,251.9103240966797,13352531919.776917,MOMENTUM,5.879135608673096
276.0,2.0,0.0,198.4669647216797,24.0,-198.4669189453125,271.0,200.0,2.089776039123535,2.658975124359131,78983000.0,2020-08-10,2020-08-03,MSFT,STOP,200.0,200.0,200.0,78983000.0,-3.9999991143047318,206.73641967773438,16328662635.406494,MOMENTUM,4.340275764465332
277.0,16.0,3.0,105.18000030517578,11.0,124.74004364013672,246.0,200.0,1.8080713748931885,2.802046298980713,3763600.0,2020-08-11,2020-06-26,CDNS,RUNNER,200.0,200.0,200.0,3763600.0,12.084403676288614,93.83999633789062,353176210.21728516,MOMENTUM,1.7505967617034912
281.0,36.0,1.0,122.3759994506836,14.0,262.15467834472656,278.0,200.0,1.7401057481765747,5.974191665649414,327440992.0,2020-08-17,2020-08-12,TSLA,TP1,200.0,200.0,200.0,327440992.0,18.065811846279544,103.65066528320312,33939476661.791992,MOMENTUM,3.9426746368408203
282.0,36.0,2.0,125.80599975585938,24.0,531.72802734375,278.0,200.0,1.7401057481765747,5.974191665649414,327440992.0,2020-08-18,2020-08-12,TSLA,TP2,200.0,200.0,200.0,327440992.0,21.37500460042545,103.65066528320312,33939476661.791992,MOMENTUM,3.9426746368408203
284.0,19.0,0.0,35.51997756958008,95.0,-140.59995651245117,216.0,200.0,2.17281436920166,2.5435211658477783,50417700.0,2020-08-20,2020-05-14,CSCO,STOP,200.0,200.0,200.0,50417700.0,-4.0000012371998785,36.999977111816406,1865453746.030426,MOMENTUM,3.8705883026123047
288.0,26.0,2.0,301.80181884765625,10.0,498.9149475097656,270.0,200.0,2.38995099067688,3.0338165760040283,53005100.0,2020-08-26,2020-07-31,META,TP2,200.0,200.0,200.0,53005100.0,19.805260038421014,251.9103240966797,13352531919.776917,MOMENTUM,5.879135608673096
293.0,4.0,2.0,210.33377075195312,13.0,340.0738983154297,268.0,200.0,2.0940864086151123,3.240898370742798,15436600.0,2020-09-02,2020-07-29,PYPL,TP2,200.0,200.0,200.0,15436600.0,14.203685935501639,184.1742401123047,2843024074.9176025,MOMENTUM,4.619170188903809
294.0,5.0,0.0,32.13184356689453,146.0,-290.7903137207031,293.0,200.0,1.7190139293670654,3.0418896675109863,27631000.0,2020-09-03,2020-09-02,LRCX,STOP,200.0,200.0,200.0,27631000.0,-5.836772574962947,34.123558044433594,942868032.3257446,MOMENTUM,0.025774963200092316
294.0,36.0,3.0,135.6666717529297,10.0,320.1600646972656,278.0,200.0,1.7401057481765747,5.974191665649414,327440992.0,2020-09-03,2020-08-12,TSLA,RUNNER,200.0,200.0,200.0,327440992.0,30.888375276945613,103.65066528320312,33939476661.791992,MOMENTUM,3.9426746368408203
295.0,4.0,3.0,191.3975372314453,6.0,43.33978271484375,268.0,200.0,2.0940864086151123,3.240898370742798,15436600.0,2020-09-04,2020-07-29,PYPL,RUNNER,200.0,200.0,200.0,15436600.0,3.921990998706467,184.1742401123047,2843024074.9176025,MOMENTUM,4.619170188903809
296.0,8.0,0.0,109.63573455810547,42.0,-332.23072814941406,295.0,200.0,1.6593600511550903,3.537346124649048,332607200.0,2020-09-08,2020-09-04,AAPL,STOP,200.0,200.0,200.0,332607200.0,-6.729498328940088,117.54598999023438,39096642601.87988,MOMENTUM,0.08956649154424667
296.0,26.0,3.0,269.27899169921875,4.0,69.47467041015625,270.0,200.0,2.38995099067688,3.0338165760040283,53005100.0,2020-09-08,2020-07-31,META,RUNNER,200.0,200.0,200.0,53005100.0,6.894781968472722,251.9103240966797,13352531919.776917,MOMENTUM,5.879135608673096
305.0,15.0,0.0,1625.7880859375,2.0,-200.892578125,275.0,200.0,1.7137494087219238,2.8775951862335205,566000.0,2020-09-21,2020-08-07,BKNG,STOP,200.0,200.0,200.0,566000.0,-5.818809457000878,1726.234375,977048656.25,MOMENTUM,2.594066858291626
332.0,32.0,0.0,46.439517974853516,100.0,-337.53318786621094,325.0,200.0,1.8460160493850708,2.5897889137268066,3894300.0,2020-10-28,2020-10-19,PCAR,STOP,200.0,200.0,200.0,3894300.0,-6.775754395702347,49.814849853515625,193993969.7845459,MOMENTUM,4.70457124710083
341.0,34.0,0.0,219.3300018310547,21.0,-293.5799102783203,337.0,200.0,1.625754952430725,2.5737226009368896,1006700.0,2020-11-10,2020-11-04,SNPS,STOP,200.0,200.0,200.0,1006700.0,-5.992026005670035,233.30999755859375,234873174.54223633,MOMENTUM,4.251192092895508
347.0,36.0,1.0,162.2133331298828,9.0,135.08995056152344,346.0,200.0,2.0281548500061035,4.0767388343811035,183564896.0,2020-11-18,2020-11-17,TSLA,TP1,200.0,200.0,200.0,183564896.0,10.196775866118772,147.20333862304688,27021365545.192383,MOMENTUM,5.761555194854736
348.0,36.0,2.0,167.8118133544922,17.0,350.3440704345703,346.0,200.0,2.0281548500061035,4.0767388343811035,183564896.0,2020-11-19,2020-11-17,TSLA,TP2,200.0,200.0,200.0,183564896.0,14.000004975579236,147.20333862304688,27021365545.192383,MOMENTUM,5.761555194854736
360.0,22.0,1.0,363.2396545410156,4.0,107.6265869140625,349.0,200.0,1.966043472290039,3.043489933013916,2369800.0,2020-12-08,2020-11-20,INTU,TP1,200.0,200.0,200.0,2369800.0,8.000001814723943,336.3330078125,797041961.9140625,MOMENTUM,1.5824915170669556
380.0,12.0,1.0,90.55491638183594,18.0,146.00225830078125,368.0,200.0,2.188305616378784,2.591177463531494,14603100.0,2021-01-07,2020-12-18,AMAT,TP1,200.0,200.0,200.0,14603100.0,9.838518357017888,82.44367980957031,1203933300.6271362,MOMENTUM,0.5160783529281616
382.0,12.0,2.0,93.98579406738281,30.0,346.263427734375,368.0,200.0,2.188305616378784,2.591177463531494,14603100.0,2021-01-11,2020-12-18,AMAT,TP2,200.0,200.0,200.0,14603100.0,13.999998889511792,82.44367980957031,1203933300.6271362,MOMENTUM,0.5160783529281616
384.0,13.0,0.0,91.54560089111328,52.0,-198.34878540039062,383.0,200.0,1.69277822971344,3.3006815910339355,67672304.0,2021-01-13,2021-01-12,AMD,STOP,200.0,200.0,200.0,67672304.0,-3.9999996799750637,95.36000061035156,6453230950.7438965,MOMENTUM,1.704857587814331
386.0,30.0,0.0,12.823436737060547,368.0,-279.62884521484375,382.0,200.0,1.796414852142334,2.677730083465576,518344000.0,2021-01-15,2021-01-11,NVDA,STOP,200.0,200.0,200.0,518344000.0,-5.5940833188234045,13.583297729492188,7040820878.295898,MOMENTUM,3.361215829849243
388.0,22.0,2.0,383.41961669921875,7.0,329.60626220703125,349.0,200.0,1.966043472290039,3.043489933013916,2369800.0,2021-01-20,2020-11-20,INTU,TP2,200.0,200.0,200.0,2369800.0,13.999996370552111,336.3330078125,797041961.9140625,MOMENTUM,1.5824915170669556
391.0,15.0,0.0,1985.93505859375,2.0,-174.50439453125,361.0,200.0,1.8466383218765259,2.795030117034912,697900.0,2021-01-25,2020-12-09,BKNG,STOP,200.0,200.0,200.0,697900.0,-4.208601852969491,2073.187255859375,1446877385.8642578,MOMENTUM,2.290593147277832
393.0,4.0,0.0,229.40966796875,20.0,-373.13720703125,389.0,200.0,1.5428025722503662,2.8962700366973877,10336600.0,2021-01-27,2021-01-21,PYPL,STOP,200.0,200.0,200.0,10336600.0,-7.520910006638254,248.0665283203125,2564164476.635742,MOMENTUM,4.311925888061523
393.0,13.0,0.0,88.83999633789062,53.0,-209.3502426147461,390.0,200.0,1.654097080230713,3.3454229831695557,71294704.0,2021-01-27,2021-01-22,AMD,STOP,200.0,200.0,200.0,71294704.0,-4.256929128853722,92.79000091552734,6615435649.432251,MOMENTUM,0.8241750597953796
393.0,22.0,3.0,351.8124084472656,3.0,46.438201904296875,349.0,200.0,1.966043472290039,3.043489933013916,2369800.0,2021-01-27,2020-11-20,INTU,RUNNER,200.0,200.0,200.0,2369800.0,4.602403057446901,336.3330078125,797041961.9140625,MOMENTUM,1.5824915170669556
395.0,12.0,3.0,92.58512878417969,12.0,121.6973876953125,368.0,200.0,2.188305616378784,2.591177463531494,14603100.0,2021-01-29,2020-12-18,AMAT,RUNNER,200.0,200.0,200.0,14603100.0,12.301062977822255,82.44367980957031,1203933300.6271362,MOMENTUM,0.5160783529281616
395.0,36.0,3.0,264.510009765625,7.0,821.1466979980469,346.0,200.0,2.0281548500061035,4.0767388343811035,183564896.0,2021-01-29,2020-11-17,TSLA,RUNNER,200.0,200.0,200.0,183564896.0,79.69022458313458,147.20333862304688,27021365545.192383,MOMENTUM,5.761555194854736
397.0,7.0,0.0,217.3300018310547,21.0,-218.81996154785156,354.0,200.0,2.0847768783569336,3.0232505798339844,4585300.0,2021-02-02,2020-11-30,VRTX,STOP,200.0,200.0,200.0,4585300.0,-4.575191292621432,227.75,1044302075.0,MOMENTUM,4.2369866371154785
399.0,4.0,1.0,271.4245300292969,5.0,100.52757263183594,398.0,200.0,1.6820019483566284,3.437408447265625,13545700.0,2021-02-04,2021-02-03,PYPL,TP1,200.0,200.0,200.0,13545700.0,7.999997328547873,251.3190155029297,3404291988.2980347,MOMENTUM,4.263029098510742
404.0,4.0,2.0,286.5036926269531,10.0,351.8467712402344,398.0,200.0,1.6820019483566284,3.437408447265625,13545700.0,2021-02-11,2021-02-03,PYPL,TP2,200.0,200.0,200.0,13545700.0,14.000005950052467,251.3190155029297,3404291988.2980347,MOMENTUM,4.263029098510742
409.0,21.0,1.0,34.38600158691406,47.0,140.4360408782959,399.0,200.0,1.9394453763961792,3.0286946296691895,9949500.0,2021-02-19,2021-02-04,FTNT,TP1,200.0,200.0,200.0,9949500.0,9.516532267984967,31.398000717163086,312394408.1354141,MOMENTUM,5.200028896331787
411.0,4.0,3.0,264.3887939453125,4.0,52.27911376953125,398.0,200.0,1.6820019483566284,3.437408447265625,13545700.0,2021-02-23,2021-02-03,PYPL,RUNNER,200.0,200.0,200.0,13545700.0,5.200473357031137,251.3190155029297,3404291988.2980347,MOMENTUM,4.263029098510742
413.0,6.0,0.0,1613.06005859375,2.0,-211.8798828125,381.0,200.0,1.524591326713562,3.60054087638855,737300.0,2021-02-25,2021-01-08,MELI,STOP,200.0,200.0,200.0,737300.0,-6.162881989892379,1719.0,1267418700.0,MOMENTUM,3.393831968307495
415.0,5.0,1.0,56.70059585571289,28.0,135.6395263671875,413.0,200.0,1.5625821352005005,4.393770694732666,26750000.0,2021-03-01,2021-02-25,LRCX,TP1,200.0,200.0,200.0,26750000.0,9.34171213768016,51.856327056884766,1387156748.7716675,MOMENTUM,0.2742041349411011
415.0,27.0,1.0,92.97261810302734,17.0,117.0766830444336,411.0,200.0,1.5164042711257935,3.5465033054351807,23203200.0,2021-03-01,2021-02-23,MU,TP1,200.0,200.0,200.0,23203200.0,8.000003899522769,86.08575439453125,1997464976.3671875,MOMENTUM,5.871363639831543
418.0,5.0,0.0,49.782073974609375,68.0,-141.04920959472656,413.0,200.0,1.5625821352005005,4.393770694732666,26750000.0,2021-03-04,2021-02-25,LRCX,STOP,200.0,200.0,200.0,26750000.0,-4.0,51.856327056884766,1387156748.7716675,MOMENTUM,0.2742041349411011
418.0,27.0,0.0,82.280517578125,41.0,-156.01470947265625,411.0,200.0,1.5164042711257935,3.5465033054351807,23203200.0,2021-03-04,2021-02-23,MU,STOP,200.0,200.0,200.0,23203200.0,-4.420286310051765,86.08575439453125,1997464976.3671875,MOMENTUM,5.871363639831543
420.0,27.0,0.0,82.98301696777344,57.0,-215.7839126586914,419.0,200.0,1.634030818939209,4.475035190582275,30329100.0,2021-03-08,2021-03-05,MU,STOP,200.0,200.0,200.0,30329100.0,-4.362958870730691,86.7686996459961,2631616568.43338,MOMENTUM,1.4337092638015747
422.0,21.0,2.0,36.09199905395508,80.0,375.5198669433594,399.0,200.0,1.9394453763961792,3.0286946296691895,9949500.0,2021-03-10,2021-02-04,FTNT,TP2,200.0,200.0,200.0,9949500.0,14.949991176432176,31.398000717163086,312394408.1354141,MOMENTUM,5.200028896331787
428.0,21.0,3.0,34.61199951171875,32.0,102.84796142578125,399.0,200.0,1.9394453763961792,3.0286946296691895,9949500.0,2021-03-18,2021-02-04,FTNT,RUNNER,200.0,200.0,200.0,9949500.0,10.236316711715967,31.398000717163086,312394408.1354141,MOMENTUM,5.200028896331787
431.0,32.0,0.0,50.6270637512207,94.0,-211.92635345458984,421.0,200.0,1.5723038911819458,3.0433573722839355,4378650.0,2021-03-23,2021-03-09,PCAR,STOP,200.0,200.0,200.0,4378650.0,-4.263365139309426,52.88159942626953,231550015.32783508,MOMENTUM,0.07408247143030167
433.0,1.0,0.0,55.6708984375,86.0,-199.48749542236328,429.0,200.0,1.7290440797805786,3.4285709857940674,54951700.0,2021-03-25,2021-03-19,INTC,STOP,200.0,200.0,200.0,54951700.0,-4.000002105004603,57.99052047729492,3186677684.1121674,MOMENTUM,2.6640045642852783
433.0,12.0,0.0,111.54328918457031,43.0,-199.8483657836914,432.0,200.0,2.0057778358459473,4.686079978942871,20252500.0,2021-03-25,2021-03-24,AMAT,STOP,200.0,200.0,200.0,20252500.0,-3.9999994746994574,116.19092559814453,2353156720.676422,MOMENTUM,4.744642734527588
449.0,27.0,0.0,86.26136016845703,55.0,-214.65408325195312,438.0,200.0,1.6314586400985718,4.454966068267822,39700600.0,2021-04-19,2021-04-01,MU,STOP,200.0,200.0,200.0,39700600.0,-4.3285507687977915,90.1641616821289,3579571317.277527,MOMENTUM,4.616098880767822
450.0,13.0,0.0,79.2699966430664,60.0,-224.40032958984375,447.0,200.0,1.6288613080978394,2.89357328414917,68942800.0,2021-04-20,2021-04-15,AMD,STOP,200.0,200.0,200.0,68942800.0,-4.505487768842862,83.01000213623047,5722941975.27771,MOMENTUM,4.401307106018066
459.0,13.0,0.0,78.55000305175781,59.0,-322.72962188720703,456.0,200.0,2.3372530937194824,3.264819860458374,108920304.0,2021-05-03,2021-04-28,AMD,STOP,200.0,200.0,200.0,108920304.0,-6.510347309993608,84.0199966430664,9151483576.441772,MOMENTUM,2.9846129417419434
39.0,27.0,0.0,78.16307067871094,60.0,-285.0984191894531,38.0,200.0,2.0358333587646484,2.610992908477783,40670800.0,2021-07-01,2021-06-30,MU,STOP,200.0,200.0,200.0,40670800.0,-5.730756656569865,82.91471099853516,3372207628.0792236,MOMENTUM,5.170658111572266
40.0,35.0,1.0,582.88330078125,2.0,86.35302734375,36.0,200.0,1.8181489706039429,2.5548086166381836,1509400.0,2021-07-02,2021-06-28,REGN,TP1,200.0,200.0,200.0,1509400.0,7.999994571705285,539.706787109375,814633424.4628906,MOMENTUM,3.208961248397827
