day_idx,col_idx,exit_type_code,exit_price,shares,pnl,entry_day_idx,initial_risk,context_rvol,context_adr,context_volume,exit_date,entry_date,symbol,exit_phase,monetary_risk,adjusted_risk_dollars,base_risk_dollars,context_vol,return_pct,entry_price,context_dollar_vol,signal_type
82.0,40.0,0.0,123.98597717285156,311.0,-1473.0265197753906,80.0,1404.6641845703125,2.092404365539551,2.2188496589660645,20502100.0,2021-05-03,2021-04-29,QCOM,STOP,1404.6641845703125,1404.6641845703125,1404.6641845703125,20502100.0,-3.6795614388940856,128.72239685058594,2639079452.470398,MOMENTUM
83.0,11.0,0.0,315.7713623046875,122.0,-1397.2477416992188,80.0,1404.6641845703125,2.8626577854156494,2.0225212574005127,56526800.0,2021-05-04,2021-04-29,META,STOP,1404.6641845703125,1404.6641845703125,1404.6641845703125,56526800.0,-3.5000008859888148,327.2242126464844,18496937623.425293,MOMENTUM
110.0,4.0,0.0,5230.2998046875,7.0,-1327.9013671875,106.0,1361.610107421875,8.347665786743164,3.6899118423461914,769300.0,2021-06-11,2021-06-07,HAR,STOP,1361.610107421875,1361.610107421875,1361.610107421875,769300.0,-3.50000360355166,5420.0,4169606000.0,MOMENTUM
112.0,31.0,0.0,339.8800048828125,105.0,-2622.89794921875,111.0,1341.6915283203125,1.5707188844680786,3.8400933742523193,4472300.0,2021-06-15,2021-06-14,ROKU,STOP,1341.6915283203125,1341.6915283203125,1341.6915283203125,4472300.0,-6.8464565783174125,364.8599853515625,1631763312.487793,MOMENTUM
123.0,12.0,2.0,93.93000030517578,132.0,1236.8403625488281,114.0,1302.3480224609375,2.1900622844696045,2.3724188804626465,77822800.0,2021-06-30,2021-06-17,AMD,TP2,1302.3480224609375,1302.3480224609375,1302.3480224609375,77822800.0,11.080892877378954,84.55999755859375,6580695778.00293,MOMENTUM
124.0,12.0,1.0,93.30999755859375,220.0,1925.0,114.0,1302.3480224609375,2.1900622844696045,2.3724188804626465,77822800.0,2021-07-01,2021-06-17,AMD,TP1,1302.3480224609375,1302.3480224609375,1302.3480224609375,77822800.0,10.347682417962352,84.55999755859375,6580695778.00293,MOMENTUM
133.0,12.0,3.0,86.93000030517578,88.0,208.56024169921875,114.0,1302.3480224609375,2.1900622844696045,2.3724188804626465,77822800.0,2021-07-15,2021-06-17,AMD,RUNNER,1302.3480224609375,1302.3480224609375,1302.3480224609375,77822800.0,2.802746943009071,84.55999755859375,6580695778.00293,MOMENTUM
143.0,11.0,0.0,354.3719177246094,105.0,-1349.5518493652344,139.0,1352.904052734375,2.2022511959075928,2.2427873611450195,33694300.0,2021-07-29,2021-07-23,META,STOP,1352.904052734375,1352.904052734375,1352.904052734375,33694300.0,-3.5000019113750254,367.22479248046875,12373382325.274658,MOMENTUM
148.0,40.0,0.0,132.12255859375,278.0,-1332.1780700683594,143.0,1334.9642333984375,2.60823392868042,2.1192333698272705,19446900.0,2021-08-05,2021-07-29,QCOM,STOP,1334.9642333984375,1334.9642333984375,1334.9642333984375,19446900.0,-3.4999982725634142,136.91456604003906,2662563874.3240356,MOMENTUM
154.0,9.0,0.0,15047.599609375,2.0,-2704.80078125,153.0,1312.6781005859375,1.6354550123214722,3.6158077716827393,324000.0,2021-08-13,2021-08-12,TEG,STOP,1312.6781005859375,1312.6781005859375,1312.6781005859375,324000.0,-8.24634384527439,16400.0,5313600000.0,MOMENTUM
161.0,4.0,0.0,4593.39990234375,7.0,-1166.20068359375,159.0,1272.1060791015625,5.10330867767334,3.2133238315582275,1840100.0,2021-08-24,2021-08-20,HAR,STOP,1272.1060791015625,1272.1060791015625,1272.1060791015625,1840100.0,-3.5000020516018906,4760.0,8758876000.0,MOMENTUM
162.0,7.0,1.0,22.223419189453125,874.0,1270.6813888549805,159.0,1272.1060791015625,2.619271993637085,3.3043131828308105,675740992.0,2021-08-25,2021-08-20,NVDA,TP1,1272.1060791015625,1272.1060791015625,1272.1060791015625,675740992.0,7.000001653010049,20.769550323486328,14034836538.986572,MOMENTUM
165.0,7.0,2.0,22.950353622436523,525.0,1144.9217319488525,159.0,1272.1060791015625,2.619271993637085,3.3043131828308105,675740992.0,2021-08-30,2021-08-20,NVDA,TP2,1272.1060791015625,1272.1060791015625,1272.1060791015625,675740992.0,10.500002479515073,20.769550323486328,14034836538.986572,MOMENTUM
178.0,7.0,3.0,21.854982376098633,350.0,379.90121841430664,159.0,1272.1060791015625,2.619271993637085,3.3043131828308105,675740992.0,2021-09-17,2021-08-20,NVDA,RUNNER,1272.1060791015625,1272.1060791015625,1272.1060791015625,675740992.0,5.226073919303356,20.769550323486328,14034836538.986572,MOMENTUM
188.0,0.0,0.0,254.5541534423828,140.0,-1292.5540161132812,184.0,1296.545654296875,1.536644458770752,2.473184108734131,84212096.0,2021-10-01,2021-09-27,TSLA,STOP,1296.545654296875,1296.545654296875,1296.545654296875,84212096.0,-3.499998033263757,263.78668212890625,22214029398.960938,MOMENTUM
200.0,43.0,1.0,54.35997772216797,364.0,1308.7498474121094,184.0,1296.545654296875,1.52731454372406,2.2756383419036865,32972200.0,2021-10-19,2021-09-27,XOM,TP1,1296.545654296875,1296.545654296875,1296.545654296875,32972200.0,7.082638117191875,50.76451110839844,1673817613.168335,MOMENTUM
205.0,43.0,2.0,56.3631591796875,219.0,1226.1039276123047,184.0,1296.545654296875,1.52731454372406,2.2756383419036865,32972200.0,2021-10-26,2021-09-27,XOM,TP2,1296.545654296875,1296.545654296875,1296.545654296875,32972200.0,11.028665398420094,50.76451110839844,1673817613.168335,MOMENTUM
221.0,23.0,1.0,69.88812255859375,287.0,1312.198631286621,202.0,1312.6773681640625,1.7116223573684692,2.7749218940734863,84371000.0,2021-11-17,2021-10-21,NFLX,TP1,1312.6773681640625,1312.6773681640625,1312.6773681640625,84371000.0,7.000000817652033,65.31600189208984,5510776395.637512,MOMENTUM
222.0,43.0,3.0,55.18596267700195,146.0,645.5319290161133,184.0,1296.545654296875,1.52731454372406,2.2756383419036865,32972200.0,2021-11-18,2021-09-27,XOM,RUNNER,1296.545654296875,1296.545654296875,1296.545654296875,32972200.0,8.709729439060892,50.76451110839844,1673817613.168335,MOMENTUM
230.0,23.0,0.0,61.777000427246094,287.0,-1015.6934204101562,202.0,1312.6773681640625,1.7116223573684692,2.7749218940734863,84371000.0,2021-12-01,2021-10-21,NFLX,STOP,1312.6773681640625,1312.6773681640625,1312.6773681640625,84371000.0,-5.418276321766633,65.31600189208984,5510776395.637512,MOMENTUM
236.0,34.0,0.0,46.81850051879883,778.0,-1508.0813446044922,234.0,1329.310791015625,2.6929783821105957,2.533449172973633,91731504.0,2021-12-09,2021-12-07,INTC,STOP,1329.310791015625,1329.310791015625,1329.310791015625,91731504.0,-3.97565793421671,48.75690841674805,4472544539.458557,MOMENTUM
