symbol,entry_date,exit_date,entry_price,exit_price,shares,initial_shares,pnl,return_pct,reason,signal_type,tp1_executed,tp2_executed,final_shares_pct,R_inicial,adr_valor,entry_stage,initial_stop_loss,context_adr,context_vol,context_trend,context_price,context_sma20,context_rvol,is_profitable,signal_reason,returns_pct,position_value,monetary_risk
MRK,2006-07-28,2006-07-31,19.941270614788532,19.407383928594772,938,938,-500.7857116497472,-2.6772952261017293,STOP_LOSS | Blue Sky Breakout: Base (19.79) and AVWAP (19.75) converge within 0.2%. Trend: Uptrend. RVOL: 1.89x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,False,False,100.0,0.5338866861937603,0.39309381604865956,FULL,19.407383928594772,2.15741141387712,11885132,Weak,0,0,1.8935360609901914,False,STOP_LOSS | Blue Sky Breakout: Base (19.79) and AVWAP (19.75) converge within 0.2%. Trend: Uptrend. RVOL: 1.89x. Clear path above with SMA20 support and volume confirmation.,-2.6772952261017293,18704.911836671643,500.0
LMT,2006-07-28,2006-08-07,45.36726057289528,45.36726057289528,159,530,500.5846170169755,0.0,STOP_LOSS | Blue Sky Breakout: Base (45.09) and AVWAP (44.96) converge within 0.3%. Trend: Uptrend. RVOL: 1.79x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,True,True,30.0,0.9444992773905199,0.6797717592460731,FULL,44.42276129550476,1.5799036094688188,2133695,Weak,0,0,1.7917150446728078,True,STOP_LOSS | Blue Sky Breakout: Base (45.09) and AVWAP (44.96) converge within 0.3%. Trend: Uptrend. RVOL: 1.79x. Clear path above with SMA20 support and volume confirmation.,0.0,7213.39443109035,500.0
MU,2006-08-30,2006-09-01,16.911947422027588,16.905895233154297,661,661,-4.0004968452451735,-0.03578646930635461,"MOMENTUM_FAIL (3-Day Rule) | VWAP Reclaim: Weak open, price reclaimed VWAP at 16.83. Institutions defending position. RVOL: 2.10x",VWAP_RECLAIM,False,False,100.0,0.7576423437254327,0.4529064033684792,FULL,16.154305078302155,2.8491016195278145,6246075,Weak,0,0,2.1032733314401724,False,"MOMENTUM_FAIL (3-Day Rule) | VWAP Reclaim: Weak open, price reclaimed VWAP at 16.83. Institutions defending position. RVOL: 2.10x",-0.03578646930635461,11178.797245960235,500.0
ACN,2006-09-01,2006-09-06,21.087335901260374,20.423553466796875,572,572,-379.6835525131216,-3.1477775930141347,"MOMENTUM_FAIL (3-Day Rule) | VWAP Reclaim: Weak open, price reclaimed VWAP at 20.98. Institutions defending position. RVOL: 1.51x",VWAP_RECLAIM,False,False,100.0,0.7769727630148573,0.43542418788041976,FULL,20.310363138245517,2.225864001038473,1495230,Weak,0,0,1.510650869795996,False,"MOMENTUM_FAIL (3-Day Rule) | VWAP Reclaim: Weak open, price reclaimed VWAP at 20.98. Institutions defending position. RVOL: 1.51x",-3.1477775930141347,12061.956135520933,500.0
MA,2006-09-07,2006-09-11,5.4276008477210995,5.4276008477210995,1956,3260,150.80469675681542,0.0,STOP_LOSS | Blue Sky Breakout: Base (5.35) and AVWAP (5.35) converge within 0.0%. Trend: Uptrend. RVOL: 1.67x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,True,False,60.0,0.15306354836985214,0.11504511502367705,FULL,5.274537299351247,2.3194632300647053,9469650,Weak,0,0,1.6716017297573653,True,STOP_LOSS | Blue Sky Breakout: Base (5.35) and AVWAP (5.35) converge within 0.0%. Trend: Uptrend. RVOL: 1.67x. Clear path above with SMA20 support and volume confirmation.,0.0,10616.387258142471,500.0
MU,2006-09-11,2006-09-13,17.67830521207399,17.67830521207399,466,776,147.8669014513356,0.0,STOP_LOSS | Blue Sky Breakout: Base (17.54) and AVWAP (17.45) converge within 0.5%. Trend: Uptrend. RVOL: 1.86x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,True,False,60.051546391752574,0.5750844439440819,0.46901193918442335,FULL,17.10322076812991,2.737810499138621,7297075,Weak,0,0,1.8581566202306168,True,STOP_LOSS | Blue Sky Breakout: Base (17.54) and AVWAP (17.45) converge within 0.5%. Trend: Uptrend. RVOL: 1.86x. Clear path above with SMA20 support and volume confirmation.,0.0,8238.090228826479,500.0
WMT,2006-09-12,2006-09-13,10.726766924858092,10.726766924858092,807,1344,86.2749525121368,0.0,"STOP_LOSS | VWAP Reclaim: Weak open, price reclaimed VWAP at 10.67. Institutions defending position. RVOL: 1.54x",VWAP_RECLAIM,True,False,60.04464285714286,0.320819968535492,0.16066099164271358,FULL,10.4059469563226,1.5320509973375902,34838850,Weak,0,0,1.535556880801308,True,"STOP_LOSS | VWAP Reclaim: Weak open, price reclaimed VWAP at 10.67. Institutions defending position. RVOL: 1.54x",0.0,8656.50090836048,500.0
HD,2006-09-13,2006-09-19,22.749924624646923,22.205737560193672,715,715,-389.09375108407426,-2.3920389778508837,STOP_LOSS | Blue Sky Breakout: Base (22.59) and AVWAP (22.41) converge within 0.8%. Trend: Uptrend. RVOL: 1.97x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,False,False,100.0,0.5441870644532507,0.4040305873398632,FULL,22.205737560193672,1.8865372461521879,12643135,Weak,0,0,1.9704052890615706,False,STOP_LOSS | Blue Sky Breakout: Base (22.59) and AVWAP (22.41) converge within 0.8%. Trend: Uptrend. RVOL: 1.97x. Clear path above with SMA20 support and volume confirmation.,-2.3920389778508837,16266.19610662255,500.0
INTU,2006-09-13,2006-09-21,28.559694073079157,28.559694073079157,252,420,155.65987393165474,0.0,STOP_LOSS | Blue Sky Breakout: Base (28.37) and AVWAP (28.33) converge within 0.1%. Trend: Uptrend. RVOL: 1.60x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,True,False,60.0,0.926546868640802,0.7484669249053525,FULL,27.633147204438355,2.714189981460342,2503405,Weak,0,0,1.5994590760321734,True,STOP_LOSS | Blue Sky Breakout: Base (28.37) and AVWAP (28.33) converge within 0.1%. Trend: Uptrend. RVOL: 1.60x. Clear path above with SMA20 support and volume confirmation.,0.0,7197.042906415948,500.0
AMGN,2006-09-21,2006-09-25,48.79897289503067,47.82497017374843,415,415,-404.2111293321295,-1.9959492249506445,STOP_LOSS | Blue Sky Breakout: Base (48.51) and AVWAP (47.89) converge within 1.3%. Trend: Uptrend. RVOL: 1.72x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,False,False,100.0,0.9740027212822397,0.7294310355025754,FULL,47.82497017374843,1.4978245411502478,6162900,Weak,0,0,1.718032119487547,False,STOP_LOSS | Blue Sky Breakout: Base (48.51) and AVWAP (47.89) converge within 1.3%. Trend: Uptrend. RVOL: 1.72x. Clear path above with SMA20 support and volume confirmation.,-1.9959492249506445,20251.57375143773,500.0
MDLZ,2006-09-26,2006-09-26,14.638170251725608,14.279258091104294,1047,1047,-375.78103217051546,-2.4518922409650457,STOP_LOSS | Blue Sky Breakout: Base (14.52) and AVWAP (14.37) converge within 1.0%. Trend: Uptrend. RVOL: 5.06x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,False,False,100.0,0.3076489865986485,0.23745798723249328,FULL,14.33052126512696,1.610794920883529,2353310,Weak,0,0,5.060316010215311,False,STOP_LOSS | Blue Sky Breakout: Base (14.52) and AVWAP (14.37) converge within 1.0%. Trend: Uptrend. RVOL: 5.06x. Clear path above with SMA20 support and volume confirmation.,-2.4518922409650457,15326.164253556712,500.0
T,2006-09-25,2006-09-27,6.48155930483465,6.3495779078857515,2580,2580,-340.5120041281577,-2.0362599606309595,STOP_LOSS | Blue Sky Breakout: Base (6.40) and AVWAP (6.37) converge within 0.4%. Trend: Uptrend. RVOL: 1.59x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,False,False,100.0,0.13198139694889832,0.09745242742615035,FULL,6.3495779078857515,1.5494331941064723,19095370,Weak,0,0,1.5909775409017826,False,STOP_LOSS | Blue Sky Breakout: Base (6.40) and AVWAP (6.37) converge within 0.4%. Trend: Uptrend. RVOL: 1.59x. Clear path above with SMA20 support and volume confirmation.,-2.0362599606309595,16722.423006473397,500.0
MDLZ,2006-09-27,2006-09-29,14.777260569275702,14.372877368931153,984,984,-397.91306913903634,-2.7365234472844495,STOP_LOSS | Blue Sky Breakout: Base (14.65) and AVWAP (14.53) converge within 0.8%. Trend: Uptrend. RVOL: 4.54x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,False,False,100.0,0.32554470659268375,0.2406172682553093,FULL,14.451715862683018,1.7071485544507126,2809310,Weak,0,0,4.5383736099366425,False,STOP_LOSS | Blue Sky Breakout: Base (14.65) and AVWAP (14.53) converge within 0.8%. Trend: Uptrend. RVOL: 4.54x. Clear path above with SMA20 support and volume confirmation.,-2.7365234472844495,14540.82440016729,500.0
MDT,2006-10-05,2006-10-09,32.071591903055214,32.05057907104492,495,495,-10.401351845094773,-0.06551851892419078,MOMENTUM_FAIL (3-Day Rule) | Blue Sky Breakout: Base (31.86) and AVWAP (31.90) converge within 0.1%. Trend: Uptrend. RVOL: 1.79x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,False,False,100.0,0.8833034554470807,0.7096351857698338,FULL,31.188288447608134,2.2184410468721745,6218145,Weak,0,0,1.7906989367693258,False,MOMENTUM_FAIL (3-Day Rule) | Blue Sky Breakout: Base (31.86) and AVWAP (31.90) converge within 0.1%. Trend: Uptrend. RVOL: 1.79x. Clear path above with SMA20 support and volume confirmation.,-0.06551851892419078,15875.437992012332,500.0
NSC,2006-10-05,2006-10-09,29.385257429122923,29.362327575683594,435,435,-9.974486246108292,-0.07803182767629681,MOMENTUM_FAIL (3-Day Rule) | Blue Sky Breakout: Base (29.19) and AVWAP (29.48) converge within 1.0%. Trend: Uptrend. RVOL: 1.52x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,False,False,100.0,1.0050229282029548,0.8381907504973526,FULL,28.38023450091997,2.8863432417306445,3464700,Weak,0,0,1.5228857389209074,False,MOMENTUM_FAIL (3-Day Rule) | Blue Sky Breakout: Base (29.19) and AVWAP (29.48) converge within 1.0%. Trend: Uptrend. RVOL: 1.52x. Clear path above with SMA20 support and volume confirmation.,-0.07803182767629681,12782.586981668472,500.0
AMGN,2006-10-05,2006-10-10,49.94658004760742,49.94658004760742,184,306,114.00119278505352,0.0,"STOP_LOSS | VWAP Reclaim: Weak open, price reclaimed VWAP at 49.70. Institutions defending position. RVOL: 1.50x",VWAP_RECLAIM,True,False,60.130718954248366,1.426753575340804,0.9344360064348646,FULL,48.519826472266615,1.8538043536996547,8855865,Weak,0,0,1.503689562694205,True,"STOP_LOSS | VWAP Reclaim: Weak open, price reclaimed VWAP at 49.70. Institutions defending position. RVOL: 1.50x",0.0,9190.170728759766,500.0
SBUX,2006-10-05,2006-10-10,14.189473081734205,14.189473081734205,359,597,84.91618084774888,0.0,"STOP_LOSS | Risk Clamped: 6.2% -> 5.4% (Max 2xADR/8%) | VWAP Reclaim: Weak open, price reclaimed VWAP at 13.43. Institutions defending position. RVOL: 2.17x",VWAP_RECLAIM,True,False,60.13400335008375,1.4277714680531233,0.35679067583087754,FULL,12.761701613681081,2.6569237532537087,16529310,Weak,0,0,2.174591981621225,True,"STOP_LOSS | Risk Clamped: 6.2% -> 5.4% (Max 2xADR/8%) | VWAP Reclaim: Weak open, price reclaimed VWAP at 13.43. Institutions defending position. RVOL: 2.17x",0.0,5094.020836342579,500.0
TGT,2006-09-15,2006-10-19,33.075297247972024,35.46560287475586,105,350,551.4771943774206,7.226860604950101,"FASE_3_MA20_BREACH | VWAP Reclaim: Weak open, price reclaimed VWAP at 32.90. Institutions defending position. RVOL: 1.51x",VWAP_RECLAIM,True,True,30.0,0.8585574387574795,0.6772558813998035,FULL,32.216739809214545,2.2587515745401556,4639305,Weak,0,0,1.5127846420233722,True,"FASE_3_MA20_BREACH | VWAP Reclaim: Weak open, price reclaimed VWAP at 32.90. Institutions defending position. RVOL: 1.51x",7.226860604950101,3472.9062110370623,500.0
RCL,2006-10-18,2006-10-20,32.95419244766235,32.6225471496582,448,448,-148.5770935058581,-1.00638271907547,"MOMENTUM_FAIL (3-Day Rule) | VWAP Reclaim: Weak open, price reclaimed VWAP at 32.79. Institutions defending position. RVOL: 1.59x",VWAP_RECLAIM,False,False,100.0,0.9785167190623625,0.7236662371964406,FULL,31.975675728599988,2.324768157782084,1319325,Weak,0,0,1.587516376933456,False,"MOMENTUM_FAIL (3-Day Rule) | VWAP Reclaim: Weak open, price reclaimed VWAP at 32.79. Institutions defending position. RVOL: 1.59x",-1.00638271907547,14763.478216552732,500.0
TTWO,2006-09-12,2006-10-23,13.315427656173705,14.749089241027832,122,404,406.7416320118044,10.766921062346869,"FASE_3_MA20_BREACH | Risk Clamped: 12.1% -> 8.0% (Max 2xADR/8%) | VWAP Reclaim: Weak open, price reclaimed VWAP at 13.25. Institutions defending position. RVOL: 2.11x",VWAP_RECLAIM,True,True,30.198019801980198,1.0652342124938965,0.5954634147455053,FULL,12.250193443679809,4.880468268434188,1627360,Weak,0,0,2.1055631592726503,True,"FASE_3_MA20_BREACH | Risk Clamped: 12.1% -> 8.0% (Max 2xADR/8%) | VWAP Reclaim: Weak open, price reclaimed VWAP at 13.25. Institutions defending position. RVOL: 2.11x",10.766921062346869,1624.482174053192,500.0
UPS,2006-10-23,2006-10-25,40.74573726654052,40.31925582885742,412,412,-175.7103523254377,-1.04668970619736,"MOMENTUM_FAIL (3-Day Rule) | VWAP Reclaim: Weak open, price reclaimed VWAP at 40.54. Institutions defending position. RVOL: 1.54x",VWAP_RECLAIM,False,False,100.0,1.1084051938180082,0.6779373197126347,FULL,39.637332072722515,1.7246260994011053,3391515,Weak,0,0,1.5392548982291785,False,"MOMENTUM_FAIL (3-Day Rule) | VWAP Reclaim: Weak open, price reclaimed VWAP at 40.54. Institutions defending position. RVOL: 1.54x",-1.04668970619736,16787.243753814695,500.0
BKNG,2006-09-25,2006-11-02,35.30169809059127,39.07069396972656,90,296,606.3526603869204,10.67652856093009,FASE_3_MA20_BREACH | Blue Sky Breakout: Base (35.08) and AVWAP (34.77) converge within 0.9%. Trend: Uptrend. RVOL: 12.29x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,True,True,30.405405405405407,1.1481172297442654,0.9091246116343454,FULL,34.15358086084701,2.7372277812904446,1541855,Weak,0,0,12.294352679490876,True,FASE_3_MA20_BREACH | Blue Sky Breakout: Base (35.08) and AVWAP (34.77) converge within 0.9%. Trend: Uptrend. RVOL: 12.29x. Clear path above with SMA20 support and volume confirmation.,10.67652856093009,3177.1528281532146,500.0
MA,2006-11-03,2006-11-08,8.1047708487945,8.1047708487945,417,1388,482.0246720595745,0.0,STOP_LOSS | Blue Sky Breakout: Base (8.01) and AVWAP (7.97) converge within 0.5%. Trend: Uptrend. RVOL: 2.49x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,True,True,30.043227665706052,0.3475304052340116,0.2497235616412424,FULL,7.757240443560488,3.7437673384143735,26972450,Weak,0,0,2.488158211467188,True,STOP_LOSS | Blue Sky Breakout: Base (8.01) and AVWAP (7.97) converge within 0.5%. Trend: Uptrend. RVOL: 2.49x. Clear path above with SMA20 support and volume confirmation.,0.0,3379.6894439473062,500.0
GS,2006-09-14,2006-11-09,118.48443328857421,135.68553161621094,30,96,693.336805590978,14.517601890994975,"FASE_3_MA20_BREACH | VWAP Reclaim: Weak open, price reclaimed VWAP at 117.89. Institutions defending position. RVOL: 2.00x",VWAP_RECLAIM,True,True,31.25,3.5577387479967797,2.0004579448540456,FULL,114.92669454057743,1.7451097465486813,3929035,Weak,0,0,2.004670421629429,True,"FASE_3_MA20_BREACH | VWAP Reclaim: Weak open, price reclaimed VWAP at 117.89. Institutions defending position. RVOL: 2.00x",14.517601890994975,3554.5329986572265,500.0
AAL,2006-11-16,2006-11-17,56.5659597514456,56.5659597514456,89,148,121.70040105204717,0.0,STOP_LOSS | Blue Sky Breakout: Base (56.23) and AVWAP (56.09) converge within 0.3%. Trend: Uptrend. RVOL: 8.57x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,True,False,60.13513513513513,2.634187627646604,2.0627186618991042,FULL,53.93177212379899,4.053121144993149,2174430,Uptrend,0,0,8.57175732282632,True,STOP_LOSS | Blue Sky Breakout: Base (56.23) and AVWAP (56.09) converge within 0.3%. Trend: Uptrend. RVOL: 8.57x. Clear path above with SMA20 support and volume confirmation.,0.0,5034.370417878658,500.0
DE,2006-11-22,2006-11-24,33.59291982213784,33.41958394767348,230,382,139.27949724986678,-0.5159893078127965,STOP_LOSS | Blue Sky Breakout: Base (33.12) and AVWAP (33.03) converge within 0.3%. Trend: Uptrend. RVOL: 6.74x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,True,False,60.20942408376963,1.1785970287938738,0.7443141704925894,FULL,32.41432279334396,2.223566725453865,5389350,Weak,0,0,6.739830901989624,True,STOP_LOSS | Blue Sky Breakout: Base (33.12) and AVWAP (33.03) converge within 0.3%. Trend: Uptrend. RVOL: 6.74x. Clear path above with SMA20 support and volume confirmation.,-0.5159893078127965,7726.371559091703,500.0
TTWO,2006-11-14,2006-11-27,17.25478428840637,17.25478428840637,219,365,102.99662946428657,0.0,"STOP_LOSS | Risk Clamped: 9.0% -> 8.0% (Max 2xADR/8%) | VWAP Reclaim: Weak open, price reclaimed VWAP at 17.17. Institutions defending position. RVOL: 2.34x",VWAP_RECLAIM,True,False,60.0,1.3803827430725093,0.7054563661937434,FULL,15.87440154533386,4.5680370827288295,1905780,Weak,0,0,2.3444476216630945,True,"STOP_LOSS | Risk Clamped: 9.0% -> 8.0% (Max 2xADR/8%) | VWAP Reclaim: Weak open, price reclaimed VWAP at 17.17. Institutions defending position. RVOL: 2.34x",0.0,3778.797759160995,500.0
RCL,2006-11-14,2006-11-27,34.12597681045532,34.12597681045532,170,563,361.0160753800441,0.0,"STOP_LOSS | VWAP Reclaim: Weak open, price reclaimed VWAP at 33.96. Institutions defending position. RVOL: 1.52x",VWAP_RECLAIM,True,True,30.19538188277087,0.8965009389991963,0.6320867026244896,FULL,33.229475871456124,1.9196939355116829,1442865,Weak,0,0,1.523350261027895,True,"STOP_LOSS | VWAP Reclaim: Weak open, price reclaimed VWAP at 33.96. Institutions defending position. RVOL: 1.52x",0.0,5801.416057777405,500.0
BIIB,2006-11-20,2006-12-04,51.20475153350829,51.779998779296875,182,303,231.07942580413953,1.123425519235536,TIME_EXPIRATION (10-Day Rule) | Blue Sky Breakout: Base (50.90) and AVWAP (50.79) converge within 0.2%. Trend: Uptrend. RVOL: 1.60x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,True,False,60.066006600660074,1.4193887114605346,1.044499397277832,FULL,49.78536282204776,2.2560283749073893,3563010,Weak,0,0,1.5956400836375761,True,TIME_EXPIRATION (10-Day Rule) | Blue Sky Breakout: Base (50.90) and AVWAP (50.79) converge within 0.2%. Trend: Uptrend. RVOL: 1.60x. Clear path above with SMA20 support and volume confirmation.,1.123425519235536,9319.26477909851,500.0
SLB,2006-12-01,2006-12-05,45.253634433746335,44.246015152103695,459,459,-462.4972502739717,-2.2266041042909976,"STOP_LOSS | VWAP Reclaim: Weak open, price reclaimed VWAP at 45.03. Institutions defending position. RVOL: 1.51x",VWAP_RECLAIM,False,False,100.0,1.00761928164264,1.1862057752929764,FULL,44.246015152103695,2.7802086491801874,8450035,Uptrend,0,0,1.5094421697687443,False,"STOP_LOSS | VWAP Reclaim: Weak open, price reclaimed VWAP at 45.03. Institutions defending position. RVOL: 1.51x",-2.2266041042909976,20771.41820508957,500.0
BIDU,2006-12-06,2006-12-07,12.411750191688537,11.883999824523926,961,961,-507.1681028451911,-4.252022148480044,STOP_LOSS | Blue Sky Breakout: Base (12.30) and AVWAP (12.27) converge within 0.2%. Trend: Uptrend. RVOL: 2.38x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,False,False,100.0,0.5277503671646109,0.5235999584197998,FULL,11.883999824523926,4.835308420498992,34576750,Weak,0,0,2.377676179862083,False,STOP_LOSS | Blue Sky Breakout: Base (12.30) and AVWAP (12.27) converge within 0.2%. Trend: Uptrend. RVOL: 2.38x. Clear path above with SMA20 support and volume confirmation.,-4.252022148480044,11927.691934212684,500.0
