ticker,entry_date,final_exit_date,entry_price,exit_price,total_shares,total_pnl,exit_phases,entry_signal,context_adr,context_rvol,context_trend,dist_sma20_pct,consolidation_days,sector,sector_strength,vix_regime,spy_above_ema20,base_risk_dollars,adjusted_risk_dollars,risk_reduction_factor,rvol_classification,volatility_regime,is_vcp_pattern,hold_days,r_multiple,return_pct,outcome_category,is_winner,was_stopped_out,hit_tp1,hit_tp2,had_runner
NFLX,2018-09-26,2018-10-05,37.78799819946289,36.27647827148437,647,-977.9533934021016,STOP,UNKNOWN,3.570947917618228,1.5045948381462335,,0,16.0,XLC,-4.705096991175411,UNKNOWN,False,100.0,1528.478174237377,1.0,UNKNOWN,UNKNOWN,False,9,-0.6398216277376968,-4.000000000000008,BIG_LOSS,False,True,False,False,False
NFLX,2020-07-01,2020-07-23,48.56399917602539,51.1285262895366,551,704.6020774841309,"STOP_BE,TP1",UNKNOWN,3.5842143704113747,1.6816755940546455,,0,16.0,XLC,-9.927895625222671,UNKNOWN,False,100.0,1947.0357117473195,1.0,UNKNOWN,UNKNOWN,False,22,0.36188451666960075,2.633163809206427,SMALL_WIN,True,True,True,False,False
NFLX,2020-10-07,2020-10-16,53.46599960327149,53.46599960327149,202,0.0,STOP_BE,UNKNOWN,3.7670697975836434,1.535166609016488,,0,19.0,XLC,-4.694406394634108,UNKNOWN,False,100.0,2024.3281948145511,1.0,UNKNOWN,UNKNOWN,False,9,0.0,0.0,SMALL_WIN,False,True,False,False,False
NKE,2022-11-30,2022-12-16,103.70211029052734,100.47372436523438,140,-451.9740295410156,"EARNINGS_EXIT(<10%,4d)",UNKNOWN,3.038842502087543,2.1507382864765927,,0,19.0,XLY,-0.5807696296261228,UNKNOWN,False,100.0,1689.370839702529,1.0,UNKNOWN,UNKNOWN,False,16,-0.26753985502709454,-3.1131342614421853,SMALL_LOSS,False,False,False,False,False
NNDM,2023-08-30,2023-09-01,3.130000114440918,3.004800109863281,17989,-2252.2228823471105,STOP,UNKNOWN,3.388275674102428,1.595855988748049,,0,17.0,UNKNOWN,0.0,UNKNOWN,False,100.0,2252.276457504984,1.0,UNKNOWN,UNKNOWN,False,2,-0.9999762128855474,-4.000000000000006,BIG_LOSS,False,True,False,False,False
NRG,2022-11-07,2022-11-09,41.81120300292969,40.1387548828125,559,-934.8984991455084,STOP,UNKNOWN,3.0018487392354247,2.127508234302723,,0,18.0,UNKNOWN,0.0,UNKNOWN,False,100.0,1838.633667453916,1.0,UNKNOWN,UNKNOWN,False,2,-0.5084745894162416,-4.000000000000002,BIG_LOSS,False,True,False,False,False
NSSC,2022-08-29,2022-10-05,27.477983474731445,27.477983474731445,657,0.0,STOP_BE,UNKNOWN,3.542242917088766,3.904154759287756,,0,17.0,UNKNOWN,0.0,UNKNOWN,False,100.0,2408.2385571485106,1.0,UNKNOWN,UNKNOWN,False,37,0.0,0.0,SMALL_WIN,False,True,False,False,False
NTCT,2020-07-17,2020-07-30,27.06999969482422,25.987199707031248,263,-284.77639678955126,STOP,UNKNOWN,3.008539385282419,1.8600025600882248,,0,19.0,UNKNOWN,0.0,UNKNOWN,False,100.0,1957.5659098547665,1.0,UNKNOWN,UNKNOWN,False,13,-0.14547474256469814,-4.000000000000006,SMALL_LOSS,False,True,False,False,False
NTES,2020-05-13,2020-05-28,66.92510223388672,69.98633178589924,354,541.837630706216,"STOP_BE,TP1",UNKNOWN,3.267453014278325,1.5831553352976435,,0,19.0,UNKNOWN,0.0,UNKNOWN,False,100.0,1746.1609606646505,1.0,UNKNOWN,UNKNOWN,False,15,0.31030222465858676,2.287056313574448,SMALL_WIN,True,True,True,False,False
NUE,2020-11-16,2020-11-30,49.840328216552734,49.840328216552734,338,0.0,STOP_BE,UNKNOWN,3.2679479624705747,1.5561875738946862,,0,19.0,UNKNOWN,0.0,UNKNOWN,False,100.0,2100.930109802477,1.0,UNKNOWN,UNKNOWN,False,14,0.0,0.0,SMALL_WIN,False,True,False,False,False
NVDA,2021-02-08,2021-02-22,14.398260116577148,14.398260116577148,1899,0.0,STOP_BE,UNKNOWN,3.086265681484045,1.6024457886318906,,0,18.0,XLK,0.8849694985287013,UNKNOWN,False,100.0,2433.775507187164,1.0,UNKNOWN,UNKNOWN,False,14,0.0,0.0,SMALL_WIN,False,True,False,False,False
NVDA,2021-08-20,2021-09-28,20.769550323486328,22.00381406549469,2535,1564.4292929955982,"STOP_BE,TP1",UNKNOWN,3.304313274532924,2.619271974172452,,0,18.0,XLK,0.015617404958492,UNKNOWN,False,100.0,2333.464711191064,1.0,UNKNOWN,UNKNOWN,False,39,0.6704319484639092,2.971329958484101,SMALL_WIN,True,True,True,False,False
OFIX,2024-11-04,2024-11-05,17.329999923706055,17.709999084472656,2207,838.6581478118896,"EARNINGS_EXIT(<10%,2d)",UNKNOWN,3.3885398796297137,1.598297497615029,,0,19.0,UNKNOWN,0.0,UNKNOWN,False,100.0,2295.604318474948,1.0,UNKNOWN,UNKNOWN,False,1,0.3653321877217239,2.19272453802376,SMALL_WIN,True,False,False,False,False
OSUR,2023-04-04,2023-04-18,6.699999809265137,6.699999809265137,9183,0.0,STOP_BE,UNKNOWN,4.684940364890267,1.9526817619862145,,0,13.0,UNKNOWN,0.0,UNKNOWN,False,100.0,2461.212398092904,1.0,UNKNOWN,UNKNOWN,False,14,0.0,0.0,SMALL_WIN,False,True,False,False,False
OSW,2023-02-23,2023-02-28,11.463923454284668,11.463923454284668,1635,0.0,STOP_BE,UNKNOWN,3.706471608093216,3.364535379369139,,0,16.0,UNKNOWN,0.0,UNKNOWN,False,100.0,2499.662850476518,1.0,UNKNOWN,UNKNOWN,False,5,0.0,0.0,SMALL_WIN,False,True,False,False,False
PATK,2018-07-26,2018-08-01,36.65676498413086,35.19049438476562,660,-967.7385955810572,STOP,UNKNOWN,3.245072198064088,2.680574590122329,,0,18.0,UNKNOWN,0.0,UNKNOWN,False,100.0,1490.7546817149466,1.0,UNKNOWN,UNKNOWN,False,6,-0.6491601921167754,-4.000000000000011,BIG_LOSS,False,True,False,False,False
PATK,2020-01-14,2020-01-27,33.076454162597656,31.753395996093747,705,-932.7560073852558,STOP,UNKNOWN,3.07189857535386,1.5444704832049994,,0,19.0,UNKNOWN,0.0,UNKNOWN,False,100.0,1826.8031371311288,1.0,UNKNOWN,UNKNOWN,False,13,-0.5105947041727147,-4.000000000000008,BIG_LOSS,False,True,False,False,False
PDFS,2024-05-10,2024-06-07,34.290000915527344,34.290000915527344,1307,0.0,STOP_BE,UNKNOWN,3.7162402053622072,2.573975578695033,,0,18.0,UNKNOWN,0.0,UNKNOWN,False,100.0,2759.825220285677,1.0,UNKNOWN,UNKNOWN,False,28,0.0,0.0,SMALL_WIN,False,True,False,False,False
PENG,2024-01-10,2024-01-31,20.3799991607666,21.93611811651972,1421,1104.455018043518,"STOP_BE,TP1",UNKNOWN,3.150176433199141,4.883317116177554,,0,18.0,UNKNOWN,0.0,UNKNOWN,False,100.0,2575.7447475395848,1.0,UNKNOWN,UNKNOWN,False,21,0.42879055430415647,3.813728681871205,SMALL_WIN,True,True,True,False,False
PLRX,2023-01-11,2023-02-14,20.950000762939453,28.657367602472444,2068,9900.72587748936,"RUNNER,TP1,TP2",UNKNOWN,5.447926232583349,1.930474634943078,,0,10.0,UNKNOWN,0.0,UNKNOWN,False,100.0,2384.720501121093,1.0,UNKNOWN,UNKNOWN,False,34,4.151734290385343,22.852433760341878,BIG_WIN,True,False,True,True,True
PODD,2021-08-17,2021-09-16,302.8399963378906,290.726396484375,195,-2362.151971435544,STOP,UNKNOWN,3.723831646383206,1.7163024106556608,,0,17.0,UNKNOWN,0.0,UNKNOWN,False,100.0,2363.3912115114986,1.0,UNKNOWN,UNKNOWN,False,30,-0.9994756517372501,-3.999999999999995,BIG_LOSS,False,True,False,False,False
PPC,2022-04-06,2022-05-09,22.051050186157227,23.729110228519723,1843,1900.949030083527,"RUNNER,TP1,TP2",UNKNOWN,3.1380270369868337,2.0664682037572986,,0,19.0,UNKNOWN,0.0,UNKNOWN,False,100.0,2398.7811645841216,1.0,UNKNOWN,UNKNOWN,False,33,0.792464547474924,4.677522222257254,SMALL_WIN,True,False,True,True,True
PPG,2022-07-22,2022-08-26,118.41429901123048,122.43879868951745,281,562.418449693442,"STOP_BE,TP1",UNKNOWN,3.168638547371743,1.678442196241549,,0,19.0,UNKNOWN,0.0,UNKNOWN,False,100.0,2398.592510943226,1.0,UNKNOWN,UNKNOWN,False,35,0.23447853152525508,1.690242784468704,SMALL_WIN,True,True,True,False,False
PRDO,2018-05-29,2018-08-02,14.394492149353027,15.75148861151996,3580,3108.151562520111,"RUNNER,TP1,TP2",UNKNOWN,3.0407953352891024,1.6556705995665784,,0,18.0,UNKNOWN,0.0,UNKNOWN,False,100.0,1500.1743187082989,1.0,UNKNOWN,UNKNOWN,False,65,2.0718602656765484,6.031465031710061,WIN,True,False,True,True,True
PSKY,2019-01-17,2019-02-11,40.944034576416016,40.944034576416016,439,0.0,STOP_BE,UNKNOWN,3.0236034072270206,1.6752527326699032,,0,18.0,UNKNOWN,0.0,UNKNOWN,False,100.0,1078.9297051295584,1.0,UNKNOWN,UNKNOWN,False,25,0.0,0.0,SMALL_WIN,False,True,False,False,False
PTGX,2018-01-29,2018-02-02,21.75,21.75,522,0.0,STOP_BE,UNKNOWN,5.090989586835668,4.976057775335583,,0,12.0,UNKNOWN,0.0,UNKNOWN,False,100.0,1513.8363582469324,1.0,UNKNOWN,UNKNOWN,False,4,0.0,0.0,SMALL_WIN,False,True,False,False,False
PWP,2024-10-09,2024-10-24,20.28888893127441,20.28888893127441,2200,0.0,STOP_BE,UNKNOWN,3.46707162790637,2.36746222284988,,0,18.0,UNKNOWN,0.0,UNKNOWN,False,100.0,3051.2702604766723,1.0,UNKNOWN,UNKNOWN,False,15,0.0,0.0,SMALL_WIN,False,True,False,False,False
PZZA,2023-01-30,2023-02-10,81.8769302368164,81.8769302368164,779,0.0,STOP_BE,UNKNOWN,4.000342254604763,1.6899586150669514,,0,16.0,UNKNOWN,0.0,UNKNOWN,False,100.0,2551.7398166935595,1.0,UNKNOWN,UNKNOWN,False,11,0.0,0.0,SMALL_WIN,False,True,False,False,False
PZZA,2024-08-26,2024-10-09,46.02804946899414,48.6846083393425,1475,1957.2190721038096,"STOP_BE,TP1",UNKNOWN,4.215140230723728,2.0234995863283416,,0,16.0,UNKNOWN,0.0,UNKNOWN,False,100.0,2786.1644119508373,1.0,UNKNOWN,UNKNOWN,False,44,0.7024779527398347,2.8828685981382227,SMALL_WIN,True,True,True,False,False
QFIN,2024-11-20,2024-12-17,33.68546676635742,37.437114870511934,2292,4299.388727361071,TP1,UNKNOWN,3.591961437817298,1.6459538589596523,,0,17.0,UNKNOWN,0.0,UNKNOWN,False,100.0,3089.159706539673,1.0,UNKNOWN,UNKNOWN,False,27,1.3917664141026356,5.568644974071405,WIN,True,False,True,False,False
QLYS,2018-04-17,2018-04-24,82.8499984741211,79.53599853515625,215,-712.5099868774408,STOP,UNKNOWN,3.352894766686965,2.622056721582788,,0,16.0,UNKNOWN,0.0,UNKNOWN,False,100.0,1103.2436486674644,1.0,UNKNOWN,UNKNOWN,False,7,-0.6458319408754675,-3.9999999999999964,BIG_LOSS,False,True,False,False,False
QNST,2018-07-06,2018-07-16,14.739999771118164,14.150399780273435,1705,-1005.2679843902594,STOP,UNKNOWN,4.150189318768136,2.0667046979326527,,0,15.0,UNKNOWN,0.0,UNKNOWN,False,100.0,1547.2967048870637,1.0,UNKNOWN,UNKNOWN,False,10,-0.649693094553338,-4.000000000000002,BIG_LOSS,False,True,False,False,False
QQQJ,2022-03-22,2022-04-11,28.397825241088867,27.26191223144531,643,-730.3920652008063,STOP,UNKNOWN,3.1808762365646595,4.030722480101479,,0,19.0,UNKNOWN,0.0,UNKNOWN,False,100.0,2437.032690864334,1.0,UNKNOWN,UNKNOWN,False,20,-0.2997054852562362,-4.0000000000000036,SMALL_LOSS,False,True,False,False,False
REI,2024-07-08,2024-08-02,1.7999999523162842,1.7000000476837158,39964,-3996.396188735962,"EARNINGS_EXIT(<10%,4d)",UNKNOWN,4.59559208858071,1.58825983205383,,0,14.0,UNKNOWN,0.0,UNKNOWN,False,100.0,2877.428084020006,1.0,UNKNOWN,UNKNOWN,False,25,-1.3888778701126268,-5.555550404536735,BIG_LOSS,False,False,False,False,False
RGNX,2020-01-10,2020-01-24,44.880001068115234,44.880001068115234,907,0.0,STOP_BE,UNKNOWN,4.762448573277773,1.5354778305356784,,0,13.0,UNKNOWN,0.0,UNKNOWN,False,100.0,1794.1119717125043,1.0,UNKNOWN,UNKNOWN,False,14,0.0,0.0,SMALL_WIN,False,True,False,False,False
RL,2020-09-03,2020-09-21,67.01016998291016,70.14561914587453,480,752.507799111454,"STOP_BE,TP1",UNKNOWN,3.429682769093302,1.9108964036500269,,0,18.0,UNKNOWN,0.0,UNKNOWN,False,100.0,2006.314829669552,1.0,UNKNOWN,UNKNOWN,False,18,0.3750696490816424,2.3395323155903323,SMALL_WIN,True,True,True,False,False
RMBS,2023-03-29,2023-04-25,47.70000076293945,47.70000076293945,811,0.0,STOP_BE,UNKNOWN,3.846380836872187,2.3130214738853843,,0,18.0,UNKNOWN,0.0,UNKNOWN,False,100.0,2383.9063003136303,1.0,UNKNOWN,UNKNOWN,False,27,0.0,0.0,SMALL_WIN,False,True,False,False,False
RMBS,2023-09-14,2023-09-15,59.290000915527344,56.91840087890625,1040,-2466.46403808594,STOP,UNKNOWN,3.318461515788408,1.8273810144127056,,0,19.0,UNKNOWN,0.0,UNKNOWN,False,100.0,2468.325234591433,1.0,UNKNOWN,UNKNOWN,False,1,-0.9992459678816188,-4.000000000000004,BIG_LOSS,False,True,False,False,False
ROL,2020-04-28,2020-05-13,25.299320220947266,25.299320220947266,868,0.0,STOP_BE,UNKNOWN,3.724139223542578,1.5547352227226792,,0,16.0,UNKNOWN,0.0,UNKNOWN,False,100.0,1747.0766030764548,1.0,UNKNOWN,UNKNOWN,False,15,0.0,0.0,SMALL_WIN,False,True,False,False,False
ROST,2021-03-09,2021-03-23,118.1966552734375,113.4687890625,207,-978.6683056640638,STOP,UNKNOWN,3.270000556002715,1.9357179821821413,,0,18.0,UNKNOWN,0.0,UNKNOWN,False,100.0,2484.219997944587,1.0,UNKNOWN,UNKNOWN,False,14,-0.39395395998494576,-4.000000000000005,SMALL_LOSS,False,True,False,False,False
RPAY,2024-05-06,2024-05-07,10.800000190734863,10.949999809265137,4927,739.0481204986572,"EARNINGS_EXIT(<10%,2d)",UNKNOWN,3.12686665932584,1.8086188654675677,,0,18.0,UNKNOWN,0.0,UNKNOWN,False,100.0,2128.6680420521493,1.0,UNKNOWN,UNKNOWN,False,1,0.3471880565210983,1.3888853322331935,SMALL_WIN,True,False,False,False,False
RPD,2019-03-11,2019-06-03,48.88999938964844,51.89512698963564,746,1118.6572374616348,"STOP_BE,TP1",UNKNOWN,3.476102632762143,2.570322107962425,,0,18.0,UNKNOWN,0.0,UNKNOWN,False,100.0,1498.7989045086802,1.0,UNKNOWN,UNKNOWN,False,84,0.7463691320406595,3.0671723287194306,SMALL_WIN,True,True,True,False,False
SAIA,2019-09-04,2019-10-30,87.81999969482422,96.75352208290197,497,2545.235383169992,"RUNNER,TP1,TP2",UNKNOWN,3.094612557069143,1.6588128306878307,,0,18.0,UNKNOWN,0.0,UNKNOWN,False,100.0,1027.4271645000536,1.0,UNKNOWN,UNKNOWN,False,56,2.477290333673925,5.831471159030526,WIN,True,False,True,True,True
SBLK,2023-02-23,2023-03-07,19.80836296081543,19.01602844238281,1239,-981.7024683380138,STOP,UNKNOWN,3.21749917253049,1.7730844793713163,,0,18.0,UNKNOWN,0.0,UNKNOWN,False,100.0,2218.5101277601866,1.0,UNKNOWN,UNKNOWN,False,12,-0.4425052903991667,-4.000000000000004,SMALL_LOSS,False,True,False,False,False
SCHW,2020-10-01,2020-12-11,35.20911407470703,39.594050518515196,929,2809.3264708663664,"RUNNER,TP1,TP2",UNKNOWN,3.034745446794342,2.2297755868675724,,0,20.0,XLF,-0.0935428301802201,UNKNOWN,False,100.0,1594.9022630842808,1.0,UNKNOWN,UNKNOWN,False,71,1.761441146514889,8.588778443060075,WIN,True,False,True,True,True
SCVL,2018-07-18,2018-07-19,15.43034553527832,14.813131713867188,751,-463.5275798797618,STOP,UNKNOWN,3.584400815996008,3.2071326384631105,,0,17.0,UNKNOWN,0.0,UNKNOWN,False,100.0,1545.600400786526,1.0,UNKNOWN,UNKNOWN,False,1,-0.29990130673095167,-4.000000000000009,SMALL_LOSS,False,True,False,False,False
SCVL,2020-12-29,2020-12-30,18.781118392944336,18.029873657226563,1326,-996.1505195617666,STOP,UNKNOWN,4.419881381739076,2.143477917357984,,0,13.0,UNKNOWN,0.0,UNKNOWN,False,100.0,2200.1706522389645,1.0,UNKNOWN,UNKNOWN,False,1,-0.45276057043486684,-3.999999999999996,SMALL_LOSS,False,True,False,False,False
SEDG,2018-07-25,2018-07-26,57.84999847412109,55.535998535156246,654,-1513.3559600830106,STOP,UNKNOWN,4.66435179433364,1.6746239261095452,,0,12.0,UNKNOWN,0.0,UNKNOWN,False,100.0,1514.6154286498377,1.0,UNKNOWN,UNKNOWN,False,1,-0.999168456531603,-4.000000000000008,BIG_LOSS,False,True,False,False,False
SHOP,2019-08-01,2019-08-05,34.138999938964844,32.77343994140625,755,-1030.9977981567365,STOP,UNKNOWN,3.757556827843377,2.382558481873073,,0,15.0,UNKNOWN,0.0,UNKNOWN,False,100.0,1586.9657521030506,1.0,UNKNOWN,UNKNOWN,False,4,-0.6496660667002144,-3.9999999999999933,BIG_LOSS,False,True,False,False,False
SHW,2020-05-15,2020-06-11,180.0862579345703,186.28408930989326,105,325.3861472044568,"STOP_BE,TP1",UNKNOWN,3.1010800638450458,1.7307166569029486,,0,18.0,UNKNOWN,0.0,UNKNOWN,False,100.0,1796.032557826703,1.0,UNKNOWN,UNKNOWN,False,27,0.18116940352027455,1.720795202922926,SMALL_WIN,True,True,True,False,False
SIMO,2021-12-03,2022-01-13,68.63812255859375,77.53234639537042,714,4014.776798409136,"RUNNER,TP1,TP2",UNKNOWN,3.2338731299331505,2.922764482967988,,0,19.0,UNKNOWN,0.0,UNKNOWN,False,100.0,2355.684438863398,1.0,UNKNOWN,UNKNOWN,False,41,1.7042931269462556,8.192148157388313,WIN,True,False,True,True,True
SLB,2021-01-06,2021-01-21,21.927040100097656,21.927040100097656,995,0.0,STOP_BE,UNKNOWN,3.875520308045465,1.6929304970339802,,0,16.0,XLE,1.6689597085901773,UNKNOWN,False,100.0,2238.305241398361,1.0,UNKNOWN,UNKNOWN,False,15,0.0,0.0,SMALL_WIN,False,True,False,False,False
SLB,2022-08-23,2022-09-01,36.21799087524414,34.769271240234374,493,-714.2187800598148,STOP,UNKNOWN,3.641221092037437,1.5442017560131085,,0,19.0,XLE,1.2628342994113488,UNKNOWN,False,100.0,2435.957446865613,1.0,UNKNOWN,UNKNOWN,False,9,-0.293198381186343,-4.000000000000002,SMALL_LOSS,False,True,False,False,False
SLM,2020-12-11,2020-12-29,10.859659194946287,10.859659194946287,2221,0.0,STOP_BE,UNKNOWN,3.0516894552579297,1.5273167859794026,,0,17.0,UNKNOWN,0.0,UNKNOWN,False,100.0,2143.086139869294,1.0,UNKNOWN,UNKNOWN,False,18,0.0,0.0,SMALL_WIN,False,True,False,False,False
SNAP,2020-10-19,2020-11-10,28.65999984741211,33.36483172007969,1071,3326.6250128746037,"RUNNER,TP1,TP2",UNKNOWN,3.0648522221842747,1.891856482547116,,0,19.0,UNKNOWN,0.0,UNKNOWN,False,100.0,1997.9046296040208,1.0,UNKNOWN,UNKNOWN,False,22,1.6650569619701676,10.837726676667668,WIN,True,False,True,True,True
STNE,2024-08-15,2024-08-22,14.0600004196167,14.0600004196167,3203,0.0,STOP_BE,UNKNOWN,3.9908904180516735,2.3921259699924846,,0,17.0,UNKNOWN,0.0,UNKNOWN,False,100.0,2772.424551326143,1.0,UNKNOWN,UNKNOWN,False,7,0.0,0.0,SMALL_WIN,False,True,False,False,False
SUPN,2018-01-09,2018-01-26,42.70000076293945,42.70000076293945,717,0.0,STOP_BE,UNKNOWN,3.850764870976279,1.546179733266858,,0,16.0,UNKNOWN,0.0,UNKNOWN,False,100.0,1481.537901009178,1.0,UNKNOWN,UNKNOWN,False,17,0.0,0.0,SMALL_WIN,False,True,False,False,False
TCOM,2020-09-28,2020-10-13,31.84523582458496,30.57142639160156,941,-1198.654676437378,STOP,UNKNOWN,3.467033780260993,1.6696189750766124,,0,18.0,UNKNOWN,0.0,UNKNOWN,False,100.0,1993.6385085686327,1.0,UNKNOWN,UNKNOWN,False,15,-0.6012397289105199,-4.0,BIG_LOSS,False,True,False,False,False
TEAM,2019-05-08,2019-07-19,117.16999816894533,131.59324851868644,558,4907.220015389581,"RUNNER,TP1,TP2",UNKNOWN,3.3405338674859606,1.6534758069747828,,0,17.0,UNKNOWN,0.0,UNKNOWN,False,100.0,1540.127250307772,1.0,UNKNOWN,UNKNOWN,False,72,3.1862432239991496,7.505591226662276,BIG_WIN,True,False,True,True,True
TGT,2022-11-11,2022-11-14,155.1884002685547,155.1346435546875,111,-5.9669952392578125,"EARNINGS_EXIT(<10%,2d)",UNKNOWN,3.253918045812,1.641661350132174,,0,18.0,XLY,-0.3649146744402071,UNKNOWN,False,100.0,2322.1240995927405,1.0,UNKNOWN,UNKNOWN,False,3,-0.0025696280574773406,-0.03463964688994867,SMALL_LOSS,False,False,False,False,False
THC,2021-07-21,2021-08-04,72.25,69.36,580,-1676.2000000000005,STOP,UNKNOWN,3.2846366760543213,1.513988321909114,,0,18.0,UNKNOWN,0.0,UNKNOWN,False,100.0,2357.951469546232,1.0,UNKNOWN,UNKNOWN,False,14,-0.7108712887642981,-4.000000000000002,BIG_LOSS,False,True,False,False,False
TNDM,2020-10-13,2020-10-20,121.75,116.87999999999998,169,-823.0300000000008,STOP,UNKNOWN,3.56597790171888,2.7266931787134574,,0,17.0,UNKNOWN,0.0,UNKNOWN,False,100.0,2022.653390632311,1.0,UNKNOWN,UNKNOWN,False,7,-0.4069060985988853,-4.0000000000000036,SMALL_LOSS,False,True,False,False,False
TPR,2020-09-11,2020-09-29,14.265119552612305,15.247674409331916,2655,1304.341572295283,"STOP_BE,TP1",UNKNOWN,4.2173730106006175,1.806984118296967,,0,16.0,UNKNOWN,0.0,UNKNOWN,False,100.0,1990.6094823962976,1.0,UNKNOWN,UNKNOWN,False,18,0.6552473419975451,3.4439068424760584,SMALL_WIN,True,True,True,False,False
TSEM,2021-12-02,2022-01-19,37.56999969482422,37.56999969482422,868,0.0,STOP_BE,UNKNOWN,3.148973080673368,1.7764753173666672,,0,18.0,UNKNOWN,0.0,UNKNOWN,False,100.0,2375.491389775874,1.0,UNKNOWN,UNKNOWN,False,48,0.0,0.0,SMALL_WIN,False,True,False,False,False
TSLA,2021-08-02,2021-08-17,236.55667114257807,227.09440429687496,102,-965.1512182617204,STOP,UNKNOWN,3.774390864498711,1.5406783956793284,,0,17.0,XLK,1.2360933244425576,UNKNOWN,False,100.0,2349.628400172692,1.0,UNKNOWN,UNKNOWN,False,15,-0.41076759975781024,-4.000000000000008,SMALL_LOSS,False,True,False,False,False
TTWO,2019-03-13,2019-03-22,96.02999877929688,96.02999877929688,252,0.0,STOP_BE,UNKNOWN,3.278602717942292,2.5404392135207106,,0,18.0,UNKNOWN,0.0,UNKNOWN,False,100.0,1490.6141612378062,1.0,UNKNOWN,UNKNOWN,False,9,0.0,0.0,SMALL_WIN,False,True,False,False,False
TVTX,2019-12-16,2019-12-27,14.529999732971191,14.529999732971191,691,0.0,STOP_BE,UNKNOWN,3.411923167083277,1.5975242171141943,,0,19.0,UNKNOWN,0.0,UNKNOWN,False,100.0,1659.7334844834538,1.0,UNKNOWN,UNKNOWN,False,11,0.0,0.0,SMALL_WIN,False,True,False,False,False
UAA,2022-12-12,2022-12-15,10.489999771118164,10.070399780273435,1888,-792.2047827148446,STOP,UNKNOWN,4.10440481145095,1.6967694772528712,,0,17.0,UNKNOWN,0.0,UNKNOWN,False,100.0,2329.3149706291,1.0,UNKNOWN,UNKNOWN,False,3,-0.3401020440360997,-4.000000000000004,SMALL_LOSS,False,True,False,False,False
UAL,2023-04-19,2023-04-24,46.27000045776367,44.41920043945312,867,-1604.6436158752476,STOP,UNKNOWN,3.2951391601804105,2.80310243916067,,0,17.0,UNKNOWN,0.0,UNKNOWN,False,100.0,2472.0006888415005,1.0,UNKNOWN,UNKNOWN,False,5,-0.6491274954406512,-4.000000000000008,BIG_LOSS,False,True,False,False,False
UMBF,2023-04-26,2023-05-01,58.64220428466797,58.64220428466797,782,0.0,STOP_BE,UNKNOWN,3.622182706348549,1.6481728400641822,,0,19.0,UNKNOWN,0.0,UNKNOWN,False,100.0,1835.3985387232449,1.0,UNKNOWN,UNKNOWN,False,5,0.0,0.0,SMALL_WIN,False,True,False,False,False
UPBD,2019-06-12,2019-06-19,18.47216415405273,18.47216415405273,2116,0.0,STOP_BE,UNKNOWN,3.017096993994957,1.7411247756075343,,0,19.0,UNKNOWN,0.0,UNKNOWN,False,100.0,1564.1552551502036,1.0,UNKNOWN,UNKNOWN,False,7,0.0,0.0,SMALL_WIN,False,True,False,False,False
UPS,2020-07-01,2020-09-03,91.9294891357422,100.05173328471547,248,1587.0954154848787,"RUNNER,TP1,TP2",UNKNOWN,3.009537137762291,1.8527873495349003,,0,19.0,XLI,39.029422610438175,UNKNOWN,False,100.0,1679.6908962832997,1.0,UNKNOWN,UNKNOWN,False,64,0.9448734996401363,6.961398728971421,SMALL_WIN,True,False,True,True,True
USB,2023-06-16,2023-06-23,29.38858795166016,28.213044433593748,1822,-2141.8402899169964,STOP,UNKNOWN,3.50880299994136,1.977105690886127,,0,18.0,XLF,-0.5080087432547393,UNKNOWN,False,100.0,2565.3182197104347,1.0,UNKNOWN,UNKNOWN,False,7,-0.8349218718599211,-4.000000000000008,BIG_LOSS,False,True,False,False,False
VIAV,2020-04-27,2020-05-01,12.350000381469728,11.856000366210935,2371,-1171.27403617859,STOP,UNKNOWN,4.018756224129435,1.6499763816721775,,0,16.0,UNKNOWN,0.0,UNKNOWN,False,100.0,1757.0348274970022,1.0,UNKNOWN,UNKNOWN,False,4,-0.6666197037466455,-4.0000000000000036,BIG_LOSS,False,True,False,False,False
VIRC,2024-06-07,2024-07-05,12.95603084564209,14.444319731775428,2435,1810.875272953064,"STOP_BE,TP1",UNKNOWN,5.848519265499209,3.8086576937068015,,0,10.0,UNKNOWN,0.0,UNKNOWN,False,100.0,2805.2280290282,1.0,UNKNOWN,UNKNOWN,False,28,0.6455358545595296,5.740075433426728,SMALL_WIN,True,True,True,False,False
VKTX,2019-09-05,2019-09-06,7.420000076293945,7.123200073242187,4303,-1277.1304131317152,STOP,UNKNOWN,4.39672276034962,1.656272935624907,,0,16.0,UNKNOWN,0.0,UNKNOWN,False,100.0,1529.4696143543322,1.0,UNKNOWN,UNKNOWN,False,1,-0.8350152243271977,-4.000000000000004,BIG_LOSS,False,True,False,False,False
VNOM,2022-08-22,2022-09-01,26.198028564453125,25.150107421875,909,-952.5603186035164,STOP,UNKNOWN,3.98794078083355,2.455358128241916,,0,16.0,UNKNOWN,0.0,UNKNOWN,False,100.0,2427.779117006833,1.0,UNKNOWN,UNKNOWN,False,10,-0.3923587248653459,-4.0000000000000036,SMALL_LOSS,False,True,False,False,False
