day_idx,col_idx,exit_type_code,exit_price,shares,pnl,entry_day_idx,initial_risk,context_rvol,context_adr,context_volume,entry_score,stop_loss,tp1_target,tp2_target,exit_date,entry_date,symbol,exit_phase,monetary_risk,adjusted_risk_dollars,base_risk_dollars,context_vol,return_pct,entry_price,context_dollar_vol,signal_type,dist_sma20_pct,rs_percentile,pattern_confidence,pattern_type,pattern_bonus,stop_distance,stop_distance_pct,risk_per_share,r_multiple,outcome,is_big_win,is_big_loss
10.0,708.0,0.0,40.27000045776367,276.0,-1299.9597473144531,1.0,1000.0,1.079189658164978,3.0489251613616943,87900.0,0.800000011920929,41.36000061035156,52.220001220703125,57.64999771118164,2020-09-08,2020-08-25,ATEX,STOP,1000.0,1000.0,1000.0,87900.0,-10.471318658084813,44.97999954223633,3953741.9597625732,MOMENTUM,0.5780215859413147,,0.7,CUP_AND_HANDLE,0.3,3.6231884057971016,8.05510992145502,3.6231884057971016,-1.299959747314453,LOSS,False,True
13.0,623.0,0.0,9.193556785583496,1370.0,-226.03557586669922,10.0,1000.0,1.4148273468017578,4.40772008895874,25000.0,0.800000011920929,9.358546257019043,10.817782402038574,11.912209510803223,2020-09-11,2020-09-08,ARKR,STOP,1000.0,1000.0,1000.0,25000.0,-1.7629818446620642,9.358546257019043,233963.65642547607,MOMENTUM,6.17169189453125,,0.75,POCKET_PIVOT,0.3,0.7299270072992701,7.799576849361774,0.7299270072992701,-0.22603557586669923,LOSS,False,False
19.0,357.0,0.0,309.2200012207031,40.0,0.0,10.0,1000.0,1.4480350017547607,3.160994291305542,837500.0,0.800000011920929,309.2200012207031,358.6600036621094,395.739990234375,2020-09-21,2020-09-08,ALGN,STOP,1000.0,1000.0,1000.0,837500.0,0.0,309.2200012207031,258971751.02233887,MOMENTUM,1.4136985540390015,,0.8,CUP_AND_HANDLE,0.3,25.0,8.084858644753858,25.0,0.0,BE,False,False
22.0,1981.0,0.0,10.761201858520508,1068.0,-999.3881378173828,1.0,1000.0,0.8588113784790039,2.407900810241699,37500.0,0.800000011920929,10.761201858520508,13.568471908569336,14.97210693359375,2020-09-24,2020-08-25,DGICA,STOP,1000.0,1000.0,1000.0,37500.0,-8.0,11.696958541870117,438635.9453201294,MOMENTUM,1.740883469581604,,0.6,CUP_AND_HANDLE,0.2,0.9363295880149812,8.004897894297232,0.9363295880149812,-0.9993881378173828,LOSS,False,False
27.0,148.0,1.0,960.9600219726562,5.0,684.8001098632812,25.0,1000.0,1.1322091817855835,11.588306427001953,799.0,0.909529447555542,824.0,960.9600219726562,1063.6800537109375,2020-10-01,2020-09-29,AEHL,TP1,1000.0,1000.0,1000.0,799.0,16.621361889885467,824.0,658376.0,MOMENTUM,-1.482544183731079,,0.85,POCKET_PIVOT,0.3,200.0,24.271844660194176,200.0,0.6848001098632812,WIN,False,False
31.0,779.0,1.0,38.47520065307617,146.0,793.5391616821289,25.0,1000.0,0.9097768664360046,3.139350414276123,253200.0,0.8855698704719543,33.040000915527344,38.47520065307617,42.55160140991211,2020-10-07,2020-09-29,AVNS,TP1,1000.0,1000.0,1000.0,253200.0,16.450361945948142,33.040000915527344,8365728.231811523,MOMENTUM,0.48509204387664795,,0.75,CUP_AND_HANDLE,0.3,6.8493150684931505,20.73037190890111,6.8493150684931505,0.7935391616821289,WIN,False,False
33.0,562.0,1.0,77.19000244140625,79.0,865.0503616333008,25.0,1000.0,0.788934588432312,4.8110504150390625,504500.0,0.8929558992385864,66.23999786376953,76.24479675292969,83.74839782714844,2020-10-09,2020-09-29,APPN,TP1,1000.0,1000.0,1000.0,504500.0,16.530804545248795,66.23999786376953,33418078.92227173,MOMENTUM,11.929702758789062,,0.7,CUP_AND_HANDLE,0.3,12.658227848101266,19.109644106774315,12.658227848101266,0.8650503616333007,WIN,False,False
36.0,562.0,2.0,83.77999877929688,99.0,1736.460090637207,25.0,1000.0,0.788934588432312,4.8110504150390625,504500.0,0.8929558992385864,66.23999786376953,76.24479675292969,83.74839782714844,2020-10-14,2020-09-29,APPN,TP2,1000.0,1000.0,1000.0,504500.0,26.479470835129632,66.23999786376953,33418078.92227173,MOMENTUM,11.929702758789062,,0.7,CUP_AND_HANDLE,0.3,10.1010101010101,15.249109943789604,10.1010101010101,1.736460090637207,WIN,False,False
38.0,148.0,2.0,1063.6800537109375,7.0,1677.7603759765625,25.0,1000.0,1.1322091817855835,11.588306427001953,799.0,0.909529447555542,824.0,960.9600219726562,1063.6800537109375,2020-10-16,2020-09-29,AEHL,TP2,1000.0,1000.0,1000.0,799.0,29.08738515909436,824.0,658376.0,MOMENTUM,-1.482544183731079,,0.85,POCKET_PIVOT,0.3,142.85714285714286,17.337031900138697,142.85714285714286,1.6777603759765625,WIN,False,False
40.0,792.0,1.0,25.267200469970703,233.0,798.5376739501953,1.0,1000.0,0.9454072117805481,3.9945919513702393,5205100.0,0.800000011920929,21.84000015258789,25.267200469970703,27.837600708007812,2020-10-20,2020-08-25,AVTR,TP1,1000.0,1000.0,1000.0,5205100.0,15.692309035889418,21.84000015258789,113679384.79423523,MOMENTUM,2.18500018119812,,0.9,POCKET_PIVOT,0.3,4.291845493562231,19.65130706765896,4.291845493562231,0.7985376739501953,WIN,False,False
41.0,796.0,1.0,132.16751098632812,43.0,775.3050384521484,25.0,1000.0,0.8675630688667297,3.075770854949951,565200.0,0.8907941579818726,114.13716125488281,132.16751098632812,145.69027709960938,2020-10-21,2020-09-29,AVY,TP1,1000.0,1000.0,1000.0,565200.0,15.79708968859077,114.13716125488281,64510323.541259766,MOMENTUM,2.8933961391448975,,0.0,NONE,0.0,23.25581395348837,20.37532184768042,23.25581395348837,0.7753050384521485,WIN,False,False
46.0,562.0,0.0,64.83999633789062,21.0,-29.40003204345703,25.0,1000.0,0.788934588432312,4.8110504150390625,504500.0,0.8929558992385864,66.23999786376953,76.24479675292969,83.74839782714844,2020-10-28,2020-09-29,APPN,STOP,1000.0,1000.0,1000.0,504500.0,-2.1135289417704644,66.23999786376953,33418078.92227173,MOMENTUM,11.929702758789062,,0.7,CUP_AND_HANDLE,0.3,47.61904761904762,71.88866116357957,47.61904761904762,-0.029400032043457033,LOSS,False,False
46.0,793.0,0.0,5990.39990234375,1.0,-633.60009765625,41.0,1000.0,1.0,5.415301322937012,207.0,0.41216641664505005,6077.9521484375,7716.09619140625,8535.16796875,2020-10-28,2020-10-21,AVTX,STOP,1000.0,1000.0,1000.0,207.0,-9.565218865583484,6624.0,1371168.0,MOMENTUM,-2.2004892826080322,,0.0,NONE,0.0,1000.0,15.096618357487923,1000.0,-0.63360009765625,LOSS,False,False
47.0,148.0,0.0,824.0,2.0,0.0,25.0,1000.0,1.1322091817855835,11.588306427001953,799.0,0.909529447555542,824.0,960.9600219726562,1063.6800537109375,2020-10-29,2020-09-29,AEHL,STOP,1000.0,1000.0,1000.0,799.0,0.0,824.0,658376.0,MOMENTUM,-1.482544183731079,,0.85,POCKET_PIVOT,0.3,500.0,60.679611650485434,500.0,0.0,BE,False,False
54.0,779.0,2.0,42.55160140991211,184.0,1750.1344909667969,25.0,1000.0,0.9097768664360046,3.139350414276123,253200.0,0.8855698704719543,33.040000915527344,38.47520065307617,42.55160140991211,2020-11-09,2020-09-29,AVNS,TP2,1000.0,1000.0,1000.0,253200.0,28.788136291832643,33.040000915527344,8365728.231811523,MOMENTUM,0.48509204387664795,,0.75,CUP_AND_HANDLE,0.3,5.434782608695652,16.449099449454145,5.434782608695652,1.7501344909667969,WIN,False,False
54.0,792.0,2.0,27.837600708007812,291.0,1745.3017616271973,1.0,1000.0,0.9454072117805481,3.9945919513702393,5205100.0,0.800000011920929,21.84000015258789,25.267200469970703,27.837600708007812,2020-11-09,2020-08-25,AVTR,TP2,1000.0,1000.0,1000.0,5205100.0,27.461540812806483,21.84000015258789,113679384.79423523,MOMENTUM,2.18500018119812,,0.9,POCKET_PIVOT,0.3,3.4364261168384878,15.73455170709463,3.4364261168384878,1.7453017616271973,WIN,False,False
54.0,871.0,1.0,47.88308334350586,123.0,798.507625579834,41.0,1000.0,0.8278749585151672,3.0628821849823,61300.0,0.8722067475318909,41.391151428222656,47.88308334350586,52.75203323364258,2020-11-09,2020-10-21,BANF,TP1,1000.0,1000.0,1000.0,61300.0,15.684347236730078,41.391151428222656,2537277.582550049,MOMENTUM,5.843900680541992,,0.8,CUP_AND_HANDLE,0.3,8.130081300813009,19.642075710098496,8.130081300813009,0.798507625579834,WIN,False,False
54.0,2470.0,1.0,10.205470085144043,605.0,830.6887435913086,41.0,1000.0,1.2299437522888184,3.4902069568634033,1198900.0,0.8786730170249939,8.832430839538574,10.153120040893555,11.143637657165527,2020-11-09,2020-10-21,FULT,TP1,1000.0,1000.0,1000.0,1198900.0,15.54542877889321,8.832430839538574,10589201.333522797,MOMENTUM,10.844636917114258,,0.0,NONE,0.0,1.6528925619834711,18.713903250555447,1.6528925619834711,0.8306887435913086,WIN,False,False
55.0,2676.0,0.0,13.495322227478027,927.0,-999.2919187545776,55.0,1000.0,0.7876214385032654,8.499746322631836,20987.0,1.0,13.495322227478027,16.729276657104492,18.346256256103516,2020-11-10,2020-11-10,GYRE,STOP,1000.0,1000.0,1000.0,20987.0,-7.396981392846906,14.573307037353516,305849.99479293823,MOMENTUM,7.133251190185547,,0.0,NONE,0.0,1.0787486515641855,7.402222767963338,1.0787486515641855,-0.9992919187545777,LOSS,False,False
61.0,144.0,0.0,67.82717895507812,180.0,-6.329498291015625,1.0,1000.0,0.7168025970458984,2.143160104751587,837100.0,0.800000011920929,67.86234283447266,78.94538879394531,87.2576675415039,2020-11-18,2020-08-25,AEE,STOP,1000.0,1000.0,1000.0,837100.0,-0.05181648308296944,67.86234283447266,56807567.18673706,MOMENTUM,-1.7241514921188354,,0.7,CUP_AND_HANDLE,0.3,5.555555555555555,8.186507160689196,5.555555555555555,-0.006329498291015625,LOSS,False,False
68.0,2260.0,1.0,90.88301849365234,63.0,795.8695907592773,41.0,1000.0,1.0255047082901,2.862584114074707,1022500.0,0.8995088338851929,78.25016784667969,90.88301849365234,100.35765075683594,2020-11-30,2020-10-21,ENTG,TP1,1000.0,1000.0,1000.0,1022500.0,16.14418344983613,78.25016784667969,80010796.62322998,MOMENTUM,1.8158661127090454,,0.0,NONE,0.0,15.873015873015873,20.284960799211113,15.873015873015873,0.7958695907592773,WIN,False,False
73.0,871.0,2.0,53.340335845947266,154.0,1840.1744003295898,41.0,1000.0,0.8278749585151672,3.0628821849823,61300.0,0.8722067475318909,41.391151428222656,47.88308334350586,52.75203323364258,2020-12-07,2020-10-21,BANF,TP2,1000.0,1000.0,1000.0,61300.0,28.868934555845744,41.391151428222656,2537277.582550049,MOMENTUM,5.843900680541992,,0.8,CUP_AND_HANDLE,0.3,6.4935064935064934,15.6881513788449,6.4935064935064934,1.84017440032959,WIN,False,False
74.0,837.0,0.0,1095.989990234375,10.0,-1056.700439453125,1.0,1000.0,0.8506588339805603,1.6214823722839355,143000.0,0.5,1104.8656005859375,1395.2489013671875,1540.4404296875,2020-12-08,2020-08-25,AZO,STOP,1000.0,1000.0,1000.0,143000.0,-8.793672165143454,1201.6600341796875,171837384.8876953,MOMENTUM,0.4127127230167389,,0.55,VCP,0.2,100.0,8.321821243582002,100.0,-1.056700439453125,LOSS,False,True
74.0,2539.0,1.0,5.97528076171875,960.0,889.9589538574219,55.0,1000.0,0.977754533290863,3.247274160385132,542600.0,1.0,5.0482401847839355,5.880924224853516,6.505437850952148,2020-12-08,2020-11-10,GILT,TP1,1000.0,1000.0,1000.0,542600.0,18.363638476018586,5.0482401847839355,2739175.1242637634,MOMENTUM,2.7987260818481445,,0.7,POCKET_PIVOT,0.3,1.0416666666666667,20.63425329496778,1.0416666666666667,0.8899589538574219,WIN,False,False
79.0,2497.0,1.0,21.159530639648438,264.0,799.774658203125,75.0,1000.0,1.0193887948989868,6.2494587898254395,15244829.0,1.0,18.130081176757812,21.159530639648438,23.431615829467773,2020-12-15,2020-12-09,GBTC,TP1,1000.0,1000.0,1000.0,15244829.0,16.709519573328127,18.130081176757812,276389987.2957916,MOMENTUM,-4.188817024230957,65.80336937389993,0.7,POCKET_PIVOT,0.3,3.787878787878788,20.892784488658155,3.787878787878788,0.799774658203125,WIN,False,False
80.0,2497.0,2.0,23.431615829467773,329.0,1744.2049007415771,75.0,1000.0,1.0193887948989868,6.2494587898254395,15244829.0,1.0,18.130081176757812,21.159530639648438,23.431615829467773,2020-12-16,2020-12-09,GBTC,TP2,1000.0,1000.0,1000.0,15244829.0,29.241648732970702,18.130081176757812,276389987.2957916,MOMENTUM,-4.188817024230957,65.80336937389993,0.7,POCKET_PIVOT,0.3,3.0395136778115504,16.7650307143032,3.0395136778115504,1.7442049007415772,WIN,False,False
82.0,1432.0,1.0,20.056400299072266,276.0,796.6464614868164,75.0,1000.0,0.960856556892395,4.027277946472168,420000.0,1.0,17.170000076293945,20.056400299072266,22.221200942993164,2020-12-18,2020-12-09,CDXS,TP1,1000.0,1000.0,1000.0,420000.0,16.81071758854258,17.170000076293945,7211400.032043457,MOMENTUM,-0.05820605158805847,4.073422177520744,0.0,NONE,0.0,3.6231884057971016,21.10185433720247,3.6231884057971016,0.7966464614868164,WIN,False,False
82.0,3359.0,1.0,420.9151306152344,13.0,790.2463073730469,55.0,1000.0,2.3065245151519775,3.568742036819458,1245800.0,0.9912928342819214,360.126953125,419.36138916015625,463.7872314453125,2020-12-18,2020-11-10,MSCI,TP1,1000.0,1000.0,1000.0,1245800.0,16.879652290045286,360.126953125,448646158.203125,MOMENTUM,3.6079349517822266,,0.6,CUP_AND_HANDLE,0.2,76.92307692307692,21.359988819380852,76.92307692307692,0.7902463073730469,WIN,False,False
84.0,1432.0,2.0,23.40999984741211,346.0,2159.0399208068848,75.0,1000.0,0.960856556892395,4.027277946472168,420000.0,1.0,17.170000076293945,20.056400299072266,22.221200942993164,2020-12-22,2020-12-09,CDXS,TP2,1000.0,1000.0,1000.0,420000.0,36.342456280670184,17.170000076293945,7211400.032043457,MOMENTUM,-0.05820605158805847,4.073422177520744,0.0,NONE,0.0,2.8901734104046244,16.832693055109484,2.8901734104046244,2.159039920806885,WIN,True,False
91.0,2539.0,2.0,6.599426746368408,1200.0,1861.4238739013672,55.0,1000.0,0.977754533290863,3.247274160385132,542600.0,1.0,5.0482401847839355,5.880924224853516,6.505437850952148,2021-01-04,2020-11-10,GILT,TP2,1000.0,1000.0,1000.0,542600.0,30.72727336270478,5.0482401847839355,2739175.1242637634,MOMENTUM,2.7987260818481445,,0.7,POCKET_PIVOT,0.3,0.8333333333333334,16.507402635974223,0.8333333333333334,1.861423873901367,WIN,False,False
93.0,796.0,2.0,145.69027709960938,55.0,1735.421371459961,25.0,1000.0,0.8675630688667297,3.075770854949951,565200.0,0.8907941579818726,114.13716125488281,132.16751098632812,145.69027709960938,2021-01-06,2020-09-29,AVY,TP2,1000.0,1000.0,1000.0,565200.0,27.644910297238283,114.13716125488281,64510323.541259766,MOMENTUM,2.8933961391448975,,0.0,NONE,0.0,18.181818181818183,15.929797080913785,18.181818181818183,1.735421371459961,WIN,False,False
93.0,2470.0,2.0,11.264477729797363,757.0,1841.0594959259033,41.0,1000.0,1.2299437522888184,3.4902069568634033,1198900.0,0.8786730170249939,8.832430839538574,10.153120040893555,11.143637657165527,2021-01-06,2020-10-21,FULT,TP2,1000.0,1000.0,1000.0,1198900.0,27.535419574095922,8.832430839538574,10589201.333522797,MOMENTUM,10.844636917114258,,0.0,NONE,0.0,1.321003963011889,14.956289916229915,1.321003963011889,1.8410594959259032,WIN,False,False
95.0,2260.0,2.0,100.35765075683594,79.0,1746.4911499023438,41.0,1000.0,1.0255047082901,2.862584114074707,1022500.0,0.8995088338851929,78.25016784667969,90.88301849365234,100.35765075683594,2021-01-08,2020-10-21,ENTG,TP2,1000.0,1000.0,1000.0,1022500.0,28.2523137247102,78.25016784667969,80010796.62322998,MOMENTUM,1.8158661127090454,,0.0,NONE,0.0,12.658227848101266,16.176614308231645,12.658227848101266,1.7464911499023437,WIN,False,False
99.0,27.0,1.0,38.39137268066406,145.0,797.978458404541,10.0,1000.0,0.9426904320716858,2.6465396881103516,274700.0,0.800000011920929,32.8880729675293,38.39137268066406,42.51884841918945,2021-01-14,2020-09-08,ABM,TP1,1000.0,1000.0,1000.0,274700.0,16.73342101426321,32.8880729675293,9034353.644180298,MOMENTUM,-3.059007167816162,,0.9,CUP_AND_HANDLE,0.3,6.896551724137931,20.96976533391592,6.896551724137931,0.7979784584045411,WIN,False,False
105.0,126.0,0.0,290.97039794921875,41.0,-993.4141845703125,94.0,1000.0,1.315925121307373,2.5372142791748047,1557700.0,1.0,290.97039794921875,363.6592102050781,400.00360107421875,2021-01-25,2021-01-07,ADSK,STOP,1000.0,1000.0,1000.0,1557700.0,-7.687060063277499,315.20001220703125,490987059.0148926,MOMENTUM,6.198212623596191,61.78960096735187,0.7,POCKET_PIVOT,0.3,24.390243902439025,7.738021242974731,24.390243902439025,-0.9934141845703125,LOSS,False,False
107.0,130.0,1.0,16.992107391357422,343.0,796.7893114089966,94.0,1000.0,1.2600531578063965,3.7966556549072266,386200.0,1.0,14.669106483459473,16.992107391357422,18.734357833862305,2021-01-27,2021-01-07,ADTN,TP1,1000.0,1000.0,1000.0,386200.0,15.836008215751304,14.669106483459473,5665208.923912048,MOMENTUM,4.987051963806152,95.93712212817412,0.7,POCKET_PIVOT,0.3,2.9154518950437316,19.874774911008547,2.9154518950437316,0.7967893114089966,WIN,False,False
107.0,796.0,3.0,136.7646942138672,12.0,271.5303955078125,25.0,1000.0,0.8675630688667297,3.075770854949951,565200.0,0.8907941579818726,114.13716125488281,132.16751098632812,145.69027709960938,2021-01-27,2020-09-29,AVY,RUNNER,1000.0,1000.0,1000.0,565200.0,19.824860466307037,114.13716125488281,64510323.541259766,MOMENTUM,2.8933961391448975,,0.0,NONE,0.0,83.33333333333333,73.01156995418818,83.33333333333333,0.2715303955078125,WIN,False,False
107.0,2244.0,0.0,87.09574890136719,143.0,-230.73194885253906,75.0,1000.0,0.7680585384368896,2.426638603210449,239400.0,1.0,88.70925903320312,102.64830017089844,113.10257720947266,2021-01-27,2020-12-09,EME,STOP,1000.0,1000.0,1000.0,239400.0,-1.818874545251262,88.70925903320312,21236996.612548828,MOMENTUM,5.10646390914917,31.807895398541614,0.0,NONE,0.0,6.993006993006993,7.883063244153093,6.993006993006993,-0.23073194885253906,LOSS,False,False
107.0,2497.0,3.0,28.32971954345703,67.0,683.3757705688477,75.0,1000.0,1.0193887948989868,6.2494587898254395,15244829.0,1.0,18.130081176757812,21.159530639648438,23.431615829467773,2021-01-27,2020-12-09,GBTC,RUNNER,1000.0,1000.0,1000.0,15244829.0,56.25809541203175,18.130081176757812,276389987.2957916,MOMENTUM,-4.188817024230957,65.80336937389993,0.7,POCKET_PIVOT,0.3,14.925373134328359,82.32380753739929,14.925373134328359,0.6833757705688477,WIN,False,False
108.0,133.0,0.0,113.91000366210938,104.0,-996.3193969726562,94.0,1000.0,1.7398771047592163,2.949812412261963,192500.0,1.0,113.91079711914062,142.6483917236328,157.01719665527344,2021-01-28,2021-01-07,ADUS,STOP,1000.0,1000.0,1000.0,192500.0,-7.757708613962825,123.48999786376953,23771824.588775635,MOMENTUM,9.246930122375488,95.93712212817412,0.7,POCKET_PIVOT,0.3,9.615384615384615,7.786367140431907,9.615384615384615,-0.9963193969726563,LOSS,False,False
109.0,102.0,0.0,7.559840679168701,1607.0,-113.54007577896118,75.0,1000.0,0.6485783457756042,3.3161442279815674,1640178.0,1.0,7.630494117736816,8.874924659729004,9.808246612548828,2021-01-29,2020-12-09,ADEA,STOP,1000.0,1000.0,1000.0,1640178.0,-0.9259352995749488,7.630494117736816,12515368.581041336,MOMENTUM,3.3112754821777344,69.92708071410611,0.8,VCP,0.3,0.6222775357809583,8.155140757326528,0.6222775357809583,-0.11354007577896118,LOSS,False,False
109.0,779.0,3.0,45.29999923706055,37.0,453.6199378967285,25.0,1000.0,0.9097768664360046,3.139350414276123,253200.0,0.8855698704719543,33.040000915527344,38.47520065307617,42.55160140991211,2021-01-29,2020-09-29,AVNS,RUNNER,1000.0,1000.0,1000.0,253200.0,37.10653142195145,33.040000915527344,8365728.231811523,MOMENTUM,0.48509204387664795,,0.75,CUP_AND_HANDLE,0.3,27.027027027027028,81.80092699188006,27.027027027027028,0.4536199378967285,WIN,False,False
109.0,871.0,3.0,52.5974235534668,31.0,347.39443588256836,41.0,1000.0,0.8278749585151672,3.0628821849823,61300.0,0.8722067475318909,41.391151428222656,47.88308334350586,52.75203323364258,2021-01-29,2020-10-21,BANF,RUNNER,1000.0,1000.0,1000.0,61300.0,27.074076797977447,41.391151428222656,2537277.582550049,MOMENTUM,5.843900680541992,,0.8,CUP_AND_HANDLE,0.3,32.25806451612903,77.93468749490692,32.25806451612903,0.34739443588256835,WIN,False,False
110.0,626.0,1.0,10.180000305175781,599.0,1060.2302742004395,109.0,1000.0,1.3167513608932495,5.164499282836914,1468000.0,1.0,8.40999984741211,9.744400024414062,10.745200157165527,2021-02-01,2021-01-29,ARLO,TP1,1000.0,1000.0,1000.0,1468000.0,21.046379189986897,8.40999984741211,12345879.776000977,MOMENTUM,2.956477165222168,68.01075268817203,0.7,POCKET_PIVOT,0.3,1.669449081803005,19.850762331663073,1.669449081803005,1.0602302742004395,WIN,False,False
111.0,2260.0,3.0,96.25471496582031,16.0,288.07275390625,41.0,1000.0,1.0255047082901,2.862584114074707,1022500.0,0.8995088338851929,78.25016784667969,90.88301849365234,100.35765075683594,2021-02-02,2020-10-21,ENTG,RUNNER,1000.0,1000.0,1000.0,1022500.0,23.00895654871697,78.25016784667969,80010796.62322998,MOMENTUM,1.8158661127090454,,0.0,NONE,0.0,62.5,79.87203314689376,62.5,0.28807275390625,WIN,False,False
111.0,3024.0,1.0,10.380000114440918,602.0,1197.9798622131348,109.0,1000.0,1.5323444604873657,10.518585205078125,221600.0,1.0,8.390000343322754,9.718000411987305,10.714000701904297,2021-02-02,2021-01-29,KLXE,TP1,1000.0,1000.0,1000.0,221600.0,23.718709054665542,8.390000343322754,1859224.0760803223,MOMENTUM,3.178999185562134,56.47605083088955,0.0,NONE,0.0,1.6611295681063123,19.798921336497145,1.6611295681063123,1.1979798622131348,WIN,False,False
112.0,3024.0,2.0,11.220000267028809,753.0,2130.989942550659,109.0,1000.0,1.5323444604873657,10.518585205078125,221600.0,1.0,8.390000343322754,9.718000411987305,10.714000701904297,2021-02-03,2021-01-29,KLXE,TP2,1000.0,1000.0,1000.0,221600.0,33.73062941479296,8.390000343322754,1859224.0760803223,MOMENTUM,3.178999185562134,56.47605083088955,0.0,NONE,0.0,1.3280212483399734,15.82861971390608,1.3280212483399734,2.1309899425506593,WIN,True,False
113.0,626.0,0.0,8.40999984741211,899.0,0.0,109.0,1000.0,1.3167513608932495,5.164499282836914,1468000.0,1.0,8.40999984741211,9.744400024414062,10.745200157165527,2021-02-04,2021-01-29,ARLO,STOP,1000.0,1000.0,1000.0,1468000.0,0.0,8.40999984741211,12345879.776000977,MOMENTUM,2.956477165222168,68.01075268817203,0.7,POCKET_PIVOT,0.3,1.1123470522803114,13.226481242120332,1.1123470522803114,0.0,BE,False,False
116.0,3675.0,0.0,9.254010200500488,1290.0,-139.99391555786133,109.0,1000.0,0.9861006140708923,6.681620121002197,495200.0,1.0,9.362532615661621,10.912628173828125,12.075200080871582,2021-02-09,2021-01-29,OSW,STOP,1000.0,1000.0,1000.0,495200.0,-1.1591138809983614,9.362532615661621,4636326.151275635,MOMENTUM,1.6331958770751953,14.833822091886608,0.0,NONE,0.0,0.7751937984496124,8.27974470447099,0.7751937984496124,-0.13999391555786134,LOSS,False,False
117.0,3997.0,0.0,11.920000076293945,975.0,0.0,117.0,1000.0,1.4718350172042847,4.114936351776123,12771900.0,0.9971233010292053,11.920000076293945,13.969599723815918,15.506800651550293,2021-02-10,2021-02-10,TEVA,STOP,1000.0,1000.0,1000.0,12771900.0,0.0,11.920000076293945,152241048.97441864,MOMENTUM,-2.2470061779022217,56.44498186215235,0.0,NONE,0.0,1.0256410256410255,8.604370965406137,1.0256410256410255,0.0,BE,False,False
118.0,869.0,1.0,17.59522819519043,318.0,799.6351547241211,109.0,1000.0,1.0809999704360962,4.373772144317627,252100.0,1.0,15.080652236938477,17.59522819519043,19.481159210205078,2021-02-11,2021-01-29,BANC,TP1,1000.0,1000.0,1000.0,252100.0,16.674185696642237,15.080652236938477,3801832.42893219,MOMENTUM,-1.438928246498108,95.63782991202346,0.0,NONE,0.0,3.1446540880503147,20.852241923249277,3.1446540880503147,0.7996351547241211,WIN,False,False
119.0,347.0,0.0,11.65999984741211,1041.0,0.0,117.0,1000.0,0.6898009181022644,10.151162147521973,1125900.0,1.0,11.65999984741211,13.579999923706055,15.019999504089355,2021-02-12,2021-02-10,ALDX,STOP,1000.0,1000.0,1000.0,1125900.0,0.0,11.65999984741211,13127993.828201294,MOMENTUM,-1.7753742933273315,7.218863361547763,0.7,POCKET_PIVOT,0.3,0.9606147934678194,8.238548936868332,0.9606147934678194,0.0,BE,False,False
122.0,130.0,0.0,14.665757179260254,517.0,-1.7315902709960938,94.0,1000.0,1.2600531578063965,3.7966556549072266,386200.0,1.0,14.669106483459473,16.992107391357422,18.734357833862305,2021-02-18,2021-01-07,ADTN,STOP,1000.0,1000.0,1000.0,386200.0,-0.022832366804313158,14.669106483459473,5665208.923912048,MOMENTUM,4.987051963806152,95.93712212817412,0.7,POCKET_PIVOT,0.3,1.9342359767891684,13.185779099566602,1.9342359767891684,-0.0017315902709960937,LOSS,False,False
123.0,792.0,3.0,28.690000534057617,59.0,404.15002250671387,1.0,1000.0,0.9454072117805481,3.9945919513702393,5205100.0,0.800000011920929,21.84000015258789,25.267200469970703,27.837600708007812,2021-02-19,2020-08-25,AVTR,RUNNER,1000.0,1000.0,1000.0,5205100.0,31.364470391993326,21.84000015258789,113679384.79423523,MOMENTUM,2.18500018119812,,0.9,POCKET_PIVOT,0.3,16.949152542372882,77.60600926719555,16.949152542372882,0.4041500225067139,WIN,False,False
124.0,21.0,0.0,2.152942657470703,5131.0,-1126.927661895752,94.0,1000.0,2.0426487922668457,2.8678486347198486,46496100.0,1.0,2.177689552307129,2.7623424530029297,3.05466890335083,2021-02-22,2021-01-07,ABEV,STOP,1000.0,1000.0,1000.0,46496100.0,-9.257085710243167,2.3725738525390625,110315431.1050415,MOMENTUM,-1.711998462677002,95.93712212817412,0.8,POCKET_PIVOT,0.3,0.19489378288832587,8.214445366147654,0.19489378288832587,-1.126927661895752,LOSS,False,True
125.0,490.0,0.0,17.675649642944336,646.0,-999.2652320861816,109.0,1000.0,1.0037680864334106,2.4414258003234863,10208000.0,1.0,17.675649642944336,22.316200256347656,24.636474609375,2021-02-23,2021-01-29,ANET,STOP,1000.0,1000.0,1000.0,10208000.0,-8.047081372072546,19.22249984741211,196223278.4423828,MOMENTUM,0.8504201769828796,5.095307917888563,0.55,POCKET_PIVOT,0.2,1.5479876160990713,8.05299845694874,1.5479876160990713,-0.9992652320861817,LOSS,False,False
125.0,1432.0,3.0,22.170000076293945,70.0,350.0,75.0,1000.0,0.960856556892395,4.027277946472168,420000.0,1.0,17.170000076293945,20.056400299072266,22.221200942993164,2021-02-23,2020-12-09,CDXS,RUNNER,1000.0,1000.0,1000.0,420000.0,29.12055898533941,17.170000076293945,7211400.032043457,MOMENTUM,-0.05820605158805847,4.073422177520744,0.0,NONE,0.0,14.285714285714286,83.20159710096975,14.285714285714286,0.35,WIN,False,False
