date,symbol,camino,entry_price,exit_price,return_pct,risk_pct,outcome,hold_days,stop_loss,base_high
2024-10-25,SBUX,Camino AMINO_1,97.30999755859376,98.87000274658205,1.6031294082079774,0.8015647041039887,WIN,5,96.33689758300783,95.36379760742189
2024-10-31,SBUX,Camino AMINO_1,97.6999969482422,96.12000274658205,-1.6171896120909586,0.8085948060454793,LOSS,5,96.72299697875978,95.74599700927736
2024-11-07,SBUX,Camino AMINO_2,96.12000274658205,99.2300033569336,3.235539452231395,1.6177697261156976,WIN,5,95.15880271911622,94.1976026916504
2024-11-11,SBUX,Camino AMINO_1,100.30999755859376,100.4000015258789,0.089725819435478,0.044862909717739,WIN,5,99.30689758300782,98.30379760742188
2024-11-13,SBUX,Camino AMINO_1,99.8000030517578,98.26000213623048,-1.5430870425211063,0.7715435212605531,LOSS,5,98.80200302124022,97.80400299072264
2024-02-26,STX,Camino AMINO_1,88.66000366210938,98.37999725341795,10.96322263684118,5.48161131842059,WIN,5,87.77340362548829,86.88680358886718
2024-02-27,STX,Camino AMINO_1,90.6999969482422,98.62999725341795,8.74310978169164,4.37155489084582,WIN,5,89.79299697875977,88.88599700927736
2024-02-29,STX,Camino AMINO_1,93.0500030517578,93.80999755859376,0.8167592497693964,0.4083796248846982,WIN,5,92.11950302124022,91.18900299072264
2024-03-01,STX,Camino AMINO_1,97.16000366210938,92.69000244140624,-4.600659790265471,2.3003298951327356,LOSS,5,96.18840362548828,95.21680358886718
2024-03-04,STX,Camino AMINO_3,98.37999725341795,91.73999786376952,-6.749338864631597,3.3746694323157986,LOSS,5,97.39619728088377,96.4123973083496
2024-03-26,STX,Camino AMINO_1,94.72000122070312,91.62999725341795,-3.262250768013893,1.6311253840069464,LOSS,5,93.77280120849609,92.82560119628906
2024-05-28,STX,Camino AMINO_1,96.83999633789062,91.8499984741211,-5.152827398256616,2.576413699128308,LOSS,5,95.87159637451171,94.90319641113281
2024-06-04,STX,Camino AMINO_2,91.8499984741211,101.63999938964844,10.65868380856391,5.329341904281955,WIN,5,90.93149848937988,90.01299850463867
2024-06-11,STX,Camino AMINO_1,101.63999938964844,105.98999786376952,4.279809622435044,2.139904811217522,WIN,5,100.62359939575195,99.60719940185547
2024-06-12,STX,Camino AMINO_1,102.8499984741211,102.62000274658205,-0.2236224899866513,0.11181124499332565,LOSS,5,101.82149848937988,100.79299850463867
2024-07-05,STX,Camino AMINO_2,102.04000091552734,107.0999984741211,4.958837233628223,2.4794186168141117,WIN,5,101.01960090637206,99.9992008972168
2024-07-10,STX,Camino AMINO_1,106.7300033569336,104.91000366210938,-1.705237175658708,0.852618587829354,LOSS,5,105.66270332336425,104.59540328979492
2024-07-12,STX,Camino AMINO_1,107.0999984741211,102.62999725341795,-4.173670667029211,2.0868353335146055,LOSS,5,106.02899848937989,104.95799850463867
2024-07-15,STX,Camino AMINO_1,108.94000244140624,106.18000030517578,-2.5335065856226184,1.2667532928113092,LOSS,5,107.85060241699217,106.76120239257811
2024-07-22,STX,Camino AMINO_1,106.18000030517578,103.37999725341795,-2.637034322575082,1.318517161287541,LOSS,5,105.11820030212402,104.05640029907227
2024-07-24,STX,Camino AMINO_1,109.52999877929688,102.16999816894533,-6.719620827515917,3.3598104137579585,LOSS,5,108.4346987915039,107.33939880371094
2024-07-31,STX,Camino AMINO_2,102.16999816894533,92.0999984741211,-9.856122027302732,4.928061013651366,LOSS,5,101.14829818725588,100.12659820556642
2024-09-04,STX,Camino AMINO_1,100.7300033569336,102.52999877929688,1.7869506228298773,0.8934753114149386,WIN,5,99.72270332336426,98.71540328979492
2024-09-20,STX,Camino AMINO_1,104.73999786376952,108.73999786376952,3.818980410141516,1.909490205070758,WIN,5,103.69259788513182,102.64519790649412
2024-10-09,STX,Camino AMINO_1,109.29000091552734,111.7300033569336,2.232594401103704,1.116297200551852,WIN,5,108.19710090637207,107.1042008972168
2024-10-15,STX,Camino AMINO_1,111.79000091552734,112.63999938964844,0.7603528644421285,0.38017643222106423,WIN,5,110.67210090637207,109.5542008972168
2024-10-21,STX,Camino AMINO_1,112.41000366210938,101.31999969482422,-9.865673521922783,4.932836760961392,LOSS,5,111.28590362548827,110.16180358886719
2024-10-22,STX,Camino AMINO_1,112.63999938964844,101.33000183105467,-10.040835955147504,5.020417977573752,LOSS,5,111.51359939575195,110.38719940185547
2024-11-07,STX,Camino AMINO_2,105.11000061035156,97.45999908447266,-7.278091029832521,3.6390455149162606,LOSS,5,104.05890060424805,103.00780059814453
2024-12-02,STX,Camino AMINO_1,103.16000366210938,98.97000122070312,-4.061654025459516,2.030827012729758,LOSS,5,102.12840362548827,101.09680358886719
2024-05-08,RDDT,Camino AMINO_3,51.400001525878906,59.630001068115234,16.01167178583192,8.00583589291596,WIN,5,50.88600151062012,50.372001495361324
2024-06-03,RDDT,Camino AMINO_2,55.79999923706055,59.630001068115234,6.863802658461193,3.4319013292305964,WIN,5,55.24199924468994,54.68399925231933
2024-06-12,RDDT,Camino AMINO_1,65.93000030517578,57.41999816894531,-12.907632484209769,6.453816242104884,LOSS,5,65.27070030212403,64.61140029907226
2024-06-25,RDDT,Camino AMINO_1,61.380001068115234,73.51000213623047,19.762138900346724,9.881069450173362,WIN,5,60.76620105743408,60.15240104675293
2024-06-26,RDDT,Camino AMINO_1,63.61000061035156,73.62000274658203,15.736522622515889,7.868261311257944,WIN,5,62.973900604248044,62.33780059814453
2024-07-01,RDDT,Camino AMINO_1,66.58999633789062,70.58999633789062,6.006908274484984,3.003454137242492,WIN,5,65.92409637451172,65.25819641113281
2024-07-02,RDDT,Camino AMINO_1,73.51000213623047,69.4000015258789,-5.591076711893998,2.795538355946999,LOSS,5,72.77490211486817,72.03980209350586
2024-07-22,RDDT,Camino AMINO_1,68.12999725341797,59.97999954223633,-11.962421898927596,5.981210949463798,LOSS,5,67.44869728088379,66.76739730834962
2024-08-23,RDDT,Camino AMINO_1,59.209999084472656,60.02999877929688,1.3849007051230593,0.6924503525615296,WIN,5,58.617899093627926,58.0257991027832
2024-08-29,RDDT,Camino AMINO_1,58.75,56.84999847412109,-3.2340451504321805,1.6170225752160903,LOSS,5,58.1625,57.574999999999996
2024-09-09,RDDT,Camino AMINO_1,57.459999084472656,59.150001525878906,2.941180766330602,1.470590383165301,WIN,5,56.88539909362793,56.3107991027832
2024-09-17,RDDT,Camino AMINO_1,61.88999938964844,66.95999908447266,8.191953053520654,4.095976526760327,WIN,5,61.27109939575195,60.65219940185547
2024-09-18,RDDT,Camino AMINO_1,63.65999984741211,67.87999725341797,6.628962325040612,3.314481162520306,WIN,5,63.023399848937984,62.386799850463866
2024-09-19,RDDT,Camino AMINO_1,64.55999755859375,66.5199966430664,3.035934260520671,1.5179671302603355,WIN,5,63.91439758300781,63.268797607421874
2024-09-20,RDDT,Camino AMINO_1,66.16999816894531,67.08000183105469,1.3752511520190052,0.6876255760095026,WIN,5,65.50829818725586,64.84659820556641
2024-10-09,RDDT,Camino AMINO_1,71.0,77.26000213623047,8.816904417226013,4.4084522086130065,WIN,5,70.29,69.58
2024-10-15,RDDT,Camino AMINO_1,75.16999816894531,77.29000091552734,2.8202777680229607,1.4101388840114804,WIN,5,74.41829818725586,73.6665982055664
2024-12-04,RDDT,Camino AMINO_1,154.22999572753906,165.9199981689453,7.579590718564029,3.7897953592820146,WIN,5,152.68769577026367,151.14539581298828
2024-12-09,RDDT,Camino AMINO_3,167.1699981689453,178.10000610351562,6.538259289519301,3.2691296447596505,WIN,5,165.49829818725587,163.8265982055664
2024-02-02,PLTR,Camino AMINO_1,17.020000457763672,24.3799991607666,43.24323445975977,21.621617229879885,WIN,5,16.849800453186035,16.679600448608397
2024-02-06,PLTR,Camino AMINO_3,21.8700008392334,24.01000022888184,9.785090569404158,4.892545284702079,WIN,5,21.651300830841063,21.43260082244873
2024-02-07,PLTR,Camino AMINO_3,23.600000381469727,25.190000534057617,6.737288673250736,3.368644336625368,WIN,5,23.364000377655028,23.128000373840333
2024-02-09,PLTR,Camino AMINO_3,24.3799991607666,24.440000534057617,0.246109004743415,0.1230545023717075,WIN,5,24.136199169158935,23.89239917755127
2024-03-06,PLTR,Camino AMINO_1,26.15999984741211,25.0,-4.434250207103357,2.2171251035516786,LOSS,5,25.898399848937988,25.636799850463866
2024-03-07,PLTR,Camino AMINO_1,26.459999084472656,24.43000030517578,-7.67195332402005,3.835976662010025,LOSS,5,26.19539909362793,25.9307991027832
2024-03-18,PLTR,Camino AMINO_2,24.0,24.51000022888184,2.1250009536743164,1.0625004768371582,WIN,5,23.759999999999998,23.52
2024-04-05,PLTR,Camino AMINO_2,22.959999084472656,22.670000076293945,-1.2630619326759072,0.6315309663379536,LOSS,5,22.73039909362793,22.5007991027832
2024-05-03,PLTR,Camino AMINO_1,23.32999992370605,20.600000381469727,-11.701669743523334,5.850834871761667,LOSS,5,23.09669992446899,22.86339992523193
2024-05-06,PLTR,Camino AMINO_3,25.209999084472656,20.940000534057617,-16.937717990815067,8.468858995407533,LOSS,5,24.95789909362793,24.705799102783203
2024-06-05,PLTR,Camino AMINO_1,22.959999084472656,23.770000457763672,3.527880686366411,1.7639403431832055,WIN,5,22.73039909362793,22.5007991027832
2024-06-06,PLTR,Camino AMINO_3,23.790000915527344,23.270000457763672,-2.1857941897945707,1.0928970948972854,LOSS,5,23.552100906372072,23.314200897216796
2024-06-17,PLTR,Camino AMINO_3,25.020000457763672,24.559999465942383,-1.8385331071349016,0.9192665535674508,LOSS,5,24.769800453186036,24.519600448608397
2024-07-08,PLTR,Camino AMINO_3,27.700000762939453,28.670000076293945,3.5018024788370377,1.7509012394185188,WIN,5,27.42300075531006,27.146000747680663
2024-07-10,PLTR,Camino AMINO_1,28.420000076293945,28.21999931335449,-0.7037324503960165,0.35186622519800825,LOSS,5,28.135800075531005,27.851600074768065
2024-07-25,PLTR,Camino AMINO_2,26.6299991607666,26.07999992370605,-2.065337042409107,1.0326685212045534,LOSS,5,26.363699169158934,26.09739917755127
2024-07-26,PLTR,Camino AMINO_2,27.18000030517578,24.739999771118164,-8.977190973735851,4.488595486867926,LOSS,5,26.908200302124023,26.636400299072264
2024-07-31,PLTR,Camino AMINO_2,26.88999938964844,26.31999969482422,-2.119746031097515,1.0598730155487575,LOSS,5,26.621099395751955,26.352199401855472
2024-08-06,PLTR,Camino AMINO_2,26.59000015258789,30.38999938964844,14.291083923482825,7.145541961741412,WIN,5,26.324100151062012,26.058200149536134
2024-08-08,PLTR,Camino AMINO_1,29.280000686645508,31.21999931335449,6.625678214528902,3.312839107264451,WIN,5,28.987200679779054,28.694400672912597
2024-08-09,PLTR,Camino AMINO_1,30.01000022888184,32.08000183105469,6.897706052599985,3.4488530262999926,WIN,5,29.70990022659302,29.409800224304202
2024-08-13,PLTR,Camino AMINO_1,30.38999938964844,32.31999969482422,6.350774412431169,3.1753872062155843,WIN,5,30.086099395751955,29.782199401855472
2024-08-16,PLTR,Camino AMINO_1,32.08000183105469,31.780000686645508,-0.9351656087462156,0.4675828043731078,LOSS,5,31.75920181274414,31.43840179443359
2024-09-04,PLTR,Camino AMINO_2,30.59000015258789,34.849998474121094,13.926114090498984,6.963057045249492,WIN,5,30.284100151062013,29.978200149536132
2024-09-06,PLTR,Camino AMINO_2,30.32999992370605,35.59000015258789,17.342565915308818,8.671282957654409,WIN,5,30.02669992446899,29.72339992523193
2024-09-09,PLTR,Camino AMINO_1,34.599998474121094,36.310001373291016,4.942205128849675,2.4711025644248377,WIN,5,34.25399848937988,33.90799850463867
