signal_date,ticker,signal_price,entry_price_actual,slippage_pct,entry_score,rs_percentile,rvol,adr_pct,dist_sma20,dollar_vol_M,stop_price,tp1,tp2
2024-03-15,CRBG,24.0755,24.1039,0.118,0.795,79.5,1.7,2.84,3.3,133.89,22.1494,26.483,29.8536
2024-03-15,CCEP,67.1926,67.0978,-0.141,0.59,59.0,1.91,1.88,1.34,116.07,61.8172,73.9118,83.3188
2024-03-15,EAXR,47.93,47.67,-0.542,0.776,77.6,1.4,3.03,1.87,50.65,44.0956,52.723,59.4332
2024-03-15,EB,47.93,47.67,-0.542,0.776,77.6,1.4,3.03,1.87,50.65,44.0956,52.723,59.4332
2024-03-15,EBBGF,47.93,47.67,-0.542,0.776,77.6,1.4,3.03,1.87,50.65,44.0956,52.723,59.4332
2024-03-15,EBBNF,47.93,47.67,-0.542,0.776,77.6,1.4,3.03,1.87,50.65,44.0956,52.723,59.4332
2024-03-15,ALLB,127.9807,129.0211,0.813,0.65,65.0,1.44,2.44,0.64,136.48,117.7422,140.7787,158.696
2024-03-15,ALLE,127.9807,129.0211,0.813,0.65,65.0,1.44,2.44,0.64,136.48,117.7422,140.7787,158.696
2024-03-15,CATA1,302.8888,303.702,0.268,0.692,69.2,2.23,2.22,2.13,92.95,278.6577,333.1777,375.5821
2024-03-15,MHI1,117.83,118.0,0.144,0.733,73.3,1.91,2.16,0.01,78.08,108.4036,129.613,146.1092
2024-03-15,TWTR,117.83,118.0,0.144,0.733,73.3,1.91,2.16,0.01,78.08,108.4036,129.613,146.1092
2024-03-15,ATHXQ,49.37,49.37,0.0,0.755,75.5,1.74,2.92,2.05,68.67,45.4204,54.307,61.2188
2024-03-15,ATI,49.37,49.37,0.0,0.755,75.5,1.74,2.92,2.05,68.67,45.4204,54.307,61.2188
2024-03-15,ATI1,49.37,49.37,0.0,0.755,75.5,1.74,2.92,2.05,68.67,45.4204,54.307,61.2188
2024-03-15,HRMN1,31.5039,31.3747,-0.41,0.593,59.3,1.3,2.23,4.95,131.17,28.9836,34.6543,39.0648
2024-03-15,LEN,31.5039,31.3747,-0.41,0.594,59.4,1.3,2.23,4.95,131.17,28.9836,34.6543,39.0648
2024-03-15,BRL,91.4274,92.0826,0.717,0.893,89.3,1.42,2.33,4.87,87.31,84.1132,100.5702,113.37
2024-03-15,KNSL,514.4448,515.3221,0.171,0.972,97.2,1.47,3.1,0.28,100.95,473.2892,565.8893,637.9116
2024-03-15,ASX,10.1384,10.4385,2.96,0.814,81.4,1.48,2.26,4.92,71.19,9.3273,11.1522,12.5716
2024-03-15,AVATQ,148.6,148.66,0.04,0.805,80.5,2.13,4.37,3.69,90.58,136.712,163.46,184.264
2024-03-15,CRI,79.0941,78.6804,-0.523,0.781,78.1,3.02,2.68,4.66,75.08,72.7666,87.0035,98.0767
2024-03-15,CRIC,79.0941,78.6804,-0.523,0.781,78.1,3.02,2.68,4.66,75.08,72.7666,87.0035,98.0767
2024-03-15,APG,25.3667,25.4667,0.394,0.697,69.7,1.23,2.41,3.09,69.42,23.3373,27.9033,31.4547
2024-03-15,PLCM,62.67,62.71,0.064,0.907,90.7,2.1,3.16,0.62,47.08,57.6564,68.937,77.7108
2024-03-15,MLIN,51.3451,51.4431,0.191,0.774,77.4,4.99,2.07,3.59,41.12,47.2375,56.4796,63.668
2024-03-15,MMYT,63.96,64.34,0.594,0.95,95.0,1.4,3.71,5.98,51.15,58.8432,70.356,79.3104
2024-03-15,OLOXF,55.0538,54.9687,-0.155,0.657,65.7,2.21,2.41,6.74,53.32,50.6495,60.5591,68.2667
2024-03-15,IPGP,42.8589,42.9557,0.226,0.653,65.3,1.56,2.04,2.92,61.25,39.4302,47.1447,53.145
2024-03-15,FLSCQ,42.8589,42.9557,0.226,0.652,65.2,1.56,2.04,2.92,61.25,39.4302,47.1448,53.145
2024-03-15,CVLL,97.91,97.87,-0.041,0.87,87.0,2.59,1.88,1.37,34.37,90.0772,107.701,121.4084
2024-03-15,DDUP,384.9747,387.7251,0.714,0.621,62.1,1.31,2.97,1.65,42.87,354.1768,423.4722,477.3687
2024-03-15,DEA,384.9747,387.7251,0.714,0.621,62.1,1.31,2.97,1.65,42.87,354.1768,423.4722,477.3687
2024-03-15,GVA,53.7394,53.6703,-0.129,0.645,64.5,1.71,2.65,4.76,23.22,49.4402,59.1133,66.6368
2024-03-15,MTG,20.1049,20.1049,-0.0,0.663,66.3,3.49,1.91,5.44,47.79,18.4965,22.1154,24.9301
2024-03-15,MTGE,20.1049,20.1049,-0.0,0.663,66.3,3.49,1.91,5.44,47.79,18.4965,22.1154,24.9301
2024-03-15,FTRE1,39.3,39.23,-0.178,0.829,82.9,1.2,3.96,5.87,39.53,36.156,43.23,48.732
2024-03-15,PRIM,40.0442,40.0641,0.05,0.872,87.2,2.65,2.93,1.53,21.56,36.8407,44.0487,49.6548
2024-03-15,KNGRF,75.26,75.55,0.385,0.773,77.3,2.67,2.26,1.8,37.59,69.2392,82.786,93.3224
2024-03-15,CWPE,96.07,95.88,-0.198,0.608,60.8,1.36,2.17,3.92,31.46,88.3844,105.677,119.1268
2024-03-15,CWST,96.07,95.88,-0.198,0.608,60.8,1.36,2.17,3.92,31.46,88.3844,105.677,119.1268
2024-03-15,VNT,42.9578,43.2263,0.625,0.881,88.1,2.13,2.07,1.11,42.44,39.5212,47.2536,53.2676
2024-03-15,AGR,88.7042,88.7042,0.0,0.904,90.4,2.65,2.13,2.28,35.77,81.6079,97.5746,109.9932
2024-03-15,AGRI,88.7042,88.7042,0.0,0.904,90.4,2.65,2.13,2.28,35.77,81.6079,97.5746,109.9932
2024-03-15,GFIG,69.0395,69.618,0.838,0.884,88.4,4.34,2.37,1.89,30.37,63.5163,75.9434,85.6089
2024-03-15,ARQT,10.66,10.43,-2.158,0.998,99.8,2.72,10.32,3.11,59.95,9.8072,11.726,13.2184
2024-03-15,IBRX,5.13,5.17,0.78,0.869,86.9,1.85,11.07,6.22,24.86,4.7196,5.643,6.3612
2024-03-15,FCFS,115.8768,115.33,-0.472,0.597,59.7,2.43,2.01,1.63,22.8,106.6066,127.4644,143.6872
2024-03-15,BDCC,86.058,85.5296,-0.614,0.745,74.5,2.0,2.23,0.92,26.64,79.1733,94.6638,106.7119
2024-03-15,KRON1,67.35,66.93,-0.624,0.989,98.9,3.83,5.61,1.99,29.59,61.962,74.085,83.514
2024-03-15,PENG,22.16,22.71,2.482,0.842,84.2,6.35,3.51,0.98,23.29,20.3872,24.376,27.4784
2024-03-18,GOOGL,146.5725,147.0489,0.325,0.605,60.5,1.86,2.07,6.43,5466.27,134.8467,161.2298,181.7499
2024-03-18,GOOG,147.3747,147.8709,0.337,0.582,58.2,1.72,2.04,6.16,4089.48,135.5847,162.1121,182.7446
2024-03-18,ANET,72.33,71.0,-1.839,0.879,87.9,1.53,2.67,4.6,734.22,66.5436,79.563,89.6892
2024-03-18,DL1,43.52,43.21,-0.712,0.869,86.9,1.18,3.91,3.34,443.72,40.0384,47.872,53.9648
2024-03-18,DLAPQ,43.52,43.21,-0.712,0.869,86.9,1.18,3.91,3.34,443.72,40.0384,47.872,53.9648
2024-03-18,HAL,275.8376,275.317,-0.189,0.814,81.4,1.33,2.22,6.4,1695.4,253.7706,303.4214,342.0387
2024-03-18,HAS,275.8376,275.317,-0.189,0.814,81.4,1.33,2.22,6.4,1695.4,253.7706,303.4214,342.0387
2024-03-18,HBAN,275.8376,275.317,-0.189,0.814,81.4,1.33,2.22,6.4,1695.4,253.7706,303.4214,342.0387
2024-03-18,HBI,275.8376,275.317,-0.189,0.814,81.4,1.33,2.22,6.4,1695.4,253.7706,303.4214,342.0387
2024-03-18,HCP,275.8376,275.317,-0.189,0.814,81.4,1.33,2.22,6.4,1695.4,253.7706,303.4214,342.0387
2024-03-18,CMIIU,274.9134,274.3946,-0.189,0.811,81.1,1.33,2.22,6.4,1689.72,252.9203,302.4047,340.8926
2024-03-18,CMIKA,274.9134,274.3946,-0.189,0.811,81.1,1.33,2.22,6.4,1689.72,252.9203,302.4047,340.8926
2024-03-18,CMIN,274.9134,274.3946,-0.189,0.811,81.1,1.33,2.22,6.4,1689.72,252.9203,302.4047,340.8926
2024-03-18,CMIV,274.9134,274.3946,-0.189,0.811,81.1,1.33,2.22,6.4,1689.72,252.9203,302.4047,340.8926
2024-03-18,FUST,55.6674,54.8077,-1.544,0.594,59.4,1.11,4.12,3.23,103.73,51.214,61.2341,69.0276
2024-03-18,MOH,410.35,412.05,0.414,0.749,74.9,1.28,2.05,2.94,156.76,377.522,451.385,508.834
2024-03-18,NXT,59.16,58.51,-1.099,0.938,93.8,1.33,3.88,0.8,190.36,54.4272,65.076,73.3584
2024-03-18,CFG,44.1613,44.1613,-0.0,0.646,64.6,1.11,2.79,0.86,144.72,40.6284,48.5774,54.76
2024-03-18,BBWI,43.7954,43.7954,0.0,0.647,64.7,1.11,2.79,0.86,143.52,40.2917,48.1749,54.3063
2024-03-18,BBXIA,43.7954,43.7954,0.0,0.647,64.7,1.11,2.79,0.86,143.52,40.2917,48.1749,54.3063
2024-03-18,BBX1,43.7954,43.7954,-0.0,0.645,64.5,1.11,2.79,0.86,143.52,40.2917,48.1749,54.3063
2024-03-18,JBLU,6.94,6.84,-1.441,0.868,86.8,1.36,4.17,1.66,87.56,6.3848,7.634,8.6056
2024-03-18,KIM,39.0203,38.9149,-0.27,0.782,78.2,1.17,3.03,6.72,73.24,35.8987,42.9223,48.3852
2024-03-18,KMX,39.0203,38.9149,-0.27,0.782,78.2,1.17,3.03,6.72,73.24,35.8987,42.9223,48.3852
2024-03-18,KSS,39.0203,38.9149,-0.27,0.782,78.2,1.17,3.03,6.72,73.24,35.8987,42.9223,48.3852
2024-03-18,KSU,39.0203,38.9149,-0.27,0.782,78.2,1.17,3.03,6.72,73.24,35.8987,42.9223,48.3852
2024-03-18,DYN,26.28,26.08,-0.761,0.991,99.1,1.27,7.27,2.36,48.2,24.1776,28.908,32.5872
2024-03-18,DYN1,26.28,26.08,-0.761,0.991,99.1,1.27,7.27,2.36,48.2,24.1776,28.908,32.5872
2024-03-18,FCFS,116.0427,116.1892,0.126,0.6,60.0,1.12,1.99,1.76,22.1,106.7593,127.647,143.893
2024-03-18,PENG,22.78,23.44,2.897,0.887,88.7,1.25,3.43,3.29,24.67,20.9576,25.058,28.2472
2024-03-19,ANET,71.73,72.2575,0.735,0.857,85.7,1.98,2.82,3.23,764.76,65.9916,78.903,88.9452
2024-03-19,GBTC,51.8609,51.0569,-1.55,0.98,98.0,1.11,4.68,1.24,1340.34,47.712,57.047,64.3075
2024-03-19,HAL,270.9113,270.6317,-0.103,0.78,78.0,1.58,2.25,4.1,1780.97,249.2384,298.0024,335.93
2024-03-19,HAS,270.9113,270.6317,-0.103,0.78,78.0,1.58,2.25,4.1,1780.97,249.2384,298.0024,335.93
2024-03-19,HBAN,270.9113,270.6317,-0.103,0.78,78.0,1.58,2.25,4.1,1780.97,249.2384,298.0024,335.93
2024-03-19,HBI,270.9113,270.6317,-0.103,0.78,78.0,1.58,2.25,4.1,1780.97,249.2384,298.0024,335.93
2024-03-19,HCP,270.9113,270.6317,-0.103,0.78,78.0,1.58,2.25,4.1,1780.97,249.2384,298.0024,335.93
2024-03-19,CMIIU,270.0036,269.7249,-0.103,0.776,77.6,1.58,2.25,4.1,1775.0,248.4033,297.0039,334.8044
2024-03-19,CMIKA,270.0036,269.7249,-0.103,0.776,77.6,1.58,2.25,4.1,1775.0,248.4033,297.0039,334.8044
2024-03-19,CMIN,270.0036,269.7249,-0.103,0.776,77.6,1.58,2.25,4.1,1775.0,248.4033,297.0039,334.8044
2024-03-19,CMIV,270.0036,269.7249,-0.103,0.776,77.6,1.58,2.25,4.1,1775.0,248.4033,297.0039,334.8044
2024-03-19,MTDR,1302.65,1300.01,-0.203,0.598,59.8,1.24,2.16,2.42,185.67,1198.438,1432.915,1615.286
2024-03-19,UHS,1302.65,1300.01,-0.203,0.598,59.8,1.24,2.16,2.42,185.67,1198.438,1432.915,1615.286
2024-03-19,ULTA,1302.65,1300.01,-0.203,0.598,59.8,1.24,2.16,2.42,185.67,1198.438,1432.915,1615.286
2024-03-19,UNM,1302.65,1300.01,-0.203,0.598,59.8,1.24,2.16,2.42,185.67,1198.438,1432.915,1615.286
2024-03-19,UTX,1302.65,1300.01,-0.203,0.598,59.8,1.24,2.16,2.42,185.67,1198.438,1432.915,1615.286
2024-03-19,ALLY,35.829,35.8007,-0.079,0.668,66.8,1.12,2.31,2.33,135.74,32.9627,39.4119,44.428
2024-03-19,COOL,102.25,102.5,0.244,0.691,69.1,1.31,1.88,2.69,155.68,94.07,112.475,126.79
2024-03-19,HPQ,102.25,102.5,0.244,0.691,69.1,1.31,1.88,2.69,155.68,94.07,112.475,126.79
2024-03-19,MDH,265.68,267.5,0.685,0.817,81.7,1.23,7.04,5.32,198.6,244.4256,292.248,329.4432
2024-03-19,MDIA,265.68,267.5,0.685,0.817,81.7,1.23,7.04,5.32,198.6,244.4256,292.248,329.4432
2024-03-19,CRI,77.0071,77.0071,0.0,0.663,66.3,1.14,2.68,1.49,77.38,70.8466,84.7078,95.4888
2024-03-19,CRIC,77.0071,77.0071,0.0,0.663,66.3,1.14,2.68,1.49,77.38,70.8466,84.7078,95.4888
2024-03-19,HR,83.53,82.76,-0.922,0.917,91.7,1.44,2.24,1.85,43.6,76.8476,91.883,103.5772
2024-03-19,AGR,89.4171,89.1632,-0.284,0.887,88.7,1.19,2.15,2.21,37.78,82.2638,98.3588,110.8772
2024-03-19,AGRI,89.4171,89.1632,-0.284,0.887,88.7,1.19,2.15,2.21,37.78,82.2638,98.3588,110.8772
2024-03-20,MU,95.5275,112.519,17.787,0.699,69.9,1.77,3.28,1.17,2148.63,87.8853,105.0803,118.4541
2024-03-20,C,56.6499,56.8195,0.299,0.821,82.1,1.34,2.04,5.59,859.46,52.1179,62.3149,70.2459
2024-03-20,ANET,74.145,74.75,0.816,0.891,89.1,1.22,2.9,5.9,801.32,68.2134,81.5595,91.9398
2024-03-20,BAX,109.857,111.1737,1.199,0.85,85.0,1.39,2.04,1.87,270.67,101.0685,120.8427,136.2227
2024-03-20,BBT,109.857,111.1737,1.199,0.85,85.0,1.39,2.04,1.87,270.67,101.0685,120.8427,136.2227
2024-03-20,HAL,276.8113,277.6501,0.303,0.797,79.7,1.51,2.32,5.86,1920.12,254.6664,304.4925,343.2461
2024-03-20,HAS,276.8113,277.6501,0.303,0.797,79.7,1.51,2.32,5.86,1920.12,254.6664,304.4925,343.2461
2024-03-20,HBAN,276.8113,277.6501,0.303,0.797,79.7,1.51,2.32,5.86,1920.12,254.6664,304.4925,343.2461
2024-03-20,HBI,276.8113,277.6501,0.303,0.797,79.7,1.51,2.32,5.86,1920.12,254.6664,304.4925,343.2461
2024-03-20,HCP,276.8113,277.6501,0.303,0.797,79.7,1.51,2.32,5.86,1920.12,254.6664,304.4925,343.2461
2024-03-20,CMIIU,275.8839,276.7198,0.303,0.801,80.1,1.51,2.32,5.86,1913.68,253.8131,303.4722,342.096
2024-03-20,CMIKA,275.8839,276.7198,0.303,0.801,80.1,1.51,2.32,5.86,1913.68,253.8131,303.4722,342.096
2024-03-20,CMIN,275.8839,276.7198,0.303,0.801,80.1,1.51,2.32,5.86,1913.68,253.8131,303.4722,342.096
2024-03-20,CMIV,275.8839,276.7198,0.303,0.801,80.1,1.51,2.32,5.86,1913.68,253.8131,303.4722,342.096
2024-03-20,URI,696.8503,704.9651,1.164,0.871,87.1,1.95,2.41,4.23,382.34,641.1023,766.5353,864.0943
2024-03-20,IQV,252.72,254.13,0.558,0.605,60.5,1.3,1.98,0.04,241.06,232.5024,277.992,313.3728
2024-03-20,SPG,142.5111,143.2448,0.515,0.622,62.2,1.22,1.88,3.63,232.81,131.1102,156.7623,176.7138
2024-03-20,RMD,188.9567,190.0076,0.556,0.61,61.0,1.11,2.44,3.67,205.65,173.8402,207.8524,234.3063
2024-03-20,MNDY,232.38,235.0,1.127,0.861,86.1,1.36,3.42,5.32,172.4,213.7896,255.618,288.1512
2024-03-20,JBLU,7.17,7.2,0.418,0.879,87.9,1.2,4.47,4.9,89.88,6.5964,7.887,8.8908
2024-03-20,AU,20.1006,20.318,1.081,0.714,71.4,1.25,3.29,4.43,52.91,18.4926,22.1107,24.9248
2024-03-20,BFNBQ,38.9372,39.3638,1.096,0.789,78.9,1.12,3.37,6.44,33.93,35.8222,42.8309,48.2821
2024-03-20,BFNH,38.9372,39.3638,1.096,0.789,78.9,1.12,3.37,6.44,33.93,35.8222,42.8309,48.2821
2024-03-20,DIGE,3.99,3.94,-1.253,0.644,64.4,1.81,3.71,3.77,23.18,3.6708,4.389,4.9476
2024-03-20,DIGF,3.99,3.94,-1.253,0.644,64.4,1.81,3.71,3.77,23.18,3.6708,4.389,4.9476
2024-03-20,DIGI1,3.99,3.94,-1.253,0.644,64.4,1.81,3.71,3.77,23.18,3.6708,4.389,4.9476
2024-03-20,PRIM,40.5202,40.8475,0.808,0.878,87.8,1.29,3.01,2.12,23.06,37.2786,44.5723,50.2451
2024-03-20,BDCC,90.7431,91.7001,1.055,0.788,78.8,1.13,2.19,5.09,28.15,83.4837,99.8175,112.5215
2024-03-21,SMH,224.6125,223.9078,-0.314,0.916,91.6,1.13,2.46,3.05,2324.62,206.6435,247.0737,278.5195
2024-03-21,LRCX,96.5923,96.8066,0.222,0.74,74.0,1.2,2.5,4.69,1130.04,88.8649,106.2515,119.7745
2024-03-21,ABNB,168.18,167.0,-0.702,0.805,80.5,1.2,2.57,4.71,840.51,154.7256,184.998,208.5432
2024-03-21,KKR,100.6095,100.6293,0.02,0.87,87.0,1.36,2.36,4.31,352.68,92.5607,110.6704,124.7557
2024-03-21,BAX,111.7003,111.476,-0.201,0.879,87.9,1.43,2.06,3.44,282.13,102.7643,122.8704,138.5084
2024-03-21,BBT,111.7003,111.476,-0.201,0.879,87.9,1.43,2.06,3.44,282.13,102.7643,122.8704,138.5084
2024-03-21,WDC,47.9943,47.8964,-0.204,0.819,81.9,1.78,2.88,4.21,413.48,44.1547,52.7937,59.5129
2024-03-21,FIS,69.7235,69.6367,-0.125,0.82,82.0,1.23,2.25,5.01,333.68,64.1456,76.6959,86.4571
2024-03-21,FLUT,218.04,219.08,0.477,0.836,83.6,2.35,1.92,0.33,23.74,200.5968,239.844,270.3696
2024-03-21,NUE,190.4235,190.9665,0.285,0.61,61.0,1.15,2.22,4.13,263.2,175.1896,209.4658,236.1251
2024-03-21,COHR1,63.24,62.53,-1.123,0.952,95.2,1.2,4.1,3.03,129.52,58.1808,69.564,78.4176
2024-03-21,ARES,130.4874,130.0957,-0.3,0.797,79.7,1.36,2.0,2.95,150.6,120.0484,143.5361,161.8043
2024-03-21,CLS,47.05,46.48,-1.211,0.975,97.5,1.14,4.06,6.01,107.59,43.286,51.755,58.342
2024-03-21,NBIX,143.74,145.31,1.092,0.635,63.5,2.5,2.61,5.04,144.58,132.2408,158.114,178.2376
2024-03-21,NICE,256.4,259.96,1.388,0.902,90.2,1.56,2.24,5.58,93.38,235.888,282.04,317.936
2024-03-21,MKSI,125.6282,125.0074,-0.494,0.895,89.5,1.34,3.15,2.52,78.22,115.5779,138.191,155.779
2024-03-21,CPRI,351.99,354.07,0.591,0.586,58.6,1.15,2.23,4.78,64.61,323.8308,387.189,436.4676
2024-03-21,CPT,351.99,354.07,0.591,0.586,58.6,1.15,2.23,4.78,64.61,323.8308,387.189,436.4676
2024-03-21,CRL,351.99,354.07,0.591,0.586,58.6,1.15,2.23,4.78,64.61,323.8308,387.189,436.4676
2024-03-21,CSGP,351.99,354.07,0.591,0.586,58.6,1.15,2.23,4.78,64.61,323.8308,387.189,436.4676
2024-03-21,CTL,351.99,354.07,0.591,0.586,58.6,1.15,2.23,4.78,64.61,323.8308,387.189,436.4676
2024-03-21,ARMK,30.6413,30.8075,0.542,0.678,67.8,1.59,2.11,0.11,71.82,28.19,33.7054,37.9952
2024-03-21,CLGX,195.63,195.7,0.036,0.613,61.3,1.14,1.89,4.28,60.8,179.9796,215.193,242.5812
2024-03-21,PLCM,62.65,62.57,-0.128,0.778,77.8,1.6,3.06,0.03,46.85,57.638,68.915,77.686
2024-03-21,HR,82.2,82.84,0.779,0.874,87.4,1.27,2.43,0.15,46.49,75.624,90.42,101.928
2024-03-21,BFNBQ,37.318,37.0659,-0.676,0.696,69.6,1.24,3.69,1.77,33.5,34.3326,41.0498,46.2743
2024-03-21,BFNH,37.318,37.0659,-0.676,0.696,69.6,1.24,3.69,1.77,33.5,34.3326,41.0498,46.2743
2024-03-21,ARCC1,136.6382,137.5184,0.644,0.739,73.9,1.26,3.55,1.01,46.72,125.7072,150.302,169.4314
2024-03-21,ARCE,136.6382,137.5184,0.644,0.739,73.9,1.26,3.55,1.01,46.72,125.7072,150.302,169.4314
2024-03-21,ARCH,136.6382,137.5184,0.644,0.735,73.5,1.26,3.55,1.01,46.72,125.7071,150.302,169.4313
2024-03-21,ARCHQ,136.6382,137.5184,0.644,0.735,73.5,1.26,3.55,1.01,46.72,125.7071,150.302,169.4313
2024-03-21,ARCIU,136.6382,137.5184,0.644,0.735,73.5,1.26,3.55,1.01,46.72,125.7071,150.302,169.4313
2024-03-21,ARCK,136.6382,137.5184,0.644,0.735,73.5,1.26,3.55,1.01,46.72,125.7071,150.302,169.4313
2024-03-21,PRIM,41.0756,41.2541,0.435,0.875,87.5,1.97,2.97,3.28,23.89,37.7895,45.1831,50.9337
2024-03-21,TSS,16.0929,16.2142,0.754,0.672,67.2,1.17,3.08,5.21,32.89,14.8054,17.7022,19.9552
2024-03-21,BDCC,92.3879,92.7967,0.442,0.806,80.6,1.16,2.18,6.37,29.25,84.9969,101.6267,114.5611
2024-03-21,ACW,19.04,19.08,0.21,0.876,87.6,1.12,3.96,6.52,32.58,17.5168,20.944,23.6096
2024-03-21,ACXP,19.04,19.08,0.21,0.876,87.6,1.12,3.96,6.52,32.58,17.5168,20.944,23.6096
2024-03-22,FICO,1276.74,1276.74,0.0,0.616,61.6,1.13,2.89,0.44,231.7,1174.6008,1404.414,1583.1576
2024-03-22,FLUT,218.87,219.01,0.064,0.842,84.2,1.28,1.94,0.56,24.72,201.3604,240.757,271.3988
2024-03-22,COHR1,63.3,63.0,-0.474,0.95,95.0,1.14,4.09,2.76,131.87,58.236,69.63,78.492
2024-03-22,CPRI,350.46,350.06,-0.114,0.6,60.0,1.76,2.29,4.13,65.21,322.4232,385.506,434.5704
2024-03-22,CPT,350.46,350.06,-0.114,0.6,60.0,1.76,2.29,4.13,65.21,322.4232,385.506,434.5704
2024-03-22,CRL,350.46,350.06,-0.114,0.6,60.0,1.76,2.29,4.13,65.21,322.4232,385.506,434.5704
2024-03-22,CSGP,350.46,350.06,-0.114,0.6,60.0,1.76,2.29,4.13,65.21,322.4232,385.506,434.5704
2024-03-22,CTL,350.46,350.06,-0.114,0.6,60.0,1.76,2.29,4.13,65.21,322.4232,385.506,434.5704
2024-03-25,ARM,138.31,141.1,2.017,0.991,99.1,1.21,5.28,3.49,1475.69,127.2452,152.141,171.5044
2024-03-25,DIS,116.9939,117.2585,0.226,0.93,93.0,1.15,1.89,5.68,1235.89,107.6344,128.6933,145.0724
2024-03-25,UAL,44.89,45.03,0.312,0.581,58.1,1.78,2.53,1.41,338.13,41.2988,49.379,55.6636
2024-03-25,RMD,189.8701,190.0567,0.098,0.696,69.6,1.56,2.34,3.37,223.07,174.6805,208.8572,235.439
2024-03-25,VEEV,229.42,230.0,0.253,0.836,83.6,1.11,2.14,0.64,243.8,211.0664,252.362,284.4808
2024-03-25,BJ,74.93,74.9,-0.04,0.662,66.2,1.28,2.81,0.3,132.03,68.9356,82.423,92.9132
2024-03-25,BJCT,74.93,74.9,-0.04,0.662,66.2,1.28,2.81,0.3,132.03,68.9356,82.423,92.9132
2024-03-25,NICE,260.3,263.05,1.056,0.908,90.8,2.58,2.1,6.31,95.71,239.476,286.33,322.772
2024-03-25,CATA1,316.7228,317.7244,0.316,0.791,79.1,1.34,2.2,4.6,107.58,291.385,348.3951,392.7362
2024-03-26,C,58.0913,58.4399,0.6,0.844,84.4,1.12,2.06,6.24,928.29,53.444,63.9005,72.0333
2024-03-26,SPOT,262.81,267.0,1.594,0.955,95.5,1.3,2.55,0.95,394.52,241.7852,289.091,325.8844
2024-03-26,UAL,45.42,45.69,0.594,0.598,59.8,1.13,2.54,2.54,345.97,41.7864,49.962,56.3208
2024-03-26,NET,99.07,99.53,0.464,0.8,80.0,1.14,3.72,2.11,320.77,91.1444,108.977,122.8468
2024-03-26,FIS,69.7621,70.4375,0.968,0.825,82.5,1.47,1.92,3.84,305.76,64.1811,76.7383,86.505
2024-03-26,STX,91.0103,91.9135,0.992,0.639,63.9,2.15,3.03,4.58,311.13,83.7295,100.1113,112.8528
2024-03-26,JBLU,7.33,7.4,0.955,0.896,89.6,1.13,4.58,4.78,92.06,6.7436,8.063,9.0892
2024-03-26,MKSI,124.6527,126.2391,1.273,0.842,84.2,1.15,3.03,0.97,77.07,114.6805,137.118,154.5694
2024-03-26,CATA1,313.827,316.5839,0.878,0.764,76.4,1.22,2.29,3.38,110.15,288.7209,345.2097,389.1455
2024-03-26,GVA,56.0493,56.5538,0.9,0.654,65.4,1.37,2.16,5.78,20.95,51.5653,61.6542,69.5011
2024-03-27,MRVL,71.8529,71.5448,-0.429,0.812,81.2,1.21,3.92,1.02,1353.23,66.1046,79.0382,89.0976
2024-03-27,CMG,58.4692,58.9,0.737,0.893,89.3,1.13,1.89,5.31,730.5,53.7917,64.3161,72.5018
2024-03-27,ANET,72.1025,71.9475,-0.215,0.844,84.4,1.13,2.95,0.34,817.92,66.3343,79.3128,89.4071
2024-03-27,UAL,47.24,47.18,-0.127,0.708,70.8,1.39,2.65,6.35,371.13,43.4608,51.964,58.5776
2024-03-27,DL1,45.35,46.04,1.522,0.899,89.9,2.84,4.09,3.02,486.05,41.722,49.885,56.234
2024-03-27,DLAPQ,45.35,46.04,1.522,0.899,89.9,2.84,4.09,3.02,486.05,41.722,49.885,56.234
2024-03-27,FIS,70.8814,71.1612,0.395,0.85,85.0,1.59,1.91,4.98,323.29,65.2109,77.9695,87.8929
2024-03-27,CNQ,35.461,35.7618,0.848,0.752,75.2,1.28,1.94,3.99,203.48,32.6242,39.0072,43.9717
2024-03-27,AVTR,25.58,25.68,0.391,0.64,64.0,1.19,1.93,0.8,104.12,23.5336,28.138,31.7192
2024-03-27,TEVA,14.43,14.35,-0.554,0.946,94.6,1.43,2.36,5.97,123.63,13.2756,15.873,17.8932
2024-03-27,CARS2,37.09,37.23,0.377,0.975,97.5,1.2,4.12,4.36,142.36,34.1228,40.799,45.9916
2024-03-27,PQUEQ,15.8347,15.9732,0.875,0.89,89.0,1.13,2.2,5.0,197.02,14.5679,17.4182,19.635
2024-03-27,PRA,15.8347,15.9732,0.875,0.89,89.0,1.13,2.2,5.0,197.02,14.5679,17.4182,19.635
2024-03-27,MKSI,129.9833,129.5301,-0.349,0.896,89.6,1.13,3.16,4.77,82.96,119.5847,142.9817,161.1793
2024-03-27,BORD,91.32,91.56,0.263,0.79,79.0,1.15,2.61,3.78,53.47,84.0144,100.452,113.2368
2024-03-27,DYN,28.5,28.51,0.035,0.992,99.2,1.29,7.78,4.87,54.35,26.22,31.35,35.34
2024-03-27,DYN1,28.5,28.51,0.035,0.992,99.2,1.29,7.78,4.87,54.35,26.22,31.35,35.34
2024-03-27,BANC,14.4794,14.4126,-0.461,0.684,68.4,1.35,3.24,3.85,35.14,13.3211,15.9274,17.9545
2024-03-27,CVIIW,33.6267,33.5881,-0.115,0.759,75.9,1.14,3.23,1.51,30.95,30.9365,36.9893,41.6971
