day_idx,col_idx,exit_type_code,exit_price,shares,pnl,entry_day_idx,initial_risk,context_rvol,context_adr,context_volume,entry_score,stop_loss,tp1_target,tp2_target,exit_date,entry_date,symbol,exit_phase,monetary_risk,adjusted_risk_dollars,base_risk_dollars,context_vol,return_pct,entry_price,context_dollar_vol,signal_type,dist_sma20_pct,rs_percentile,stop_distance,stop_distance_pct,risk_per_share,r_multiple,outcome,is_big_win,is_big_loss,_trial,_trial_sharpe
106.0,34.0,1.0,45.553199768066406,165.0,686.1683464050293,84.0,1000.0,0.9058928489685059,2.4002766609191895,17978300.0,0.8474421501159668,38.067726135253906,45.553199768066406,52.20695114135742,2022-12-01,2022-10-31,CSCO,TP1,1000.0,1000.0,1000.0,17978300.0,10.046227440703905,41.39460372924805,744204604.2255402,ANY,7.858500957489014,5.063291139240507,6.0606060606060606,14.641053457709122,6.0606060606060606,0.6861683464050293,WIN,False,False,27,0.669
114.0,4.0,2.0,253.18710327148438,21.0,1108.7997436523438,12.0,1000.0,1.1712665557861328,2.270381212234497,1702600.0,0.5,184.14096069335938,220.69479370117188,253.18710327148438,2022-12-13,2022-07-20,ADP,TP2,1000.0,1000.0,1000.0,1702600.0,26.34899338057973,200.38711547851562,341179102.8137207,ANY,1.004683017730713,,47.61904761904762,23.76352766261215,47.61904761904762,1.1087997436523438,WIN,False,False,27,0.669
117.0,4.0,3.0,231.24493408203125,7.0,216.00473022460938,12.0,1000.0,1.1712665557861328,2.270381212234497,1702600.0,0.5,184.14096069335938,220.69479370117188,253.18710327148438,2022-12-16,2022-07-20,ADP,RUNNER,1000.0,1000.0,1000.0,1702600.0,15.39910314584274,200.38711547851562,341179102.8137207,ANY,1.004683017730713,,142.85714285714286,71.29058298783646,142.85714285714286,0.21600473022460936,WIN,False,False,27,0.669
117.0,39.0,3.0,162.24424743652344,10.0,328.502197265625,12.0,1000.0,0.958014965057373,2.0220422744750977,716600.0,0.5,119.09552764892578,142.26715087890625,162.86415100097656,2022-12-16,2022-07-20,GPC,RUNNER,1000.0,1000.0,1000.0,716600.0,25.38774030606487,129.39402770996094,92723760.25695801,ANY,4.43742036819458,,100.0,77.2833196166919,100.0,0.328502197265625,WIN,False,False,27,0.669
117.0,74.0,0.0,134.75244140625,85.0,-991.9978332519531,84.0,1000.0,2.465059518814087,2.075765371322632,13902800.0,0.8595569729804993,134.75244140625,161.01119995117188,184.35232543945312,2022-12-16,2022-10-31,TMUS,STOP,1000.0,1000.0,1000.0,13902800.0,-7.970443450370561,146.42300415039062,2035689742.1020508,ANY,9.216691017150879,88.60759493670885,11.764705882352942,8.034738769783365,11.764705882352942,-0.9919978332519531,LOSS,False,False,27,0.669
121.0,12.0,0.0,95.00341033935547,120.0,-1176.2493896484375,101.0,1000.0,0.9573835134506226,4.032496929168701,8497200.0,0.9345006942749023,96.4903564453125,115.19940948486328,131.82968139648438,2022-12-22,2022-11-23,AMAT,STOP,1000.0,1000.0,1000.0,8497200.0,-9.35263828190374,104.80548858642578,890553197.6165771,ANY,9.361950874328613,97.46835443037975,8.333333333333334,7.951237521746216,8.333333333333334,-1.1762493896484374,LOSS,False,True,27,0.669
123.0,77.0,0.0,286.8887939453125,39.0,-979.3370361328125,84.0,1000.0,2.1572799682617188,3.177551031112671,3260200.0,0.8480379581451416,286.8887939453125,343.3890075683594,393.61138916015625,2022-12-27,2022-10-31,VRTX,STOP,1000.0,1000.0,1000.0,3260200.0,-8.048463479066505,312.0,1017182400.0,ANY,4.171187400817871,92.40506329113924,25.641025641025642,8.218277449046681,25.641025641025642,-0.9793370361328125,LOSS,False,False,27,0.669
128.0,7.0,3.0,23.624187469482422,66.0,296.7895202636719,19.0,1000.0,1.7689399719238281,3.15751576423645,9046200.0,0.5,17.60393524169922,21.031679153442383,24.078561782836914,2023-01-04,2022-07-29,AES,RUNNER,1000.0,1000.0,1000.0,9046200.0,23.509815367660213,19.127376556396484,173030073.80447388,ANY,7.479133605957031,,15.151515151515152,79.21376518542087,15.151515151515152,0.2967895202636719,WIN,False,False,27,0.669
130.0,24.0,1.0,56.260536193847656,136.0,769.8606262207031,101.0,1000.0,0.8485598564147949,2.906888484954834,18920000.0,0.8171855807304382,46.579044342041016,55.625736236572266,63.667240142822266,2023-01-06,2022-11-23,AVGO,TP1,1000.0,1000.0,1000.0,18920000.0,11.187278038948216,50.599796295166016,957348145.904541,ANY,8.452381134033203,55.69620253164557,7.352941176470588,14.531562802305276,7.352941176470588,0.7698606262207032,WIN,False,False,27,0.669
135.0,19.0,1.0,4.818000316619873,1500.0,687.0002746582031,133.0,1000.0,1.4016202688217163,8.676036834716797,994800.0,0.8974891901016235,3.9936001300811768,4.818000316619873,5.550800323486328,2023-01-13,2023-01-11,API1,TP1,1000.0,1000.0,1000.0,994800.0,10.504591033952446,4.360000133514404,4337328.132820129,ANY,6.862748146057129,25.31645569620253,0.6666666666666666,15.290519409440842,0.6666666666666666,0.6870002746582031,WIN,False,False,27,0.669
135.0,49.0,1.0,7.337552547454834,1065.0,862.6387667655945,133.0,1000.0,1.5549442768096924,1.730066180229187,8883000.0,0.9686433672904968,6.0114569664001465,7.172696113586426,8.20490837097168,2023-01-13,2023-01-11,MUFG,TP1,1000.0,1000.0,1000.0,8883000.0,12.408757151209866,6.527563095092773,57984342.97370911,ANY,6.797630310058594,59.49367088607595,0.9389671361502347,14.384650480914113,0.9389671361502347,0.8626387667655945,WIN,False,False,27,0.669
137.0,42.0,1.0,411.5588684082031,18.0,667.9780883789062,101.0,1000.0,0.7899187207221985,3.43833327293396,1380300.0,0.9156399369239807,344.76104736328125,411.5588684082031,470.9347229003906,2023-01-18,2022-11-23,KLAC,TP1,1000.0,1000.0,1000.0,1380300.0,9.910534229007077,374.448974609375,516851919.6533203,ANY,10.168912887573242,3.79746835443038,55.55555555555556,14.836615753457755,55.55555555555556,0.6679780883789063,WIN,False,False,27,0.669
138.0,19.0,0.0,3.8299999237060547,1229.0,-651.3702578544617,133.0,1000.0,1.4016202688217163,8.676036834716797,994800.0,0.8974891901016235,3.9936001300811768,4.818000316619873,5.550800323486328,2023-01-19,2023-01-11,API1,STOP,1000.0,1000.0,1000.0,994800.0,-12.155967742623433,4.360000133514404,4337328.132820129,ANY,6.862748146057129,25.31645569620253,0.8136696501220505,18.662147367096228,0.8136696501220505,-0.6513702578544617,LOSS,False,False,27,0.669
140.0,10.0,0.0,24.18000030517578,461.0,-1115.6200351715088,133.0,1000.0,4.899713516235352,4.553091049194336,17100.0,0.9105063080787659,24.43280029296875,29.30900001525879,33.643402099609375,2023-01-23,2023-01-11,AIRT,STOP,1000.0,1000.0,1000.0,17100.0,-9.097744517251144,26.600000381469727,454860.0065231323,ANY,9.361512184143066,15.18987341772152,2.1691973969631237,8.154877315243366,2.1691973969631237,-1.1156200351715089,LOSS,False,True,27,0.669
140.0,51.0,1.0,36.00140380859375,209.0,684.5590324401855,133.0,1000.0,1.5029752254486084,3.9132449626922607,130723000.0,0.8657594919204712,30.105682373046875,36.00140380859375,41.242042541503906,2023-01-23,2023-01-11,NFLX,TP1,1000.0,1000.0,1000.0,130723000.0,10.008561678765112,32.72600173950195,4278041125.392914,ANY,8.488537788391113,45.56962025316456,4.784688995215311,14.620450836925636,4.784688995215311,0.6845590324401856,WIN,False,False,27,0.669
144.0,45.0,1.0,1221.27001953125,6.0,668.159912109375,141.0,1000.0,1.0509686470031738,4.323060035705566,582100.0,0.8906115293502808,1022.31005859375,1219.4100341796875,1394.6099853515625,2023-01-27,2023-01-24,MELI,TP1,1000.0,1000.0,1000.0,582100.0,10.033244310100004,1109.9100341796875,646078630.8959961,ANY,16.528432846069336,50.63291139240506,166.66666666666666,15.01623208495873,166.66666666666666,0.668159912109375,WIN,False,False,27,0.669
148.0,12.0,1.0,121.09623718261719,61.0,677.8491897583008,141.0,1000.0,1.3382669687271118,3.38358473777771,7669300.0,0.8360759615898132,101.09413146972656,121.09623718261719,138.87588500976562,2023-02-02,2023-01-24,AMAT,TP1,1000.0,1000.0,1000.0,7669300.0,10.103548068069953,109.98395538330078,843499949.0211487,ANY,8.312520027160645,8.860759493670885,16.39344262295082,14.905303747095358,16.39344262295082,0.6778491897583008,WIN,False,False,27,0.669
150.0,50.0,0.0,43.891422271728516,252.0,-1345.3993377685547,141.0,1000.0,0.7532471418380737,2.6844089031219482,4695400.0,0.8296836018562317,45.27417755126953,54.17546844482422,62.08772659301758,2023-02-06,2023-01-24,NEM,STOP,1000.0,1000.0,1000.0,4695400.0,-10.844714201696496,49.230308532714844,231155990.68450928,ANY,4.081162929534912,11.39240506329114,3.9682539682539684,8.06059130345884,3.9682539682539684,-1.3453993377685547,LOSS,False,True,27,0.669
172.0,51.0,0.0,29.777999877929688,172.0,-507.0563201904297,133.0,1000.0,1.5029752254486084,3.9132449626922607,130723000.0,0.8657594919204712,30.105682373046875,36.00140380859375,41.242042541503906,2023-03-09,2023-01-11,NFLX,STOP,1000.0,1000.0,1000.0,130723000.0,-9.008133303415054,32.72600173950195,4278041125.392914,ANY,8.488537788391113,45.56962025316456,5.813953488372093,17.765547819287544,5.813953488372093,-0.5070563201904297,LOSS,False,False,27,0.669
173.0,27.0,0.0,22.619314193725586,243.0,-449.9486904144287,12.0,1000.0,0.8607889413833618,2.475464105606079,214500.0,0.5,22.619314193725586,26.785507202148438,30.488788604736328,2023-03-10,2022-07-20,BBT,STOP,1000.0,1000.0,1000.0,214500.0,-7.566687565881631,24.47095489501953,5249019.824981689,ANY,8.395247459411621,,4.11522633744856,16.81677872850852,4.11522633744856,-0.4499486904144287,LOSS,False,False,27,0.669
175.0,49.0,0.0,5.9748640060424805,872.0,-481.95360565185547,133.0,1000.0,1.5549442768096924,1.730066180229187,8883000.0,0.9686433672904968,6.0114569664001465,7.172696113586426,8.20490837097168,2023-03-14,2023-01-11,MUFG,STOP,1000.0,1000.0,1000.0,8883000.0,-8.467158126220115,6.527563095092773,57984342.97370911,ANY,6.797630310058594,59.49367088607595,1.146788990825688,17.568409130932945,1.146788990825688,-0.48195360565185547,LOSS,False,False,27,0.669
188.0,28.0,1.0,2609.70849609375,2.0,492.08837890625,141.0,1000.0,1.2200053930282593,2.4208481311798096,340900.0,0.9118354320526123,2174.631103515625,2599.9560546875,2978.022705078125,2023-03-31,2023-01-24,BKNG,TP1,1000.0,1000.0,1000.0,340900.0,10.409438800673735,2363.664306640625,805773162.1337891,ANY,9.895059585571289,36.708860759493675,500.0,21.153596075181618,500.0,0.49208837890625,WIN,False,False,27,0.669
189.0,48.0,0.0,57.175289154052734,199.0,-997.056468963623,187.0,1000.0,2.923687219619751,3.4972434043884277,51939800.0,0.8946843147277832,57.175289154052734,68.44853973388672,78.46920776367188,2023-04-03,2023-03-30,MU,STOP,1000.0,1000.0,1000.0,51939800.0,-8.057061680125887,62.18562316894531,3229908830.2703857,ANY,9.269465446472168,8.860759493670885,5.025125628140704,8.080847906739617,5.025125628140704,-0.9970564689636231,LOSS,False,False,27,0.669
210.0,38.0,0.0,60.4900016784668,192.0,-1021.439208984375,187.0,1000.0,0.9932058453559875,2.688781499862671,4280300.0,0.9322152137756348,60.62519836425781,72.29100036621094,82.66059875488281,2023-05-03,2023-03-30,FTNT,STOP,1000.0,1000.0,1000.0,4280300.0,-8.083871869757036,65.80999755859375,281686532.5500488,ANY,6.403443813323975,55.69620253164557,5.208333333333333,7.91419773066563,5.208333333333333,-1.021439208984375,LOSS,False,True,27,0.669
220.0,53.0,1.0,30.152938842773438,254.0,709.3399391174316,187.0,1000.0,0.7869744300842285,3.6835272312164307,393694016.0,0.9915136098861694,25.20333480834961,30.056421279907227,34.370277404785156,2023-05-17,2023-03-30,NVDA,TP1,1000.0,1000.0,1000.0,393694016.0,10.207054793990542,27.360261917114258,10771571392.960571,ANY,8.73304557800293,39.24050632911392,3.937007874015748,14.389510911637474,3.937007874015748,0.7093399391174317,WIN,False,False,27,0.669
221.0,24.0,2.0,65.28137969970703,87.0,1277.2977561950684,101.0,1000.0,0.8485598564147949,2.906888484954834,18920000.0,0.8171855807304382,46.579044342041016,55.625736236572266,63.667240142822266,2023-05-18,2022-11-23,AVGO,TP2,1000.0,1000.0,1000.0,18920000.0,29.015103774130413,50.599796295166016,957348145.904541,ANY,8.452381134033203,55.69620253164557,11.494252873563218,22.716006219695604,11.494252873563218,1.2772977561950685,WIN,False,False,27,0.669
226.0,13.0,1.0,120.3499984741211,66.0,819.7198791503906,221.0,1000.0,1.1049292087554932,4.430830001831055,75240896.0,0.9632089138031006,99.62999725341797,118.30500030517578,134.90499877929688,2023-05-25,2023-05-18,AMD,TP1,1000.0,1000.0,1000.0,75240896.0,11.507456808882925,107.93000030517578,8120749928.241699,ANY,16.664684295654297,46.835443037974684,15.151515151515152,14.038279541067103,15.151515151515152,0.8197198791503906,WIN,False,False,27,0.669
226.0,53.0,2.0,37.948463439941406,162.0,1715.288646697998,187.0,1000.0,0.7869744300842285,3.6835272312164307,393694016.0,0.9915136098861694,25.20333480834961,30.056421279907227,34.370277404785156,2023-05-25,2023-03-30,NVDA,TP2,1000.0,1000.0,1000.0,393694016.0,38.699196502223785,27.360261917114258,10771571392.960571,ANY,8.73304557800293,39.24050632911392,6.172839506172839,22.56133192318468,6.172839506172839,1.715288646697998,WIN,False,False,27,0.669
229.0,56.0,0.0,44.196495056152344,113.0,-536.8357810974121,84.0,1000.0,1.124401330947876,4.297560214996338,1980200.0,0.8974881768226624,44.93977355957031,53.95660400390625,61.9715690612793,2023-05-31,2022-10-31,OLOXF,STOP,1000.0,1000.0,1000.0,1980200.0,-9.705874628221506,48.9472541809082,96925352.72903442,ANY,9.056092262268066,25.31645569620253,8.849557522123893,18.07978337133291,8.849557522123893,-0.5368357810974121,LOSS,False,False,27,0.669
230.0,46.0,1.0,270.71893310546875,28.0,716.2759399414062,221.0,1000.0,0.8414329290390015,2.292980670928955,21193100.0,0.9592753648757935,225.87301635742188,269.21844482421875,307.7477111816406,2023-06-01,2023-05-18,META,TP1,1000.0,1000.0,1000.0,21193100.0,10.435477217694912,245.1376495361328,5195226720.384216,ANY,6.318379878997803,69.62025316455697,35.714285714285715,14.569074061804407,35.714285714285715,0.7162759399414063,WIN,False,False,27,0.669
238.0,12.0,2.0,138.87588500976562,39.0,1126.785255432129,141.0,1000.0,1.3382669687271118,3.38358473777771,7669300.0,0.8360759615898132,101.09413146972656,121.09623718261719,138.87588500976562,2023-06-13,2023-01-24,AMAT,TP2,1000.0,1000.0,1000.0,7669300.0,26.269222202251875,109.98395538330078,843499949.0211487,ANY,8.312520027160645,8.860759493670885,25.641025641025642,23.31342380955941,25.641025641025642,1.126785255432129,WIN,False,False,27,0.669
238.0,42.0,2.0,470.9347229003906,11.0,1061.3432312011719,101.0,1000.0,0.7899187207221985,3.43833327293396,1380300.0,0.9156399369239807,344.76104736328125,411.5588684082031,470.9347229003906,2023-06-13,2022-11-23,KLAC,TP2,1000.0,1000.0,1000.0,1380300.0,25.767395515415554,374.448974609375,516851919.6533203,ANY,10.168912887573242,3.79746835443038,90.9090909090909,24.278098505658143,90.9090909090909,1.061343231201172,WIN,False,False,27,0.669
238.0,61.0,2.0,71.57685089111328,78.0,1218.0632629394531,84.0,1000.0,1.0284380912780762,2.8488364219665527,3140850.0,0.8932278752326965,51.50830841064453,61.52608871459961,70.4307861328125,2023-06-13,2022-10-31,PCAR,TP2,1000.0,1000.0,1000.0,3140850.0,27.90566983077421,55.960655212402344,175764023.9238739,ANY,6.755012512207031,17.72151898734177,12.820512820512821,22.909869035399467,12.820512820512821,1.2180632629394532,WIN,False,False,27,0.669
239.0,10.0,0.0,25.1560001373291,449.0,-998.5755615234375,221.0,1000.0,1.808510661125183,3.281373977661133,5100.0,0.9548101425170898,25.1560001373291,30.15999984741211,34.60799789428711,2023-06-14,2023-05-18,AIRT,STOP,1000.0,1000.0,1000.0,5100.0,-8.122713994178337,27.3799991607666,139637.99571990967,ANY,7.45471715927124,55.69620253164557,2.2271714922048997,8.134300805225234,2.2271714922048997,-0.9985755615234375,LOSS,False,False,27,0.669
242.0,14.0,1.0,2.950000047683716,2664.0,745.9199237823486,239.0,1000.0,0.9782083630561829,6.80943489074707,931900.0,0.8890020251274109,2.4636001586914062,2.927999973297119,3.3408000469207764,2023-06-20,2023-06-14,AMRX,TP1,1000.0,1000.0,1000.0,931900.0,10.486890014565857,2.6700000762939453,2488173.0710983276,ANY,11.389240264892578,39.24050632911392,0.37537537537537535,14.059002421318642,0.37537537537537535,0.7459199237823486,WIN,False,False,27,0.669
252.0,14.0,0.0,2.4636001586914062,2180.0,-449.95182037353516,239.0,1000.0,0.9782083630561829,6.80943489074707,931900.0,0.8890020251274109,2.4636001586914062,2.927999973297119,3.3408000469207764,2023-07-05,2023-06-14,AMRX,STOP,1000.0,1000.0,1000.0,931900.0,-7.730333771713949,2.6700000762939453,2488173.0710983276,ANY,11.389240264892578,39.24050632911392,0.45871559633027525,17.180358922198565,0.45871559633027525,-0.44995182037353515,LOSS,False,False,27,0.669
258.0,46.0,2.0,311.2359313964844,17.0,1123.6707916259766,221.0,1000.0,0.8414329290390015,2.292980670928955,21193100.0,0.9592753648757935,225.87301635742188,269.21844482421875,307.7477111816406,2023-07-13,2023-05-18,META,TP2,1000.0,1000.0,1000.0,21193100.0,26.96374138588157,245.1376495361328,5195226720.384216,ANY,6.318379878997803,69.62025316455697,58.8235294117647,23.996121984148434,58.8235294117647,1.1236707916259765,WIN,False,False,27,0.669
261.0,3.0,1.0,532.22998046875,14.0,737.7997436523438,239.0,1000.0,1.5746885538101196,3.201993227005005,7412500.0,0.9357594847679138,441.2107849121094,527.4290161132812,604.0673828125,2023-07-18,2023-06-14,ADBE,TP1,1000.0,1000.0,1000.0,7412500.0,10.989923847018428,479.5299987792969,3554516115.951538,ANY,15.359262466430664,27.848101265822784,71.42857142857143,14.895537632765777,71.42857142857143,0.7377997436523438,WIN,False,False,27,0.669
262.0,51.0,1.0,48.44329833984375,157.0,684.0960693359375,239.0,1000.0,0.9826841354370117,3.373112440109253,78205000.0,0.946835458278656,40.60015869140625,48.44329833984375,55.41497802734375,2023-07-19,2023-06-14,NFLX,TP1,1000.0,1000.0,1000.0,78205000.0,9.883636413980245,44.08599853515625,3447745515.4418945,ANY,12.712998390197754,1.2658227848101267,6.369426751592357,14.447731622803273,6.369426751592357,0.6840960693359375,WIN,False,False,27,0.669
264.0,12.0,3.0,133.42506408691406,12.0,281.2933044433594,141.0,1000.0,1.3382669687271118,3.38358473777771,7669300.0,0.8360759615898132,101.09413146972656,121.09623718261719,138.87588500976562,2023-07-21,2023-01-24,AMAT,RUNNER,1000.0,1000.0,1000.0,7669300.0,21.313207569158237,109.98395538330078,843499949.0211487,ANY,8.312520027160645,8.860759493670885,83.33333333333333,75.76862738106807,83.33333333333333,0.28129330444335937,WIN,False,False,27,0.669
265.0,42.0,3.0,450.5755920410156,4.0,304.5064697265625,101.0,1000.0,0.7899187207221985,3.43833327293396,1380300.0,0.9156399369239807,344.76104736328125,411.5588684082031,470.9347229003906,2023-07-24,2022-11-23,KLAC,RUNNER,1000.0,1000.0,1000.0,1380300.0,20.33030468598716,374.448974609375,516851919.6533203,ANY,10.168912887573242,3.79746835443038,250.0,66.76477089055989,250.0,0.3045064697265625,WIN,False,False,27,0.669
267.0,26.0,1.0,232.8000030517578,33.0,817.4101409912109,133.0,1000.0,1.1470543146133423,2.9359359741210938,8183200.0,0.9694038033485413,191.4947967529297,228.69900512695312,261.7694091796875,2023-07-26,2023-01-11,BA,TP1,1000.0,1000.0,1000.0,8183200.0,11.906938623183825,208.02999877929688,1702351086.0107422,ANY,6.995629787445068,70.88607594936708,30.303030303030305,14.566663693143308,30.303030303030305,0.8174101409912109,WIN,False,False,27,0.669
270.0,2.0,1.0,6.730000019073486,1465.0,2886.049692630768,263.0,1000.0,1.409192681312561,10.916413307189941,9167700.0,0.9602747559547424,4.384800434112549,5.229000091552734,5.979400157928467,2023-07-31,2023-07-20,ACHR,TP1,1000.0,1000.0,1000.0,9167700.0,41.38654822406217,4.760000228881836,43638254.09832001,ANY,8.317219734191895,24.68354430379747,0.6825938566552902,14.340206383049633,0.6825938566552902,2.8860496926307677,WIN,True,False,27,0.669
270.0,36.0,0.0,11.076870918273926,1043.0,-999.2429304122925,239.0,1000.0,0.9489468336105347,2.9072680473327637,61781100.0,0.8747107982635498,11.076870918273926,13.232477188110352,15.148571014404297,2023-07-31,2023-06-14,F,STOP,1000.0,1000.0,1000.0,61781100.0,-7.9605604838089805,12.034917831420898,743530462.0347977,ANY,13.33705997467041,63.29113924050633,0.9587727708533078,7.9665917481391775,0.9587727708533078,-0.9992429304122925,LOSS,False,False,27,0.669
270.0,72.0,1.0,11.449999809265137,697.0,1310.3600797653198,263.0,1000.0,1.1890981197357178,5.884431838989258,50051500.0,0.9676582217216492,8.781999588012695,10.554999351501465,12.130999565124512,2023-07-31,2023-07-20,SOFI,TP1,1000.0,1000.0,1000.0,50051500.0,19.644724915275454,9.569999694824219,478992839.7254944,ANY,8.583419799804688,53.16455696202531,1.4347202295552368,14.991852406549002,1.4347202295552368,1.3103600797653199,WIN,False,False,27,0.669
271.0,2.0,2.0,6.550000190734863,933.0,1670.0699644088745,263.0,1000.0,1.409192681312561,10.916413307189941,9167700.0,0.9602747559547424,4.384800434112549,5.229000091552734,5.979400157928467,2023-08-01,2023-07-20,ACHR,TP2,1000.0,1000.0,1000.0,9167700.0,37.60503940718325,4.760000228881836,43638254.09832001,ANY,8.317219734191895,24.68354430379747,1.0718113612004287,22.51704432065135,1.0718113612004287,1.6700699644088746,WIN,False,False,27,0.669
274.0,15.0,1.0,143.49600219726562,50.0,676.7997741699219,263.0,1000.0,1.0341063737869263,2.092034101486206,54531000.0,0.8276326060295105,119.13121032714844,143.49600219726562,165.1536102294922,2023-08-04,2023-07-20,AMZN,TP1,1000.0,1000.0,1000.0,54531000.0,10.415508451919846,129.9600067138672,7086849126.113892,ANY,-0.3920342028141022,24.68354430379747,20.0,15.389349774376344,20.0,0.6767997741699219,WIN,False,False,27,0.669
274.0,28.0,2.0,3013.845458984375,2.0,1300.3623046875,141.0,1000.0,1.2200053930282593,2.4208481311798096,340900.0,0.9118354320526123,2174.631103515625,2599.9560546875,2978.022705078125,2023-08-04,2023-01-24,BKNG,TP2,1000.0,1000.0,1000.0,340900.0,27.50733894475162,2363.664306640625,805773162.1337891,ANY,9.895059585571289,36.708860759493675,500.0,21.153596075181618,500.0,1.3003623046875,WIN,False,False,27,0.669
277.0,24.0,3.0,82.36126708984375,25.0,794.0367698669434,101.0,1000.0,0.8485598564147949,2.906888484954834,18920000.0,0.8171855807304382,46.579044342041016,55.625736236572266,63.667240142822266,2023-08-09,2022-11-23,AVGO,RUNNER,1000.0,1000.0,1000.0,18920000.0,62.769957826316436,50.599796295166016,957348145.904541,ANY,8.452381134033203,55.69620253164557,40.0,79.0517016445407,40.0,0.7940367698669434,WIN,False,False,27,0.669
277.0,53.0,3.0,42.52306365966797,47.0,712.6516819000244,187.0,1000.0,0.7869744300842285,3.6835272312164307,393694016.0,0.9915136098861694,25.20333480834961,30.056421279907227,34.370277404785156,2023-08-09,2023-03-30,NVDA,RUNNER,1000.0,1000.0,1000.0,393694016.0,55.41906648586996,27.360261917114258,10771571392.960571,ANY,8.73304557800293,39.24050632911392,21.27659574468085,77.76459088416847,21.27659574468085,0.7126516819000244,WIN,False,False,27,0.669
278.0,72.0,0.0,8.720000267028809,572.0,-486.1996726989746,263.0,1000.0,1.1890981197357178,5.884431838989258,50051500.0,0.9676582217216492,8.781999588012695,10.554999351501465,12.130999565124512,2023-08-10,2023-07-20,SOFI,STOP,1000.0,1000.0,1000.0,50051500.0,-8.881916979110446,9.569999694824219,478992839.7254944,ANY,8.583419799804688,53.16455696202531,1.7482517482517483,18.268043928959184,1.7482517482517483,-0.4861996726989746,LOSS,False,False,27,0.669
279.0,75.0,0.0,239.5991973876953,42.0,-978.6334533691406,263.0,1000.0,1.0482512712478638,3.6734557151794434,142355392.0,0.8748259544372559,239.5991973876953,292.0260009765625,338.6275939941406,2023-08-11,2023-07-20,TSLA,STOP,1000.0,1000.0,1000.0,142355392.0,-8.862988607737906,262.8999938964844,37425231687.93164,ANY,-2.806020736694336,24.68354430379747,23.80952380952381,9.056494622399534,23.80952380952381,-0.9786334533691406,LOSS,False,False,27,0.669
280.0,20.0,0.0,103.92667388916016,107.0,-1086.5399703979492,272.0,1000.0,1.386084794998169,4.419497966766357,663200.0,0.925368070602417,104.82064056396484,125.65701293945312,144.17823791503906,2023-08-14,2023-08-02,ARCC1,STOP,1000.0,1000.0,1000.0,663200.0,-8.901181299253961,114.08125305175781,75658687.02392578,ANY,8.36963176727295,48.10126582278481,9.345794392523365,8.192226279530123,9.345794392523365,-1.0865399703979493,LOSS,False,True,27,0.669
282.0,46.0,3.0,292.2485656738281,6.0,282.6654968261719,221.0,1000.0,0.8414329290390015,2.292980670928955,21193100.0,0.9592753648757935,225.87301635742188,269.21844482421875,307.7477111816406,2023-08-16,2023-05-18,META,RUNNER,1000.0,1000.0,1000.0,21193100.0,19.218147937227105,245.1376495361328,5195226720.384216,ANY,6.318379878997803,69.62025316455697,166.66666666666666,67.98901228842055,166.66666666666666,0.28266549682617187,WIN,False,False,27,0.669
283.0,51.0,0.0,40.29999923706055,129.0,-488.3939094543457,239.0,1000.0,0.9826841354370117,3.373112440109253,78205000.0,0.946835458278656,40.60015869140625,48.44329833984375,55.41497802734375,2023-08-17,2023-06-14,NFLX,STOP,1000.0,1000.0,1000.0,78205000.0,-8.5877589799323,44.08599853515625,3447745515.4418945,ANY,12.712998390197754,1.2658227848101267,7.751937984496124,17.583673370388478,7.751937984496124,-0.4883939094543457,LOSS,False,False,27,0.669
283.0,61.0,3.0,75.66239929199219,23.0,453.1401138305664,84.0,1000.0,1.0284380912780762,2.8488364219665527,3140850.0,0.8932278752326965,51.50830841064453,61.52608871459961,70.4307861328125,2023-08-17,2022-10-31,PCAR,RUNNER,1000.0,1000.0,1000.0,3140850.0,35.20642137732409,55.960655212402344,175764023.9238739,ANY,6.755012512207031,17.72151898734177,43.47826086956522,77.69433846787645,43.47826086956522,0.4531401138305664,WIN,False,False,27,0.669
284.0,14.0,0.0,3.595600128173828,3180.0,-999.7918653488159,281.0,1000.0,0.9854266047477722,7.083781719207764,1215100.0,0.9449006915092468,3.595600128173828,4.302999973297119,4.93179988861084,2023-08-18,2023-08-15,AMRX,STOP,1000.0,1000.0,1000.0,1215100.0,-8.040919456656875,3.9100000858306885,4751041.10429287,ANY,8.475518226623535,26.582278481012654,0.31446540880503143,8.042593399028597,0.31446540880503143,-0.9997918653488159,LOSS,False,False,27,0.669
284.0,59.0,0.0,49.7643928527832,228.0,-996.9720611572266,272.0,1000.0,1.7208720445632935,2.4400131702423096,288900.0,0.8468443155288696,49.7643928527832,59.60293197631836,68.34829711914062,2023-08-18,2023-08-02,PATK,STOP,1000.0,1000.0,1000.0,288900.0,-8.077060481083675,54.13707733154297,15640201.641082764,ANY,2.0590507984161377,48.10126582278481,4.385964912280702,8.10159160499272,4.385964912280702,-0.9969720611572266,LOSS,False,False,27,0.669
287.0,34.0,2.0,52.20695114135742,105.0,1135.2964782714844,84.0,1000.0,0.9058928489685059,2.4002766609191895,17978300.0,0.8474421501159668,38.067726135253906,45.553199768066406,52.20695114135742,2023-08-23,2022-10-31,CSCO,TP2,1000.0,1000.0,1000.0,17978300.0,26.12018581656268,41.39460372924805,744204604.2255402,ANY,7.858500957489014,5.063291139240507,9.523809523809524,23.00736971925719,9.523809523809524,1.1352964782714843,WIN,False,False,27,0.669
