day_idx,col_idx,exit_type_code,exit_price,shares,pnl,entry_day_idx,initial_risk,context_rvol,context_adr,context_volume,entry_score,stop_loss,tp1_target,tp2_target,exit_date,entry_date,symbol,exit_phase,monetary_risk,adjusted_risk_dollars,base_risk_dollars,context_vol,return_pct,entry_price,context_dollar_vol,signal_type,dist_sma20_pct,pattern_confidence,pattern_type,pattern_bonus,stop_distance,stop_distance_pct,risk_per_share,r_multiple,outcome,is_big_win,is_big_loss
290.0,29.0,0.0,152.1064910888672,73.0,-1009.1678595886224,274.0,1000.0,1.8114149570465088,2.1556496620178223,141972000.0,0.9857833385467529,152.1064910888672,182.5264892578125,206.18649291992188,2021-02-26,2021-02-03,AMZN,STOP,1000.0,1000.0,1000.0,141972000.0,-8.331319375808421,165.93070834350584,23557514524.94421,BREAKOUT,2.823801040649414,0.8,CUP_AND_HANDLE,0.3,13.698630136986301,8.255632892633544,13.698630136986301,-1.0091678595886224,LOSS,False,True
290.0,124.0,3.0,1.7899999618530273,2402.0,111.50072564697238,264.0,1000.0,1.1419899463653564,4.978946685791016,3251000.0,0.39764994382858276,1.5983999967575073,1.9170000553131104,2.164799928665161,2021-02-26,2021-01-20,GETI,RUNNER,1000.0,1000.0,1000.0,3251000.0,2.6623356622987817,1.7435800094604494,5668378.610755921,BREAKOUT,5.871615886688232,0.0,NONE,0.0,0.4163197335553705,23.877294491590355,0.4163197335553705,0.11150072564697239,WIN,False,False
293.0,176.0,0.0,57.293331146240234,193.0,-1109.9923734970093,274.0,1000.0,2.205397844314575,2.924954652786255,15039600.0,0.6711165904998779,57.765201568603516,69.38600158691406,78.42440032958984,2021-03-03,2021-02-03,PANW,STOP,1000.0,1000.0,1000.0,15039600.0,-9.122521215335652,63.04458696746826,948165370.1559356,BREAKOUT,4.17048978805542,0.0,NONE,0.0,5.181347150259067,8.218544048726502,5.181347150259067,-1.1099923734970094,LOSS,False,True
293.0,183.0,0.0,30.55134391784668,250.0,-731.7287473678588,150.0,1000.0,0.8179292678833008,2.1406514644622803,1201350.0,0.7578379511833191,30.73032569885254,36.77569580078125,41.4776496887207,2021-03-03,2020-08-06,ROL,STOP,1000.0,1000.0,1000.0,1201350.0,-8.742733597868293,33.478258907318114,40219106.33830661,BREAKOUT,8.844789505004883,0.0,NONE,0.0,4.0,11.94805264835809,4.0,-0.7317287473678588,LOSS,False,False
296.0,48.0,1.0,12.269486427307129,372.0,503.1264459457397,294.0,1000.0,1.9307729005813599,3.4152112007141113,101800.0,0.5567593574523926,10.006207466125488,12.000268936157227,13.5512056350708,2021-03-08,2021-03-04,BCC,TP1,1000.0,1000.0,1000.0,101800.0,12.38885173556688,10.91699598121643,1111350.1908878325,BREAKOUT,6.216065406799316,0.0,NONE,0.0,2.6881720430107525,24.623733924936573,2.6881720430107525,0.5031264459457397,WIN,False,False
297.0,51.0,1.0,79.88148498535156,58.0,399.97553851318366,291.0,1000.0,1.7348167896270752,5.312564849853516,2149271.0,0.586235761642456,67.18087768554688,79.88148498535156,89.7597427368164,2021-03-09,2021-03-01,BFNBQ,TP1,1000.0,1000.0,1000.0,2149271.0,9.448648942417526,72.98535501098632,156865306.9498176,BREAKOUT,16.73821449279785,0.0,NONE,0.0,17.24137931034483,23.623066994398428,17.24137931034483,0.3999755385131837,WIN,False,False
297.0,121.0,1.0,40.02850341796875,113.0,401.97519519042936,294.0,1000.0,1.1659469604492188,2.9416866302490234,56700.0,0.7589284777641296,33.48125457763672,40.02850341796875,45.120811462402344,2021-03-09,2021-03-04,GABC,TP1,1000.0,1000.0,1000.0,56700.0,9.753730433115399,36.47120080566407,2067917.0856811528,BREAKOUT,10.004847526550293,0.0,NONE,0.0,8.849557522123893,24.264508232889153,8.849557522123893,0.40197519519042935,WIN,False,False
300.0,118.0,1.0,38.385711669921875,119.0,501.7964821166989,294.0,1000.0,1.6437337398529053,2.947672128677368,66300.0,0.6035000085830688,31.331573486328125,37.54290008544922,42.37393569946289,2021-03-12,2021-03-04,FMBH,TP1,1000.0,1000.0,1000.0,66300.0,12.34096766903754,34.16893450927735,2265400.3579650884,BREAKOUT,7.5053486824035645,0.7,CUP_AND_HANDLE,0.3,8.403361344537815,24.59357151524928,8.403361344537815,0.5017964821166989,WIN,False,False
315.0,170.0,1.0,239.54298400878906,19.0,459.5067263488771,246.0,1000.0,1.2506498098373413,1.7132229804992676,37181900.0,0.9291907548904419,197.79261779785156,236.23773193359375,266.13946533203125,2021-04-05,2020-12-22,MSFT,TP1,1000.0,1000.0,1000.0,37181900.0,11.2299136503962,215.3584194641113,8007435216.67264,BREAKOUT,3.790287733078003,0.7,CUP_AND_HANDLE,0.3,52.63157894736842,24.439062600076,52.63157894736842,0.4595067263488771,WIN,False,False
327.0,86.0,3.0,11.901567459106445,451.0,1052.08097687149,246.0,1000.0,2.0762388706207275,1.7984442710876465,4680222.0,0.5347722172737122,8.790082931518555,10.488625526428223,11.809713363647461,2021-04-21,2020-12-22,CNJ,RUNNER,1000.0,1000.0,1000.0,4680222.0,24.378974654471307,9.568793674468996,44784078.668710634,BREAKOUT,8.748519897460938,0.0,NONE,0.0,2.2172949002217295,23.172146622178836,2.2172949002217295,1.05208097687149,WIN,False,False
