symbol,entry_date,exit_date,entry_price,exit_price,shares,initial_shares,pnl,return_pct,reason,signal_type,tp1_executed,tp2_executed,final_shares_pct,R_inicial,adr_valor,entry_stage,initial_stop_loss,context_adr,context_vol,context_trend,context_price,context_sma20,context_rvol,is_profitable,signal_reason,returns_pct,position_value,monetary_risk,sector,market_health_score,market_health_status,market_health_reasons,sector_momentum_20d,sector_ranking,sector_momentum_class
SHOP,2021-02-10,2021-02-12,146.12599401855468,145.5489959716797,47.0,47.0,-27.11890820312456,-0.3948633853616249,MOMENTUM_FAIL (3-Day Rule) | Blue Sky Breakout: Base (145.35) and AVWAP (143.30) converge within 1.4%. Trend: Uptrend. RVOL: 2.01x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,False,False,100.0,7.076049325830297,5.472646331787109,FULL,139.04994469272438,4.311748379090519,11145850,Uptrend,0,0,2.006827029771868,False,MOMENTUM_FAIL (3-Day Rule) | Blue Sky Breakout: Base (145.35) and AVWAP (143.30) converge within 1.4%. Trend: Uptrend. RVOL: 2.01x. Clear path above with SMA20 support and volume confirmation.,-0.3948633853616249,6867.9217188720695,500.0,Other,0,RED,,,,
GM,2021-01-12,2021-02-16,44.67172977235981,51.57992172241211,17.0,53.0,179.5753213352858,15.464348448684149,"FASE_3_MA20_BREACH | VWAP Reclaim: Weak open, price reclaimed VWAP at 43.43. Institutions defending position. RVOL: 1.84x",VWAP_RECLAIM,True,True,32.075471698113205,3.54093413635448,1.2841912729849796,FULL,41.13079563600533,2.894691195774118,14452705,Weak,0,0,1.8380772751306207,True,"FASE_3_MA20_BREACH | VWAP Reclaim: Weak open, price reclaimed VWAP at 43.43. Institutions defending position. RVOL: 1.84x",15.464348448684149,759.4194061301168,500.0,Other,0,RED,,,,
HPE,2021-02-11,2021-02-16,12.30888049455109,12.335665702819824,600.0,600.0,16.071124961240457,0.2176088091893605,MOMENTUM_FAIL (3-Day Rule) | Blue Sky Breakout: Base (12.20) and AVWAP (12.04) converge within 1.3%. Trend: Uptrend. RVOL: 1.92x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,False,False,100.0,0.462660652996794,0.3639882729006898,FULL,11.846219841554296,3.2453822905844256,9435315,Weak,0,0,1.9232635897539243,True,MOMENTUM_FAIL (3-Day Rule) | Blue Sky Breakout: Base (12.20) and AVWAP (12.04) converge within 1.3%. Trend: Uptrend. RVOL: 1.92x. Clear path above with SMA20 support and volume confirmation.,0.2176088091893605,7385.328296730654,500.0,Other,0,RED,,,,
AMAT,2021-02-12,2021-02-17,110.05639898161712,110.05639898161712,35.0,57.0,108.07722841524873,0.0,STOP_LOSS | Blue Sky Breakout: Base (109.46) and AVWAP (108.21) converge within 1.1%. Trend: Uptrend. RVOL: 1.64x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,True,False,61.40350877192983,4.912601291602215,4.060894135657233,FULL,105.1437976900149,3.9543115562537623,7743710,Weak,0,0,1.641088619001588,True,STOP_LOSS | Blue Sky Breakout: Base (109.46) and AVWAP (108.21) converge within 1.1%. Trend: Uptrend. RVOL: 1.64x. Clear path above with SMA20 support and volume confirmation.,0.0,3851.973964356599,500.0,Other,0,RED,,,,
KLAC,2021-02-12,2021-02-17,310.9593607441361,310.9593607441361,13.0,21.0,86.37772726990897,0.0,STOP_LOSS | Blue Sky Breakout: Base (309.36) and AVWAP (307.46) converge within 0.6%. Trend: Uptrend. RVOL: 1.99x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,True,False,61.90476190476191,13.38350107087348,10.797215908738645,FULL,297.57585967326264,3.76783897130883,1203445,Weak,0,0,1.99296354909167,True,STOP_LOSS | Blue Sky Breakout: Base (309.36) and AVWAP (307.46) converge within 0.6%. Trend: Uptrend. RVOL: 1.99x. Clear path above with SMA20 support and volume confirmation.,0.0,4042.4716896737696,500.0,Other,0,RED,,,,
VST,2021-02-17,2021-02-17,20.042422873989118,19.52399117989669,639.0,639.0,-331.27785252505896,-2.5866717679389963,STOP_LOSS | Blue Sky Breakout: Base (19.89) and AVWAP (19.70) converge within 0.9%. Trend: Uptrend. RVOL: 1.60x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,False,False,100.0,0.5184316940924241,0.4988914568517849,FULL,19.52399117989669,2.591798459108306,4103985,Uptrend,0,0,1.598439567745213,False,STOP_LOSS | Blue Sky Breakout: Base (19.89) and AVWAP (19.70) converge within 0.9%. Trend: Uptrend. RVOL: 1.60x. Clear path above with SMA20 support and volume confirmation.,-2.5866717679389963,12807.108216479044,500.0,Other,0,RED,,,,
AXON,2021-01-13,2021-02-18,136.6699981689453,173.75,11.0,34.0,588.3462652408548,27.13104728750933,FASE_3_MA20_BREACH | Blue Sky Breakout: Base (135.05) and AVWAP (135.00) converge within 0.0%. Trend: Uptrend. RVOL: 2.14x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,True,True,32.35294117647059,7.274329363103618,5.442500686645508,FULL,129.3956688058417,4.133766430396974,617470,Weak,0,0,2.13660607943659,True,FASE_3_MA20_BREACH | Blue Sky Breakout: Base (135.05) and AVWAP (135.00) converge within 0.0%. Trend: Uptrend. RVOL: 2.14x. Clear path above with SMA20 support and volume confirmation.,27.13104728750933,1503.3699798583984,500.0,Other,0,RED,,,,
GRMN,2021-02-10,2021-02-18,114.7151124380452,114.7151124380452,36.0,117.0,247.6651986202479,0.0,STOP_LOSS | Blue Sky Breakout: Base (114.09) and AVWAP (113.17) converge within 0.8%. Trend: Uptrend. RVOL: 1.96x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,True,True,30.76923076923077,2.8389579617409453,2.2172804335443685,FULL,111.87615447630428,1.9784373118401195,681580,Weak,0,0,1.9598782296463977,True,STOP_LOSS | Blue Sky Breakout: Base (114.09) and AVWAP (113.17) converge within 0.8%. Trend: Uptrend. RVOL: 1.96x. Clear path above with SMA20 support and volume confirmation.,0.0,4129.744047769627,500.0,Other,0,RED,,,,
LCID,2021-02-17,2021-02-19,546.7000122070312,529.4000244140625,1.0,1.0,-17.29998779296875,-3.1644388890954285,"MOMENTUM_FAIL (3-Day Rule) | Risk Clamped: 31.0% -> 8.0% (Max 2xADR/8%) | HIGH_VOLATILITY (ADR 16.0%) - Size reduced to 1/4 (75% reduction) (7->1) | VWAP Reclaim: Weak open, price reclaimed VWAP at 527.00. Institutions defending position. RVOL: 1.61x",VWAP_RECLAIM,False,False,100.0,59.43581220703123,53.15749816894531,FULL,487.2642,15.967850577322546,5582045,Uptrend,0,0,1.6088512942511988,False,"MOMENTUM_FAIL (3-Day Rule) | Risk Clamped: 31.0% -> 8.0% (Max 2xADR/8%) | HIGH_VOLATILITY (ADR 16.0%) - Size reduced to 1/4 (75% reduction) (7->1) | VWAP Reclaim: Weak open, price reclaimed VWAP at 527.00. Institutions defending position. RVOL: 1.61x",-3.1644388890954285,546.7000122070312,500.0,Other,0,RED,,,,
KHC,2021-02-18,2021-02-19,29.63666676281396,29.63666676281396,113.0,374.0,285.25803643878385,0.0,STOP_LOSS | Blue Sky Breakout: Base (29.44) and AVWAP (29.34) converge within 0.3%. Trend: Uptrend. RVOL: 1.50x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,True,True,30.213903743315505,0.978510206434315,0.8185350802885717,FULL,28.658156556379645,2.776509062234632,7300610,Uptrend,0,0,1.5049879126943917,True,STOP_LOSS | Blue Sky Breakout: Base (29.44) and AVWAP (29.34) converge within 0.3%. Trend: Uptrend. RVOL: 1.50x. Clear path above with SMA20 support and volume confirmation.,0.0,3348.943344197977,500.0,Other,0,RED,,,,
NVDA,2021-02-11,2021-02-22,14.987766292513742,14.46677843963086,533.0,533.0,-277.6865255865763,-3.4760873816341213,STOP_LOSS | Blue Sky Breakout: Base (14.86) and AVWAP (14.72) converge within 0.9%. Trend: Uptrend. RVOL: 1.87x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,False,False,100.0,0.5209878528828824,0.4081646535924598,FULL,14.46677843963086,2.9738115278222383,269380000,Weak,0,0,1.8689941937615475,False,STOP_LOSS | Blue Sky Breakout: Base (14.86) and AVWAP (14.72) converge within 0.9%. Trend: Uptrend. RVOL: 1.87x. Clear path above with SMA20 support and volume confirmation.,-3.4760873816341213,7988.479433909824,500.0,Technology,0,RED,,6.159542628177728,3.0,Moderate (5-10%)
WIX,2021-02-19,2021-02-22,345.8405950927734,345.0,8.0,12.0,48.55925109863301,-0.2430585375750694,"STOP_LOSS | Risk Clamped: 14.4% -> 8.0% (Max 2xADR/8%) | VWAP Reclaim: Weak open, price reclaimed VWAP at 344.12. Institutions defending position. RVOL: 5.67x",VWAP_RECLAIM,True,False,66.66666666666666,27.66724760742187,13.821002960205078,FULL,318.17334748535154,4.649038133588993,804610,Uptrend,0,0,5.666828154197522,True,"STOP_LOSS | Risk Clamped: 14.4% -> 8.0% (Max 2xADR/8%) | VWAP Reclaim: Weak open, price reclaimed VWAP at 344.12. Institutions defending position. RVOL: 5.67x",-0.2430585375750694,2766.7247607421878,500.0,Other,0,RED,,,,
BIDU,2021-02-22,2021-02-22,347.78025,322.45001220703125,5.0,5.0,-126.65118896484358,-7.2834031814540126,STOP_LOSS | HIGH_VOLATILITY (ADR 5.1%) - Size reduced to 1/3 (67% reduction) (18->5) | Blue Sky Breakout: Base (346.00) and AVWAP (339.91) converge within 1.8%. Trend: Uptrend. RVOL: 2.14x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,False,False,100.0,20.01115703038317,16.044998931884766,FULL,327.7690929696168,5.14504444306836,8445510,Uptrend,0,0,2.14245380133324,False,STOP_LOSS | HIGH_VOLATILITY (ADR 5.1%) - Size reduced to 1/3 (67% reduction) (18->5) | Blue Sky Breakout: Base (346.00) and AVWAP (339.91) converge within 1.8%. Trend: Uptrend. RVOL: 2.14x. Clear path above with SMA20 support and volume confirmation.,-7.2834031814540126,1738.90125,500.0,Other,0,RED,,,,
WDAY,2021-02-03,2021-02-23,260.4457561340332,260.4457561340332,16.0,49.0,368.38318219602894,0.0,STOP_LOSS | Blue Sky Breakout: Base (259.10) and AVWAP (257.76) converge within 0.5%. Trend: Uptrend. RVOL: 2.59x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,True,True,32.6530612244898,10.292823602294078,8.112497711181641,FULL,250.15293253173908,3.406364092936608,2291890,Weak,0,0,2.591280616393985,True,STOP_LOSS | Blue Sky Breakout: Base (259.10) and AVWAP (257.76) converge within 0.5%. Trend: Uptrend. RVOL: 2.59x. Clear path above with SMA20 support and volume confirmation.,0.0,4167.132098144531,500.0,Other,0,RED,,,,
KKR,2021-02-05,2021-02-23,42.23226730728149,42.23226730728149,102.0,338.0,385.0429405889056,0.0,STOP_LOSS | Blue Sky Breakout: Base (41.97) and AVWAP (41.97) converge within 0.0%. Trend: Uptrend. RVOL: 1.57x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,True,True,30.17751479289941,1.2613666125362712,0.9454739836976652,FULL,40.97090069474522,2.4601897594151625,2364025,Weak,0,0,1.5718213501196,True,STOP_LOSS | Blue Sky Breakout: Base (41.97) and AVWAP (41.97) converge within 0.0%. Trend: Uptrend. RVOL: 1.57x. Clear path above with SMA20 support and volume confirmation.,0.0,4307.691265342712,500.0,Other,0,RED,,,,
ZG,2021-02-09,2021-02-23,170.16660429382324,165.0800018310547,17.0,53.0,576.8469194107056,-2.9891896144237675,STOP_LOSS | Blue Sky Breakout: Base (169.27) and AVWAP (169.08) converge within 0.1%. Trend: Uptrend. RVOL: 2.44x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,True,True,32.075471698113205,6.766610397338866,6.59350357055664,FULL,163.39999389648438,4.342697682344999,589520,Uptrend,0,0,2.4431262395563174,True,STOP_LOSS | Blue Sky Breakout: Base (169.27) and AVWAP (169.08) converge within 0.1%. Trend: Uptrend. RVOL: 2.44x. Clear path above with SMA20 support and volume confirmation.,-2.9891896144237675,2892.832272994995,500.0,Other,0,RED,,,,
GNRC,2021-02-12,2021-02-23,320.5799865722656,320.5799865722656,6.0,20.0,427.358654696193,0.0,STOP_LOSS | Blue Sky Breakout: Base (318.75) and AVWAP (316.11) converge within 0.8%. Trend: Uptrend. RVOL: 2.79x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,True,True,30.0,14.005241693287871,10.580998992919922,FULL,306.5747448789777,3.765651623073844,628295,Weak,0,0,2.789704375382125,True,STOP_LOSS | Blue Sky Breakout: Base (318.75) and AVWAP (316.11) converge within 0.8%. Trend: Uptrend. RVOL: 2.79x. Clear path above with SMA20 support and volume confirmation.,0.0,1923.4799194335935,500.0,Other,0,RED,,,,
WFC,2021-02-18,2021-02-23,32.87702630996704,32.87702630996704,99.0,164.0,64.27778884336426,0.0,"STOP_LOSS | Risk Clamped: 7.5% -> 6.8% (Max 2xADR/8%) | VWAP Reclaim: Weak open, price reclaimed VWAP at 32.71. Institutions defending position. RVOL: 2.68x",VWAP_RECLAIM,True,False,60.36585365853659,2.229026631411852,0.988889059128682,FULL,30.647999678555184,3.2853309808287223,31737740,Weak,0,0,2.679050052982609,True,"STOP_LOSS | Risk Clamped: 7.5% -> 6.8% (Max 2xADR/8%) | VWAP Reclaim: Weak open, price reclaimed VWAP at 32.71. Institutions defending position. RVOL: 2.68x",0.0,3254.8256046867364,500.0,Financial,0,RED,,3.690526328261501,3.0,Weak (0-5%)
FCX,2021-02-22,2021-02-23,35.48259698963922,33.44144621328206,58.0,58.0,-118.38674502871508,-5.75254053967122,STOP_LOSS | HIGH_VOLATILITY (ADR 5.2%) - Size reduced to 1/3 (67% reduction) (176->58) | Blue Sky Breakout: Base (35.26) and AVWAP (35.09) converge within 0.5%. Trend: Uptrend. RVOL: 1.71x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,False,False,100.0,2.0411507763571564,1.4576934613374086,FULL,33.44144621328206,5.153153048719679,24601535,Weak,0,0,1.7070649400173563,False,STOP_LOSS | HIGH_VOLATILITY (ADR 5.2%) - Size reduced to 1/3 (67% reduction) (176->58) | Blue Sky Breakout: Base (35.26) and AVWAP (35.09) converge within 0.5%. Trend: Uptrend. RVOL: 1.71x. Clear path above with SMA20 support and volume confirmation.,-5.75254053967122,2057.990625399075,500.0,Materials,0,RED,,1.290643247159018,6.0,Weak (0-5%)
CAR,2021-02-23,2021-02-23,48.44597075601085,45.89018235188974,24.0,24.0,-61.33892169890646,-5.275543794948103,"STOP_LOSS | HIGH_VOLATILITY (ADR 7.4%) - Size reduced to 1/4 (75% reduction) (99->24) | VWAP Reclaim: Weak open, price reclaimed VWAP at 47.98. Institutions defending position. RVOL: 1.78x",VWAP_RECLAIM,False,False,100.0,2.5557884041211025,3.197585926063815,FULL,45.89018235188974,7.373395471492603,1681265,Weak,0,0,1.7806563476896209,False,"STOP_LOSS | HIGH_VOLATILITY (ADR 7.4%) - Size reduced to 1/4 (75% reduction) (99->24) | VWAP Reclaim: Weak open, price reclaimed VWAP at 47.98. Institutions defending position. RVOL: 1.78x",-5.275543794948103,1162.7032981442603,500.0,Other,0,RED,,,,
AMP,2021-02-22,2021-02-25,210.2265250026749,210.2265250026749,36.0,60.0,143.42532676969108,0.0,STOP_LOSS | Blue Sky Breakout: Base (209.13) and AVWAP (208.94) converge within 0.1%. Trend: Uptrend. RVOL: 2.01x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,True,False,60.0,5.976055282070462,4.68000636856348,FULL,204.25046972060443,2.320060909692331,642205,Weak,0,0,2.0101845439361226,True,STOP_LOSS | Blue Sky Breakout: Base (209.13) and AVWAP (208.94) converge within 0.1%. Trend: Uptrend. RVOL: 2.01x. Clear path above with SMA20 support and volume confirmation.,0.0,7568.154900096296,500.0,Other,0,RED,,,,
MTB,2021-02-23,2021-02-25,134.15499659773897,134.15499659773897,33.0,54.0,95.70196584850108,0.0,STOP_LOSS | Blue Sky Breakout: Base (133.12) and AVWAP (132.48) converge within 0.5%. Trend: Uptrend. RVOL: 2.70x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,True,False,61.11111111111112,4.557236468976242,3.26876646392106,FULL,129.59776012876273,2.651098157841848,765190,Uptrend,0,0,2.7023369886956274,True,STOP_LOSS | Blue Sky Breakout: Base (133.12) and AVWAP (132.48) converge within 0.5%. Trend: Uptrend. RVOL: 2.70x. Clear path above with SMA20 support and volume confirmation.,0.0,4427.114887725386,500.0,Other,0,RED,,,,
URI,2021-02-24,2021-02-25,300.6778307467977,300.6778307467977,14.0,22.0,85.97211704916572,0.0,STOP_LOSS | Blue Sky Breakout: Base (299.13) and AVWAP (296.71) converge within 0.8%. Trend: Uptrend. RVOL: 1.65x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,True,False,63.63636363636363,13.844848909350103,10.746514631145711,FULL,286.8329818374476,4.046528772672474,816560,Weak,0,0,1.6460837237726624,True,STOP_LOSS | Blue Sky Breakout: Base (299.13) and AVWAP (296.71) converge within 0.8%. Trend: Uptrend. RVOL: 1.65x. Clear path above with SMA20 support and volume confirmation.,0.0,4209.4896304551685,500.0,Other,0,RED,,,,
RF,2021-02-24,2021-02-25,17.554164926751163,17.554164926751163,312.0,520.0,122.19753041255647,0.0,STOP_LOSS | Blue Sky Breakout: Base (17.42) and AVWAP (17.40) converge within 0.1%. Trend: Uptrend. RVOL: 1.58x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,True,False,60.0,0.5874881269834447,0.4693869084762389,FULL,16.96667679976772,2.856672986509712,8031950,Weak,0,0,1.5840246189329803,True,STOP_LOSS | Blue Sky Breakout: Base (17.42) and AVWAP (17.40) converge within 0.1%. Trend: Uptrend. RVOL: 1.58x. Clear path above with SMA20 support and volume confirmation.,0.0,5476.899457146363,500.0,Other,0,RED,,,,
LUV,2021-02-24,2021-02-25,53.97459495450191,53.97459495450191,92.0,153.0,94.99281716005368,0.0,STOP_LOSS | Blue Sky Breakout: Base (53.66) and AVWAP (53.00) converge within 1.2%. Trend: Uptrend. RVOL: 1.69x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,True,False,60.130718954248366,1.9849042963110437,1.5572592977057966,FULL,51.98969065819087,3.1670500864066904,8090955,Uptrend,0,0,1.6908519147076069,True,STOP_LOSS | Blue Sky Breakout: Base (53.66) and AVWAP (53.00) converge within 1.2%. Trend: Uptrend. RVOL: 1.69x. Clear path above with SMA20 support and volume confirmation.,0.0,4965.662735814176,500.0,Other,0,RED,,,,
EQR,2021-02-05,2021-02-26,53.92634519705525,54.69565200805664,70.0,231.0,370.6889529760776,1.426588077108185,"TIME_EXPIRATION (10-Day Rule) | VWAP Reclaim: Weak open, price reclaimed VWAP at 53.62. Institutions defending position. RVOL: 1.86x",VWAP_RECLAIM,True,True,30.303030303030305,1.8897980240917815,1.3931038898295178,FULL,52.036547172963466,2.676259953751132,2505575,Weak,0,0,1.8567813911883948,True,"TIME_EXPIRATION (10-Day Rule) | VWAP Reclaim: Weak open, price reclaimed VWAP at 53.62. Institutions defending position. RVOL: 1.86x",1.426588077108185,3774.844163793867,500.0,Other,0,RED,,,,
WMB,2021-02-24,2021-02-26,18.817957080971983,18.15842565450225,500.0,500.0,-329.7657132348686,-3.5047982287972728,STOP_LOSS | Blue Sky Breakout: Base (18.67) and AVWAP (18.64) converge within 0.2%. Trend: Uptrend. RVOL: 1.71x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,False,False,100.0,0.6111349355424416,0.45611043931286,FULL,18.206822145429545,2.7283362704473584,8368260,Weak,0,0,1.7071090365693946,False,STOP_LOSS | Blue Sky Breakout: Base (18.67) and AVWAP (18.64) converge within 0.2%. Trend: Uptrend. RVOL: 1.71x. Clear path above with SMA20 support and volume confirmation.,-3.5047982287972728,9408.978540485994,500.0,Other,0,RED,,,,
CME,2021-02-24,2021-02-26,165.32914910849726,165.32914910849726,39.0,64.0,120.7872907529186,0.0,"STOP_LOSS | VWAP Reclaim: Weak open, price reclaimed VWAP at 164.43. Institutions defending position. RVOL: 1.93x",VWAP_RECLAIM,True,False,60.9375,4.831491630116744,4.0744883537643535,FULL,160.49765747838052,2.568046936229225,1891910,Weak,0,0,1.933369712742588,True,"STOP_LOSS | VWAP Reclaim: Weak open, price reclaimed VWAP at 164.43. Institutions defending position. RVOL: 1.93x",0.0,6447.836815231393,500.0,Other,0,RED,,,,
TCBI,2021-02-24,2021-02-26,78.98999786376953,75.37097685406034,85.0,85.0,-307.61678582528083,-4.581619328501247,STOP_LOSS | Blue Sky Breakout: Base (78.51) and AVWAP (78.20) converge within 0.4%. Trend: Uptrend. RVOL: 2.35x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,False,False,100.0,3.6190210097091855,2.6814990997314454,FULL,75.37097685406034,3.960822402614672,484960,Uptrend,0,0,2.351696316381192,False,STOP_LOSS | Blue Sky Breakout: Base (78.51) and AVWAP (78.20) converge within 0.4%. Trend: Uptrend. RVOL: 2.35x. Clear path above with SMA20 support and volume confirmation.,-4.581619328501247,6714.14981842041,500.0,Other,0,RED,,,,
SONO,2021-02-24,2021-02-26,39.26535046005248,39.26535046005248,26.0,43.0,29.851997470855665,0.0,STOP_LOSS | HIGH_VOLATILITY (ADR 5.2%) - Size reduced to 1/3 (67% reduction) (132->43) | Blue Sky Breakout: Base (39.02) and AVWAP (38.73) converge within 0.7%. Trend: Uptrend. RVOL: 2.60x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,True,False,60.46511627906976,2.301182464832109,1.755999851226807,FULL,36.96416799522037,5.209412330556846,3390140,Uptrend,0,0,2.601340366781033,True,STOP_LOSS | HIGH_VOLATILITY (ADR 5.2%) - Size reduced to 1/3 (67% reduction) (132->43) | Blue Sky Breakout: Base (39.02) and AVWAP (38.73) converge within 0.7%. Trend: Uptrend. RVOL: 2.60x. Clear path above with SMA20 support and volume confirmation.,0.0,1020.8991119613644,500.0,Other,0,RED,,,,
PWR,2021-02-25,2021-02-26,83.2778349363688,83.2778349363688,36.0,60.0,52.22712297191197,0.0,STOP_LOSS | Blue Sky Breakout: Base (81.29) and AVWAP (80.43) converge within 1.0%. Trend: Uptrend. RVOL: 1.89x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,True,False,60.0,4.32556380697973,2.1761301238296724,FULL,78.95227112938908,2.90263814224348,960450,Weak,0,0,1.8920315833461632,True,STOP_LOSS | Blue Sky Breakout: Base (81.29) and AVWAP (80.43) converge within 1.0%. Trend: Uptrend. RVOL: 1.89x. Clear path above with SMA20 support and volume confirmation.,0.0,2998.002057709277,500.0,Other,0,RED,,,,
CAT,2021-02-22,2021-03-03,194.32153140228343,193.92642124720172,20.0,65.0,268.1170504060216,-0.2033280369038235,STOP_LOSS | Blue Sky Breakout: Base (193.30) and AVWAP (191.89) converge within 0.7%. Trend: Uptrend. RVOL: 1.70x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,True,True,30.76923076923077,5.533957000438193,4.408914780833972,FULL,188.7875744018453,2.3433154609624376,3054045,Uptrend,0,0,1.6997390472124871,True,STOP_LOSS | Blue Sky Breakout: Base (193.30) and AVWAP (191.89) converge within 0.7%. Trend: Uptrend. RVOL: 1.70x. Clear path above with SMA20 support and volume confirmation.,-0.2033280369038235,3886.430628045669,500.0,Industrial,0,RED,,3.118297479549903,5.0,Weak (0-5%)
DKNG,2021-03-02,2021-03-03,69.29475153350829,65.13847440762915,37.0,37.0,-153.7822536575283,-5.997968148957611,STOP_LOSS | HIGH_VOLATILITY (ADR 5.3%) - Size reduced to 1/3 (67% reduction) (114->37) | Blue Sky Breakout: Base (68.90) and AVWAP (68.72) converge within 0.3%. Trend: Uptrend. RVOL: 2.57x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,False,False,100.0,4.156277125879143,3.277149963378906,FULL,65.13847440762915,5.312283523482115,14944545,Uptrend,0,0,2.5698803472517238,False,STOP_LOSS | HIGH_VOLATILITY (ADR 5.3%) - Size reduced to 1/3 (67% reduction) (114->37) | Blue Sky Breakout: Base (68.90) and AVWAP (68.72) converge within 0.3%. Trend: Uptrend. RVOL: 2.57x. Clear path above with SMA20 support and volume confirmation.,-5.997968148957611,2563.905806739807,500.0,Other,0,RED,,,,
DE,2021-02-22,2021-03-04,316.74896837211355,316.74896837211355,12.0,37.0,231.19303914554547,0.0,STOP_LOSS | Blue Sky Breakout: Base (315.12) and AVWAP (310.23) converge within 1.6%. Trend: Uptrend. RVOL: 3.05x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,True,True,32.432432432432435,9.619814730754513,7.516851498223076,FULL,307.12915364135904,2.5514478236365137,1745550,Weak,0,0,3.046487697008936,True,STOP_LOSS | Blue Sky Breakout: Base (315.12) and AVWAP (310.23) converge within 1.6%. Trend: Uptrend. RVOL: 3.05x. Clear path above with SMA20 support and volume confirmation.,0.0,3800.987620465363,500.0,Other,0,RED,,,,
ODFL,2021-03-02,2021-03-04,108.99460022141244,105.9173469830376,155.0,155.0,-476.97425194810194,-2.8233079731690336,STOP_LOSS | Blue Sky Breakout: Base (108.40) and AVWAP (107.76) converge within 0.6%. Trend: Uptrend. RVOL: 1.50x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,False,False,100.0,3.077253238374851,2.96112116194296,FULL,105.9173469830376,2.8883297822310263,1317680,Weak,0,0,1.5032447466007417,False,STOP_LOSS | Blue Sky Breakout: Base (108.40) and AVWAP (107.76) converge within 0.6%. Trend: Uptrend. RVOL: 1.50x. Clear path above with SMA20 support and volume confirmation.,-2.8233079731690336,16894.16303431893,500.0,Other,0,RED,,,,
FANG,2021-03-05,2021-03-08,68.39025495349219,68.39025495349219,23.0,38.0,52.09083289752933,0.0,STOP_LOSS | HIGH_VOLATILITY (ADR 5.9%) - Size reduced to 1/3 (67% reduction) (117->38) | Blue Sky Breakout: Base (67.46) and AVWAP (66.16) converge within 1.9%. Trend: Uptrend. RVOL: 2.07x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,True,False,60.526315789473685,4.908797283819951,3.4727221931686207,FULL,63.48145766967224,5.85150889474838,2854500,Weak,0,0,2.0731571196589504,True,STOP_LOSS | HIGH_VOLATILITY (ADR 5.9%) - Size reduced to 1/3 (67% reduction) (117->38) | Blue Sky Breakout: Base (67.46) and AVWAP (66.16) converge within 1.9%. Trend: Uptrend. RVOL: 2.07x. Clear path above with SMA20 support and volume confirmation.,0.0,1572.9758639303204,500.0,Energy,0,RED,,25.474006633816092,1.0,Strong (>10%)
TSN,2021-03-05,2021-03-09,63.47925153403997,62.62894058227539,283.0,283.0,-240.63799934937524,-1.3395100465363994,MOMENTUM_FAIL (3-Day Rule) | Blue Sky Breakout: Base (63.11) and AVWAP (62.46) converge within 1.0%. Trend: Uptrend. RVOL: 2.03x. Clear path above with SMA20 support and volume confirmation.,BLUE_SKY,False,False,100.0,1.8124892389772211,1.4336340521259436,FULL,61.666762295062746,2.3579064385396964,2404535,Weak,0,0,2.0347408846198194,False,MOMENTUM_FAIL (3-Day Rule) | Blue Sky Breakout: Base (63.11) and AVWAP (62.46) converge within 1.0%. Trend: Uptrend. RVOL: 2.03x. Clear path above with SMA20 support and volume confirmation.,-1.3395100465363994,17964.62818413331,500.0,Other,0,RED,,,,
